#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.066	0.628	1.255	0.887	0.517	1.000	0.566
1	0.078	0.939	1.300	0.054	0.527	1.000	0.000
2	0.055	1.161	1.186	0.625	0.993	1.000	0.000
3	0.167	0.967	1.208	0.281	0.991	1.000	0.990
4	0.259	1.279	1.009	0.867	0.875	1.000	0.850
5	0.121	0.684	1.472	0.308	0.975	1.000	0.802
6	1.000	0.899	1.003	0.341	0.709	0.000	0.580
7	1.000	0.802	1.339	0.359	0.734	0.000	0.548
8	0.259	1.452	1.383	0.607	0.831	1.000	0.850
9	0.154	0.552	1.432	0.727	0.729	1.000	0.000
10	1.000	0.722	1.389	0.646	0.992	0.000	0.772
11	0.288	0.970	1.032	0.368	0.668	1.000	0.855
12	0.298	0.825	1.285	0.027	0.550	1.000	0.800
13	0.167	1.052	1.360	0.363	0.545	1.000	0.863
14	0.086	0.667	1.316	0.064	0.689	1.000	0.850
15	1.000	1.189	1.470	0.224	0.540	0.000	0.942
16	1.000	1.401	1.364	0.191	0.819	0.000	0.625
17	0.167	0.784	1.240	0.086	0.885	1.000	0.657
18	0.288	0.588	1.209	0.254	0.768	1.000	0.645
19	0.393	0.733	1.035	0.098	0.787	1.000	0.533
#From	To	chi[to]	beta[fr]	lambda
0	1	0.300	1.000	1.000
1	1	0.046	1.000	1.000
3	1	0.163	1.000	1.000
4	0	0.229	0.490	1.000
4	1	0.029	0.104	1.000
4	2	0.630	0.026	1.000
4	5	0.166	0.380	1.000
5	0	0.239	0.149	1.000
5	1	0.263	0.092	1.000
5	2	0.022	0.133	1.000
5	5	0.293	0.626	1.000
6	11	0.573	0.480	1.000
6	18	0.229	0.433	1.000
6	19	1.000	0.087	1.000
7	3	0.105	0.365	1.000
7	12	0.097	0.071	1.000
7	13	0.037	0.196	1.000
7	17	0.141	0.368	1.000
8	3	0.593	0.329	1.000
8	12	0.047	0.164	1.000
8	13	0.442	0.136	1.000
8	17	0.408	0.370	1.000
10	11	0.412	0.637	1.000
10	18	0.395	0.363	1.000
11	4	0.400	0.459	1.000
11	8	0.453	0.331	1.000
11	12	0.067	0.210	1.000
12	3	0.301	0.231	1.000
12	12	0.222	0.054	1.000
12	13	0.521	0.218	1.000
12	17	0.450	0.497	1.000
13	1	0.123	1.000	1.000
14	0	0.253	0.317	1.000
14	1	0.076	0.270	1.000
14	2	0.348	0.053	1.000
14	5	0.272	0.360	1.000
15	4	0.518	0.410	1.000
15	8	0.258	0.188	1.000
15	12	0.116	0.401	1.000
16	4	0.082	0.101	1.000
16	8	0.290	0.081	1.000
16	12	0.451	0.818	1.000
17	0	0.049	0.327	1.000
17	5	0.056	0.348	1.000
17	14	0.069	0.325	1.000
18	0	0.230	0.057	1.000
18	5	0.213	0.183	1.000
18	14	0.931	0.760	1.000
19	9	1.000	0.037	1.000
19	11	0.014	0.019	1.000
19	18	0.377	0.944	1.000
