#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.173	0.785	1.002	0.428	0.845	1.000	0.687
1	0.097	0.853	1.419	0.545	0.866	1.000	0.953
2	0.113	0.826	1.235	0.970	0.983	1.000	0.000
3	0.110	0.704	1.047	0.859	0.575	1.000	0.718
4	1.000	0.520	1.050	0.450	0.522	0.000	0.532
5	0.061	1.444	1.101	0.956	0.669	1.000	0.739
6	1.000	0.546	1.190	0.068	0.711	0.000	0.569
7	1.000	1.274	1.290	0.136	0.727	0.000	0.775
8	1.000	1.110	1.208	0.031	0.939	0.000	0.935
9	0.393	0.882	1.327	0.108	0.684	1.000	0.000
10	0.089	1.224	1.344	0.949	0.626	1.000	0.000
11	0.154	1.102	1.106	0.961	0.693	1.000	0.637
12	1.000	1.474	1.043	0.360	0.931	0.000	0.895
13	0.137	0.973	1.100	0.458	0.912	1.000	0.961
14	0.132	1.046	1.226	0.824	0.823	1.000	0.553
15	0.073	0.802	1.349	0.823	0.931	1.000	0.000
16	0.200	1.424	1.129	0.340	0.833	1.000	0.882
17	0.393	0.876	1.225	0.239	0.729	1.000	0.852
18	0.393	0.604	1.265	0.481	0.575	1.000	0.887
19	1.000	1.475	1.189	0.622	0.935	0.000	0.813
#From	To	chi[to]	beta[fr]	lambda
0	2	0.107	0.273	1.000
0	3	0.060	0.032	1.000
0	10	0.277	0.067	1.000
0	13	0.063	0.307	1.000
0	15	0.285	0.321	1.000
1	0	0.316	0.270	1.000
1	2	0.090	0.197	1.000
1	3	0.023	0.152	1.000
1	14	0.355	0.381	1.000
3	2	0.062	0.294	1.000
3	10	0.236	0.317	1.000
3	13	0.137	0.389	1.000
4	0	0.350	0.436	1.000
4	2	0.114	0.093	1.000
4	3	0.182	0.032	1.000
4	13	0.120	0.322	1.000
4	16	0.269	0.117	1.000
5	10	0.184	0.722	1.000
5	13	0.033	0.278	1.000
6	17	1.000	0.211	1.000
6	18	0.786	0.789	1.000
7	10	0.012	0.437	1.000
7	13	0.263	0.563	1.000
8	2	0.096	0.548	1.000
8	10	0.025	0.092	1.000
8	13	0.041	0.360	1.000
11	1	0.313	0.088	1.000
11	2	0.105	0.363	1.000
11	3	0.211	0.311	1.000
11	5	1.000	0.238	1.000
12	18	0.214	1.000	1.000
13	10	0.013	0.333	1.000
13	13	0.088	0.667	1.000
14	2	0.046	0.257	1.000
14	3	0.067	0.327	1.000
14	13	0.073	0.292	1.000
14	16	0.244	0.124	1.000
16	2	0.076	0.130	1.000
16	3	0.191	0.061	1.000
16	10	0.253	0.150	1.000
16	13	0.181	0.322	1.000
16	15	0.715	0.337	1.000
17	1	0.687	0.377	1.000
17	2	0.134	0.251	1.000
17	3	0.017	0.283	1.000
17	11	1.000	0.088	1.000
18	0	0.072	0.087	1.000
18	2	0.040	0.447	1.000
18	3	0.096	0.427	1.000
18	14	0.419	0.039	1.000
19	0	0.262	0.268	1.000
19	2	0.130	0.243	1.000
19	3	0.153	0.052	1.000
19	9	1.000	0.122	1.000
19	14	0.225	0.046	1.000
19	16	0.488	0.269	1.000
