#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	1.147	1.368	0.409	0.786	1.000	0.699
1	0.152	0.938	1.080	0.932	0.862	1.000	0.609
2	0.296	0.996	1.154	0.203	0.865	1.000	0.690
3	0.145	1.039	1.344	0.807	0.669	1.000	0.605
4	0.038	0.748	1.206	0.676	0.529	1.000	0.742
5	0.168	1.164	1.123	0.761	0.751	1.000	0.683
6	0.154	1.343	1.168	0.945	0.755	1.000	0.520
7	0.246	1.209	1.281	0.663	0.847	1.000	0.919
8	1.000	1.298	1.402	0.107	0.583	0.000	0.543
9	0.058	0.990	1.058	0.822	0.534	1.000	0.886
10	0.154	0.761	1.463	0.615	0.703	1.000	0.548
11	0.066	0.861	1.173	0.976	0.987	1.000	0.892
12	0.050	1.232	1.491	0.666	0.657	1.000	0.000
13	0.393	1.097	1.142	0.461	0.806	1.000	0.816
14	0.627	1.327	1.469	0.902	0.666	1.000	0.578
15	0.114	1.333	1.463	0.024	0.964	1.000	0.710
16	1.000	1.340	1.460	0.242	0.623	0.000	0.749
17	1.000	1.105	1.397	0.729	0.722	0.000	0.617
18	0.061	0.862	1.333	0.968	0.640	1.000	0.917
19	0.161	1.498	1.234	0.243	0.570	1.000	0.895
20	0.184	1.458	1.317	0.311	0.886	1.000	0.775
21	1.000	0.581	1.101	0.483	0.536	0.000	0.667
22	0.184	1.163	1.085	0.300	0.619	1.000	0.530
23	0.103	0.642	1.429	0.767	0.846	1.000	0.962
24	0.195	1.031	1.408	0.350	0.710	1.000	0.945
25	0.154	1.334	1.162	0.102	0.565	1.000	0.717
26	0.077	1.246	1.239	0.092	0.579	1.000	0.762
27	0.311	1.104	1.278	0.890	0.998	1.000	0.646
28	0.068	0.847	1.193	0.037	0.521	1.000	0.714
29	0.088	1.468	1.426	0.653	0.935	1.000	0.550
#From	To	chi[to]	beta[fr]	lambda
0	11	0.085	0.398	1.000
0	12	0.033	0.362	1.000
0	28	0.073	0.239	1.000
1	12	0.028	0.276	1.000
1	28	0.064	0.724	1.000
2	0	0.023	0.165	1.000
2	2	0.211	0.157	1.000
2	3	0.247	0.200	1.000
2	9	0.006	0.035	1.000
2	15	0.131	0.252	1.000
2	23	0.116	0.045	1.000
2	28	0.037	0.116	1.000
2	29	0.028	0.030	1.000
3	12	0.087	0.496	1.000
3	28	0.016	0.504	1.000
4	12	0.049	1.000	1.000
5	0	0.080	0.079	1.000
5	2	0.704	0.170	1.000
5	3	0.695	0.180	1.000
5	9	0.282	0.049	1.000
5	15	0.038	0.110	1.000
5	19	0.064	0.114	1.000
5	23	0.224	0.144	1.000
5	28	0.051	0.093	1.000
5	29	0.024	0.061	1.000
6	12	0.083	1.000	1.000
7	11	0.058	0.240	1.000
7	12	0.003	0.384	1.000
7	28	0.060	0.376	1.000
8	0	0.151	0.147	1.000
8	1	0.173	0.045	1.000
8	15	0.117	0.166	1.000
8	20	0.465	0.165	1.000
8	22	0.211	0.178	1.000
8	23	0.064	0.113	1.000
8	29	0.016	0.186	1.000
9	11	0.167	0.577	1.000
9	12	0.018	0.225	1.000
9	28	0.018	0.197	1.000
10	0	0.249	0.074	1.000
10	4	0.855	0.061	1.000
10	9	0.371	0.211	1.000
10	12	0.080	0.126	1.000
10	15	0.087	0.023	1.000
10	18	1.000	0.199	1.000
10	23	0.255	0.027	1.000
10	28	0.079	0.155	1.000
10	29	0.069	0.124	1.000
11	11	0.163	0.381	1.000
11	12	0.024	0.221	1.000
11	28	0.033	0.398	1.000
12	12	0.091	1.000	1.000
13	6	0.385	0.177	1.000
13	7	0.031	0.216	1.000
13	10	1.000	0.232	1.000
13	24	0.442	0.136	1.000
13	25	1.000	0.240	1.000
14	7	0.454	0.320	1.000
14	14	0.855	0.110	1.000
