#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.292	1.014	0.264	0.895	1.000	0.780
1	0.288	1.009	1.373	0.714	0.716	1.000	0.759
2	0.236	1.437	1.244	0.487	0.738	1.000	0.665
3	0.086	0.986	1.413	0.195	0.529	1.000	0.907
4	1.000	0.667	1.440	0.146	0.608	0.000	0.572
5	0.246	0.508	1.120	0.295	0.816	1.000	0.974
6	0.288	0.729	1.212	0.064	0.988	1.000	0.741
7	1.000	0.750	1.155	0.288	0.722	0.000	0.770
8	0.211	0.778	1.247	0.594	0.921	1.000	0.997
9	0.179	0.872	1.305	0.423	0.533	1.000	0.503
10	0.143	0.541	1.161	0.439	0.891	1.000	0.522
11	1.000	1.356	1.017	0.425	0.578	0.000	0.630
12	0.204	1.402	1.390	0.406	0.736	1.000	0.829
13	0.393	0.613	1.482	0.443	0.878	1.000	0.711
14	1.000	1.151	1.207	0.364	0.570	0.000	0.918
15	0.288	1.465	1.435	0.243	0.511	1.000	0.901
16	0.393	1.372	1.467	0.050	0.768	1.000	0.981
17	1.000	0.822	1.492	0.720	0.584	0.000	0.695
18	1.000	0.911	1.425	0.845	0.720	0.000	0.673
19	1.000	1.293	1.437	0.412	0.705	0.000	0.980
#From	To	chi[to]	beta[fr]	lambda
0	2	0.150	0.480	1.000
0	8	0.277	0.102	1.000
0	10	0.097	0.213	1.000
0	12	0.206	0.205	1.000
1	8	0.287	0.561	1.000
1	10	0.125	0.439	1.000
2	2	0.177	0.212	1.000
2	3	0.433	0.380	1.000
2	10	0.029	0.240	1.000
2	12	0.110	0.168	1.000
3	9	0.207	0.226	1.000
3	10	0.125	0.774	1.000
4	2	0.021	0.593	1.000
4	8	0.100	0.104	1.000
4	10	0.066	0.072	1.000
4	12	0.115	0.231	1.000
5	10	0.121	1.000	1.000
6	2	0.179	0.099	1.000
6	8	0.110	0.379	1.000
6	10	0.081	0.145	1.000
6	12	0.210	0.377	1.000
7	13	0.736	0.947	1.000
7	16	0.851	0.053	1.000
8	8	0.077	0.297	1.000
8	10	0.117	0.703	1.000
9	9	0.010	0.503	1.000
9	10	0.028	0.497	1.000
10	9	0.235	0.215	1.000
10	10	0.008	0.785	1.000
11	13	0.264	0.491	1.000
11	16	0.149	0.509	1.000
12	2	0.091	0.143	1.000
12	3	0.567	0.404	1.000
12	10	0.027	0.320	1.000
12	12	0.262	0.133	1.000
13	8	0.149	0.430	1.000
13	10	0.013	0.202	1.000
13	12	0.098	0.368	1.000
14	0	0.033	0.149	1.000
14	1	0.377	0.268	1.000
14	2	0.183	0.179	1.000
14	6	0.222	0.107	1.000
14	15	0.416	0.297	1.000
15	9	0.222	0.592	1.000
15	10	0.029	0.408	1.000
16	0	0.218	0.183	1.000
16	1	0.348	0.297	1.000
16	2	0.139	0.234	1.000
16	5	0.057	0.075	1.000
16	6	0.503	0.031	1.000
16	15	0.307	0.180	1.000
17	9	0.193	0.188	1.000
17	10	0.069	0.812	1.000
18	0	0.748	0.199	1.000
18	1	0.276	0.193	1.000
18	2	0.061	0.060	1.000
18	5	0.943	0.100	1.000
18	6	0.274	0.297	1.000
18	15	0.277	0.151	1.000
19	9	0.133	0.395	1.000
19	10	0.065	0.605	1.000
