#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.077	0.743	1.068	0.994	0.632	1.000	0.821
1	0.136	0.705	1.369	0.805	0.578	1.000	0.953
2	1.000	0.975	1.433	0.059	0.896	0.000	0.773
3	1.000	1.281	1.450	0.106	0.744	0.000	0.712
4	0.393	1.053	1.082	0.529	0.612	1.000	0.545
5	0.109	1.049	1.035	0.603	0.645	1.000	0.744
6	0.195	0.639	1.127	0.370	0.754	1.000	0.857
7	0.393	0.778	1.089	0.997	0.865	1.000	0.600
8	0.089	0.765	1.195	0.298	0.919	1.000	0.855
9	1.000	1.428	1.253	0.011	0.960	0.000	0.822
10	1.000	1.160	1.383	0.334	0.635	0.000	0.829
11	0.154	1.225	1.322	0.588	0.621	1.000	0.918
12	0.179	1.026	1.247	0.910	0.589	1.000	0.567
13	0.102	1.372	1.298	0.092	0.702	1.000	0.508
14	0.081	0.983	1.400	0.801	0.661	1.000	0.519
15	0.393	1.296	1.396	0.966	0.914	1.000	0.580
16	0.278	1.372	1.031	0.267	0.568	1.000	0.549
17	0.393	1.078	1.080	0.913	0.665	1.000	0.587
18	0.393	1.103	1.292	0.421	0.842	1.000	0.573
19	0.146	1.377	1.424	0.270	0.653	1.000	0.529
#From	To	chi[to]	beta[fr]	lambda
0	5	0.134	0.402	1.000
0	13	0.132	0.176	1.000
0	14	0.157	0.421	1.000
1	5	0.026	0.371	1.000
1	13	0.060	0.252	1.000
1	14	0.050	0.023	1.000
1	19	0.138	0.353	1.000
2	1	0.178	0.123	1.000
2	5	0.024	0.072	1.000
2	12	0.042	0.169	1.000
2	13	0.108	0.230	1.000
2	16	0.171	0.026	1.000
2	17	0.467	0.192	1.000
2	19	0.172	0.188	1.000
3	4	0.108	0.271	1.000
3	12	0.036	0.311	1.000
3	15	1.000	0.134	1.000
3	18	0.100	0.284	1.000
4	4	0.415	0.266	1.000
4	7	0.962	0.295	1.000
4	11	0.606	0.032	1.000
4	12	0.299	0.407	1.000
5	5	0.119	0.166	1.000
5	13	0.090	0.430	1.000
5	14	0.120	0.404	1.000
6	0	1.000	0.233	1.000
6	1	0.136	0.155	1.000
6	6	0.373	0.199	1.000
6	8	0.270	0.169	1.000
6	12	0.120	0.243	1.000
7	4	0.478	0.028	1.000
7	6	0.100	0.315	1.000
7	7	0.038	0.346	1.000
7	11	0.296	0.240	1.000
7	12	0.073	0.072	1.000
8	5	0.068	0.661	1.000
8	13	0.123	0.157	1.000
8	14	0.112	0.183	1.000
9	1	0.257	0.167	1.000
9	5	0.108	0.215	1.000
9	12	0.134	0.127	1.000
9	13	0.158	0.151	1.000
9	16	0.423	0.007	1.000
9	17	0.533	0.194	1.000
9	19	0.181	0.139	1.000
10	18	0.900	1.000	1.000
11	1	0.144	0.407	1.000
11	6	0.308	0.217	1.000
11	8	0.407	0.261	1.000
11	12	0.257	0.115	1.000
12	1	0.045	0.019	1.000
12	5	0.133	0.297	1.000
12	13	0.040	0.270	1.000
12	14	0.049	0.019	1.000
12	16	0.228	0.199	1.000
12	19	0.103	0.196	1.000
13	13	0.073	0.675	1.000
13	14	0.086	0.325	1.000
14	5	0.013	0.124	1.000
14	13	0.003	0.475	1.000
14	14	0.011	0.401	1.000
15	1	0.170	0.102	1.000
15	6	0.219	0.359	1.000
15	8	0.323	0.360	1.000
15	11	0.098	0.044	1.000
15	12	0.038	0.135	1.000
16	1	0.071	0.206	1.000
16	5	0.124	0.137	1.000
16	13	0.049	0.024	1.000
16	14	0.069	0.211	1.000
16	16	0.143	0.238	1.000
16	19	0.179	0.185	1.000
17	5	0.022	0.346	1.000
17	13	0.039	0.189	1.000
17	14	0.085	0.288	1.000
17	16	0.036	0.097	1.000
17	19	0.227	0.080	1.000
18	5	0.096	0.301	1.000
18	13	0.105	0.487	1.000
18	14	0.130	0.212	1.000
19	5	0.132	0.441	1.000
19	13	0.020	0.226	1.000
19	14	0.130	0.333	1.000
