#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.879	1.435	0.013	0.874	0.000	0.947
1	0.158	1.170	1.067	0.072	0.530	1.000	0.703
2	0.153	0.720	1.402	0.779	0.987	1.000	0.939
3	0.134	1.205	1.035	0.556	0.821	1.000	0.597
4	0.627	1.366	1.492	0.893	0.920	1.000	0.835
5	0.279	0.810	1.364	0.873	0.637	1.000	0.644
6	0.393	1.456	1.406	0.117	0.669	1.000	0.873
7	1.000	0.529	1.102	0.874	0.747	0.000	0.996
8	1.000	1.079	1.400	0.254	0.852	0.000	0.814
9	0.393	0.710	1.188	0.787	0.818	1.000	0.621
10	1.000	1.481	1.095	0.696	0.613	0.000	0.592
11	0.154	1.195	1.142	0.006	0.556	1.000	0.973
12	1.000	0.623	1.248	0.565	0.938	0.000	0.753
13	1.000	0.532	1.288	0.181	0.553	0.000	0.832
14	0.091	0.916	1.202	0.876	0.701	1.000	0.652
15	0.192	0.548	1.369	0.413	0.857	1.000	0.861
16	0.336	0.532	1.003	0.708	1.000	1.000	0.583
17	0.134	0.731	1.373	0.630	0.922	1.000	0.674
18	0.110	0.796	1.098	0.059	0.970	1.000	0.614
19	0.209	0.533	1.058	0.755	0.725	1.000	0.736
#From	To	chi[to]	beta[fr]	lambda
0	1	0.109	0.150	1.000
0	4	0.927	0.145	1.000
0	5	0.185	0.372	1.000
0	15	0.082	0.218	1.000
0	16	0.418	0.115	1.000
1	14	0.238	0.565	1.000
1	18	0.036	0.435	1.000
2	1	0.038	0.188	1.000
2	2	0.260	0.150	1.000
2	3	0.142	0.085	1.000
2	15	0.046	0.112	1.000
2	17	0.097	0.102	1.000
2	18	0.112	0.177	1.000
2	19	0.258	0.185	1.000
3	14	0.144	0.593	1.000
3	18	0.045	0.407	1.000
4	1	0.061	0.140	1.000
4	4	0.073	0.288	1.000
4	5	0.055	0.219	1.000
4	15	0.081	0.309	1.000
4	16	0.063	0.044	1.000
5	1	0.093	0.235	1.000
5	2	0.037	0.261	1.000
5	3	0.099	0.029	1.000
5	15	0.029	0.034	1.000
5	17	0.083	0.079	1.000
5	18	0.017	0.295	1.000
5	19	0.234	0.065	1.000
6	1	0.086	0.407	1.000
6	5	0.031	0.076	1.000
6	15	0.123	0.517	1.000
7	5	0.111	0.382	1.000
7	6	0.727	0.141	1.000
7	15	0.029	0.477	1.000
8	5	0.092	0.181	1.000
8	6	0.273	0.620	1.000
8	15	0.073	0.199	1.000
9	1	0.134	0.221	1.000
9	2	0.118	0.213	1.000
9	3	0.151	0.141	1.000
9	5	0.190	0.046	1.000
9	11	1.000	0.165	1.000
9	15	0.009	0.024	1.000
9	17	0.205	0.077	1.000
9	18	0.121	0.013	1.000
9	19	0.007	0.100	1.000
10	1	0.124	0.324	1.000
10	3	0.131	0.183	1.000
10	5	0.024	0.006	1.000
10	15	0.056	0.080	1.000
10	17	0.142	0.123	1.000
10	18	0.032	0.132	1.000
10	19	0.273	0.153	1.000
11	1	0.017	0.207	1.000
11	2	0.408	0.037	1.000
11	3	0.183	0.192	1.000
11	15	0.117	0.261	1.000
11	17	0.170	0.151	1.000
11	18	0.085	0.152	1.000
12	5	0.215	0.388	1.000
12	15	0.091	0.395	1.000
12	16	0.519	0.217	1.000
13	1	0.125	0.223	1.000
13	3	0.095	0.104	1.000
13	5	0.048	0.240	1.000
13	9	1.000	0.103	1.000
13	15	0.125	0.111	1.000
13	17	0.175	0.199	1.000
13	18	0.101	0.021	1.000
14	14	0.139	0.283	1.000
14	18	0.071	0.717	1.000
15	14	0.035	0.680	1.000
15	18	0.012	0.320	1.000
16	1	0.131	0.472	1.000
16	5	0.049	0.294	1.000
16	15	0.071	0.233	1.000
17	14	0.340	0.343	1.000
17	18	0.151	0.657	1.000
18	14	0.105	0.297	1.000
18	18	0.056	0.703	1.000
19	1	0.082	0.015	1.000
19	2	0.177	0.029	1.000
19	3	0.198	0.226	1.000
19	15	0.069	0.110	1.000
19	17	0.128	0.226	1.000
19	18	0.160	0.204	1.000
19	19	0.228	0.190	1.000
