#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.270	0.989	1.117	0.282	0.880	1.000	0.941
1	0.094	1.422	1.363	0.943	0.805	1.000	0.000
2	0.393	1.190	1.275	0.854	0.796	1.000	0.898
3	0.129	1.367	1.270	0.029	0.578	1.000	0.515
4	0.106	0.866	1.407	0.995	0.786	1.000	0.706
5	1.000	0.685	1.462	0.130	0.667	0.000	0.596
6	0.106	0.523	1.500	0.619	0.992	1.000	0.668
7	0.144	0.527	1.287	0.716	0.980	1.000	0.588
8	0.393	1.231	1.295	0.744	0.811	1.000	0.585
9	0.151	1.210	1.492	0.664	0.615	1.000	0.629
10	1.000	0.589	1.402	0.904	0.783	0.000	0.940
11	0.106	0.587	1.297	0.042	0.674	1.000	0.841
12	0.393	0.618	1.496	0.879	0.971	1.000	0.596
13	1.000	1.094	1.159	0.884	0.505	0.000	0.848
14	0.393	1.121	1.355	0.509	0.894	1.000	0.929
15	0.246	0.784	1.081	0.742	0.802	1.000	0.952
16	0.122	1.299	1.143	0.584	0.844	1.000	0.620
17	1.000	0.579	1.014	0.712	0.721	0.000	0.802
18	1.000	0.869	1.004	0.514	0.586	0.000	0.595
19	0.228	0.893	1.020	0.703	0.917	1.000	0.603
20	0.151	1.349	1.322	0.411	0.704	1.000	0.509
21	0.106	0.671	1.110	0.068	0.541	1.000	0.515
22	0.311	0.643	1.125	0.898	0.574	1.000	0.776
23	1.000	0.706	1.113	0.706	0.750	0.000	0.979
24	1.000	1.160	1.115	0.330	0.547	0.000	0.876
25	1.000	1.319	1.134	0.751	0.891	0.000	0.733
26	0.270	0.696	1.297	0.105	0.579	1.000	0.879
27	0.627	1.406	1.287	0.236	0.710	1.000	0.833
28	0.234	1.115	1.446	0.470	0.662	1.000	0.728
29	0.266	0.914	1.190	0.544	0.598	1.000	0.828
#From	To	chi[to]	beta[fr]	lambda
0	3	0.061	0.402	1.000
0	7	0.025	0.057	1.000
0	16	0.061	0.110	1.000
0	20	0.069	0.430	1.000
1	1	0.146	1.000	1.000
2	1	0.019	0.121	1.000
2	3	0.121	0.454	1.000
2	20	0.064	0.425	1.000
3	1	0.041	1.000	1.000
4	1	0.145	1.000	1.000
5	0	0.313	0.045	1.000
5	12	0.034	0.352	1.000
5	15	0.380	0.208	1.000
5	26	0.185	0.135	1.000
5	29	0.305	0.260	1.000
6	1	0.030	1.000	1.000
7	1	0.064	1.000	1.000
8	0	0.204	0.039	1.000
8	12	0.111	0.035	1.000
8	15	0.409	0.398	1.000
8	26	0.406	0.407	1.000
8	29	0.013	0.121	1.000
9	3	0.005	0.502	1.000
9	16	0.109	0.321	1.000
9	20	0.056	0.177	1.000
10	9	0.264	0.267	1.000
10	19	0.119	0.316	1.000
10	22	0.551	0.024	1.000
10	27	0.058	0.326	1.000
10	29	0.305	0.068	1.000
11	3	0.053	0.433	1.000
11	16	0.003	0.209	1.000
11	20	0.053	0.357	1.000
12	0	0.173	0.039	1.000
12	12	0.419	0.672	1.000
12	15	0.016	0.171	1.000
12	26	0.032	0.088	1.000
12	29	0.139	0.030	1.000
13	0	0.061	0.330	1.000
13	2	1.000	0.354	1.000
13	8	1.000	0.184	1.000
13	26	0.200	0.132	1.000
14	3	0.074	0.062	1.000
14	7	0.093	0.222	1.000
14	16	0.004	0.311	1.000
14	20	0.068	0.406	1.000
15	3	0.012	0.308	1.000
15	7	0.103	0.126	1.000
15	16	0.008	0.314	1.000
15	20	0.070	0.252	1.000
16	1	0.103	1.000	1.000
17	3	0.120	0.354	1.000
17	7	0.072	0.290	1.000
17	16	0.135	0.175	1.000
17	20	0.110	0.182	1.000
18	1	0.193	1.000	1.000
19	3	0.086	0.226	1.000
19	7	0.107	0.103	1.000
19	16	0.076	0.425	1.000
19	20	0.038	0.246	1.000
20	3	0.049	0.417	1.000
20	7	0.243	0.140	1.000
20	16	0.107	0.016	1.000
20	20	0.075	0.426	1.000
21	1	0.260	1.000	1.000
22	3	0.093	0.109	1.000
22	4	0.621	0.119	1.000
22	6	0.610	0.182	1.000
22	9	0.100	0.151	1.000
22	11	0.108	0.167	1.000
22	19	0.347	0.053	1.000
22	21	0.371	0.130	1.000
22	28	0.284	0.090	1.000
23	3	0.068	0.509	1.000
23	7	0.358	0.028	1.000
23	16	0.149	0.260	1.000
23	20	0.092	0.203	1.000
24	3	0.051	0.142	1.000
24	16	0.117	0.366	1.000
24	20	0.035	0.492	1.000
25	0	0.248	0.249	1.000
25	12	0.436	0.103	1.000
25	14	1.000	0.155	1.000
25	15	0.194	0.032	1.000
25	26	0.178	0.156	1.000
25	29	0.232	0.306	1.000
26	3	0.046	0.275	1.000
26	9	0.226	0.264	1.000
26	11	0.173	0.059	1.000
26	16	0.093	0.058	1.000
26	20	0.091	0.218	1.000
26	21	0.090	0.127	1.000
27	3	0.042	0.116	1.000
27	9	0.072	0.249	1.000
27	19	0.535	0.199	1.000
27	22	0.449	0.125	1.000
27	27	0.942	0.239	1.000
27	29	0.006	0.072	1.000
28	3	0.032	0.068	1.000
28	4	0.379	0.094	1.000
28	6	0.390	0.135	1.000
28	9	0.205	0.183	1.000
28	11	0.157	0.156	1.000
28	16	0.132	0.168	1.000
28	20	0.068	0.003	1.000
28	21	0.180	0.016	1.000
28	28	0.310	0.177	1.000
29	3	0.088	0.039	1.000
29	9	0.133	0.195	1.000
29	11	0.561	0.071	1.000
29	16	0.008	0.348	1.000
29	20	0.112	0.158	1.000
29	21	0.359	0.036	1.000
29	28	0.406	0.153	1.000
