#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.173	0.918	1.148	0.884	0.755	1.000	0.511
1	0.097	0.770	1.386	0.733	0.810	1.000	0.877
2	0.113	1.429	1.261	0.104	0.581	1.000	0.000
3	0.110	0.772	1.180	0.114	0.572	1.000	0.854
4	1.000	0.667	1.381	0.781	0.722	0.000	0.985
5	0.061	0.694	1.468	0.215	0.737	1.000	0.914
6	1.000	1.439	1.249	0.196	0.663	0.000	0.982
7	1.000	0.889	1.104	0.417	0.952	0.000	0.527
8	1.000	1.499	1.200	0.284	0.875	0.000	0.721
9	0.393	1.190	1.387	0.213	0.872	1.000	0.000
10	0.089	1.499	1.477	0.420	0.598	1.000	0.000
11	0.154	0.644	1.364	0.949	0.955	1.000	0.880
12	1.000	0.922	1.428	0.004	0.530	0.000	0.946
13	0.137	1.044	1.178	0.031	0.645	1.000	0.770
14	0.132	1.080	1.258	0.788	0.652	1.000	0.706
15	0.073	1.184	1.357	0.887	0.915	1.000	0.000
16	0.200	1.279	1.361	0.033	0.964	1.000	0.622
17	0.393	0.934	1.123	0.601	0.699	1.000	0.829
18	0.393	1.274	1.204	0.690	0.771	1.000	0.747
19	1.000	1.223	1.416	0.550	0.630	0.000	0.733
#From	To	chi[to]	beta[fr]	lambda
0	2	0.069	0.278	1.000
0	3	0.067	0.037	1.000
0	10	0.065	0.210	1.000
0	13	0.067	0.298	1.000
0	15	0.466	0.177	1.000
1	0	0.190	0.107	1.000
1	2	0.126	0.016	1.000
1	3	0.014	0.144	1.000
1	14	0.285	0.733	1.000
3	2	0.061	0.357	1.000
3	10	0.112	0.362	1.000
3	13	0.075	0.281	1.000
4	0	0.318	0.165	1.000
4	2	0.135	0.250	1.000
4	3	0.055	0.344	1.000
4	13	0.138	0.091	1.000
4	16	0.311	0.149	1.000
5	10	0.067	0.143	1.000
5	13	0.182	0.857	1.000
6	17	1.000	0.904	1.000
6	18	0.154	0.096	1.000
7	10	0.131	0.799	1.000
7	13	0.153	0.201	1.000
8	2	0.088	0.112	1.000
8	10	0.263	0.351	1.000
8	13	0.163	0.537	1.000
11	1	0.566	0.284	1.000
11	2	0.082	0.148	1.000
11	3	0.111	0.303	1.000
11	5	1.000	0.266	1.000
12	18	0.846	1.000	1.000
13	10	0.238	0.505	1.000
13	13	0.141	0.495	1.000
14	2	0.186	0.404	1.000
14	3	0.142	0.198	1.000
14	13	0.076	0.047	1.000
14	16	0.438	0.351	1.000
16	2	0.089	0.527	1.000
16	3	0.225	0.012	1.000
16	10	0.123	0.166	1.000
16	13	0.006	0.007	1.000
16	15	0.534	0.288	1.000
17	1	0.434	0.262	1.000
17	2	0.042	0.171	1.000
17	3	0.219	0.258	1.000
17	11	1.000	0.310	1.000
18	0	0.181	0.270	1.000
18	2	0.111	0.225	1.000
18	3	0.009	0.277	1.000
18	14	0.268	0.228	1.000
19	0	0.312	0.193	1.000
19	2	0.012	0.174	1.000
19	3	0.156	0.147	1.000
19	9	1.000	0.190	1.000
19	14	0.446	0.149	1.000
19	16	0.251	0.147	1.000
