#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.932	1.088	0.230	0.730	1.000	0.823
1	1.000	0.655	1.215	0.586	0.636	0.000	0.546
2	0.060	0.877	1.033	0.516	0.964	1.000	0.000
3	0.311	0.923	1.124	0.525	0.879	1.000	0.724
4	0.288	1.030	1.015	0.514	0.962	1.000	0.871
5	0.204	0.850	1.017	0.255	0.521	1.000	0.898
6	1.000	1.473	1.490	0.335	0.985	0.000	0.794
7	0.288	0.917	1.235	0.445	0.695	1.000	0.976
8	1.000	0.852	1.061	0.452	0.928	0.000	0.570
9	1.000	1.494	1.267	0.863	0.694	0.000	0.685
10	0.115	1.488	1.337	0.425	0.790	1.000	0.772
11	0.336	0.550	1.250	0.875	0.969	1.000	0.595
12	1.000	1.395	1.259	0.801	0.527	0.000	0.586
13	0.036	1.283	1.066	0.130	0.964	1.000	0.909
14	0.393	1.083	1.231	0.401	0.908	1.000	0.757
15	1.000	0.833	1.027	0.530	0.886	0.000	0.823
16	1.000	0.900	1.339	0.113	0.722	0.000	0.757
17	1.000	0.683	1.261	0.078	0.918	0.000	0.727
18	0.098	1.460	1.470	0.559	0.944	1.000	0.652
19	0.393	0.560	1.076	0.830	0.718	1.000	0.897
20	0.037	1.075	1.224	0.968	0.801	1.000	0.815
21	0.177	0.735	1.115	0.416	0.617	1.000	0.511
22	0.393	0.684	1.292	0.001	0.561	1.000	0.834
23	0.108	0.996	1.100	0.094	0.604	1.000	0.513
24	0.131	0.702	1.001	0.841	0.722	1.000	0.000
25	0.078	0.627	1.251	0.634	0.817	1.000	0.775
26	0.064	1.291	1.380	0.473	0.615	1.000	0.513
27	0.039	0.660	1.457	0.832	0.860	1.000	0.994
28	0.036	1.003	1.156	0.505	0.582	1.000	0.636
29	0.137	1.473	1.408	0.094	0.715	1.000	0.747
#From	To	chi[to]	beta[fr]	lambda
0	2	0.044	0.120	1.000
0	10	0.072	0.084	1.000
0	18	0.118	0.250	1.000
0	21	0.037	0.264	1.000
0	29	0.089	0.281	1.000
1	24	0.095	0.482	1.000
1	25	0.146	0.518	1.000
3	2	0.012	0.517	1.000
3	10	0.067	0.137	1.000
3	18	0.075	0.122	1.000
3	20	0.164	0.083	1.000
3	23	0.454	0.141	1.000
4	2	0.099	0.176	1.000
4	5	0.328	0.137	1.000
4	10	0.225	0.095	1.000
4	18	0.079	0.196	1.000
4	21	0.191	0.201	1.000
4	29	0.362	0.195	1.000
5	2	0.053	0.039	1.000
5	20	0.174	0.333	1.000
5	25	0.065	0.132	1.000
5	27	0.036	0.133	1.000
5	28	0.265	0.363	1.000
6	24	0.155	0.195	1.000
6	25	0.065	0.263	1.000
6	27	0.160	0.543	1.000
7	2	0.059	0.241	1.000
7	10	0.234	0.359	1.000
7	18	0.104	0.055	1.000
7	21	0.003	0.345	1.000
8	24	0.067	1.000	1.000
9	0	1.000	0.239	1.000
9	3	0.446	0.247	1.000
9	4	0.695	0.037	1.000
9	7	0.654	0.297	1.000
9	11	0.147	0.128	1.000
9	22	0.285	0.052	1.000
10	2	0.028	0.213	1.000
10	13	0.186	0.145	1.000
10	18	0.119	0.145	1.000
10	20	0.098	0.012	1.000
10	23	0.224	0.172	1.000
10	26	0.413	0.057	1.000
10	27	0.217	0.119	1.000
10	28	0.201	0.136	1.000
11	2	0.138	0.104	1.000
11	5	0.059	0.116	1.000
11	10	0.165	0.097	1.000
11	11	0.252	0.112	1.000
11	18	0.011	0.214	1.000
11	21	0.042	0.195	1.000
11	29	0.232	0.162	1.000
12	3	0.076	0.143	1.000
12	4	0.150	0.013	1.000
12	5	0.137	0.184	1.000
12	7	0.029	0.265	1.000
12	11	0.106	0.088	1.000
12	14	0.763	0.041	1.000
12	21	0.178	0.174	1.000
