#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.227	1.284	0.955	0.658	0.000	0.616
1	0.039	0.730	1.401	0.621	0.891	1.000	0.725
2	0.136	0.546	1.274	0.365	0.571	1.000	0.842
3	0.082	1.311	1.062	0.724	0.519	1.000	0.643
4	0.270	1.231	1.105	0.262	0.627	1.000	0.890
5	0.177	1.347	1.371	0.915	0.655	1.000	0.872
6	1.000	1.368	1.390	0.620	0.888	0.000	0.943
7	1.000	0.903	1.181	0.495	0.619	0.000	0.639
8	0.393	0.748	1.292	0.035	0.901	1.000	0.991
9	0.047	0.786	1.323	0.473	0.670	1.000	0.685
10	0.080	1.396	1.133	0.730	0.618	1.000	0.523
11	1.000	1.056	1.483	0.079	0.558	0.000	0.790
12	1.000	1.041	1.294	0.441	0.622	0.000	0.527
13	1.000	0.773	1.236	0.469	0.606	0.000	0.944
14	0.093	1.200	1.407	0.471	0.750	1.000	0.000
15	1.000	1.246	1.472	0.372	0.654	0.000	0.873
16	0.076	0.664	1.278	0.474	0.639	1.000	0.785
17	0.393	0.842	1.373	0.443	0.622	1.000	0.680
18	0.173	1.435	1.055	0.593	0.821	1.000	0.992
19	0.393	0.892	1.192	0.413	0.689	1.000	0.669
#From	To	chi[to]	beta[fr]	lambda
0	8	0.279	1.000	1.000
1	14	0.215	1.000	1.000
2	1	0.237	0.524	1.000
2	3	0.066	0.170	1.000
2	14	0.184	0.049	1.000
2	16	0.181	0.257	1.000
3	1	0.181	0.329	1.000
3	3	0.139	0.324	1.000
3	10	0.155	0.327	1.000
3	16	0.074	0.020	1.000
4	2	0.624	0.132	1.000
4	3	0.151	0.226	1.000
4	4	0.029	0.319	1.000
4	16	0.167	0.277	1.000
4	18	0.179	0.046	1.000
5	1	0.038	0.111	1.000
5	3	0.015	0.169	1.000
5	5	0.312	0.202	1.000
5	9	0.943	0.268	1.000
5	10	0.273	0.150	1.000
5	16	0.050	0.101	1.000
6	8	0.194	1.000	1.000
7	14	0.125	1.000	1.000
8	4	0.311	0.611	1.000
8	18	0.224	0.389	1.000
9	1	0.153	0.066	1.000
9	3	0.207	0.356	1.000
9	10	0.261	0.334	1.000
9	16	0.189	0.244	1.000
10	1	0.117	0.026	1.000
10	3	0.118	0.232	1.000
10	5	0.688	0.136	1.000
10	9	0.057	0.209	1.000
10	10	0.310	0.082	1.000
10	16	0.074	0.315	1.000
11	8	0.439	1.000	1.000
12	19	0.580	1.000	1.000
13	4	0.248	0.063	1.000
13	17	1.000	0.368	1.000
13	18	0.316	0.262	1.000
13	19	0.420	0.308	1.000
14	14	0.044	1.000	1.000
15	8	0.087	1.000	1.000
16	1	0.185	0.296	1.000
16	3	0.205	0.077	1.000
16	14	0.407	0.619	1.000
16	16	0.100	0.008	1.000
17	2	0.280	0.018	1.000
17	3	0.020	0.375	1.000
17	4	0.179	0.377	1.000
17	18	0.136	0.230	1.000
18	1	0.090	0.410	1.000
18	14	0.025	0.590	1.000
19	2	0.096	0.203	1.000
19	3	0.079	0.239	1.000
19	4	0.233	0.018	1.000
19	16	0.166	0.273	1.000
19	18	0.144	0.267	1.000
