#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.173	0.592	1.104	0.153	0.792	1.000	0.524
1	0.097	1.161	1.258	0.721	0.735	1.000	0.532
2	0.113	1.201	1.345	0.407	0.637	1.000	0.000
3	0.110	1.426	1.368	0.772	0.591	1.000	0.766
4	1.000	1.107	1.481	0.819	0.902	0.000	0.804
5	0.061	0.826	1.298	0.443	0.980	1.000	0.930
6	1.000	0.526	1.031	0.963	0.712	0.000	0.540
7	1.000	0.770	1.290	0.362	0.580	0.000	0.600
8	1.000	0.551	1.364	0.148	0.772	0.000	0.770
9	0.393	0.897	1.190	0.365	0.575	1.000	0.000
10	0.089	0.563	1.394	0.355	0.740	1.000	0.000
11	0.154	0.548	1.069	0.328	0.981	1.000	0.994
12	1.000	1.198	1.066	0.447	0.999	0.000	0.682
13	0.137	1.006	1.167	0.359	0.577	1.000	0.878
14	0.132	0.808	1.260	0.148	0.879	1.000	0.549
15	0.073	1.275	1.394	0.079	0.938	1.000	0.000
16	0.200	1.140	1.493	0.274	0.743	1.000	0.970
17	0.393	0.745	1.008	0.228	0.511	1.000	0.554
18	0.393	1.442	1.425	0.623	0.934	1.000	0.668
19	1.000	0.926	1.264	0.600	0.727	0.000	0.906
#From	To	chi[to]	beta[fr]	lambda
0	2	0.037	0.422	1.000
0	3	0.105	0.102	1.000
0	10	0.207	0.119	1.000
0	13	0.230	0.132	1.000
0	15	0.742	0.226	1.000
1	0	0.429	0.151	1.000
1	2	0.046	0.169	1.000
1	3	0.061	0.263	1.000
1	14	0.426	0.417	1.000
3	2	0.171	0.391	1.000
3	10	0.081	0.376	1.000
3	13	0.092	0.234	1.000
4	0	0.286	0.037	1.000
4	2	0.181	0.266	1.000
4	3	0.072	0.285	1.000
4	13	0.024	0.184	1.000
4	16	0.310	0.229	1.000
5	10	0.221	0.805	1.000
5	13	0.176	0.195	1.000
6	17	1.000	0.848	1.000
6	18	0.521	0.152	1.000
7	10	0.027	0.362	1.000
7	13	0.030	0.638	1.000
8	2	0.116	0.319	1.000
8	10	0.164	0.440	1.000
8	13	0.095	0.241	1.000
11	1	0.632	0.028	1.000
11	2	0.042	0.475	1.000
11	3	0.189	0.483	1.000
11	5	1.000	0.013	1.000
12	18	0.479	1.000	1.000
13	10	0.210	0.574	1.000
13	13	0.060	0.426	1.000
14	2	0.012	0.063	1.000
14	3	0.012	0.133	1.000
14	13	0.129	0.294	1.000
14	16	0.387	0.510	1.000
16	2	0.063	0.083	1.000
16	3	0.152	0.329	1.000
16	10	0.089	0.182	1.000
16	13	0.165	0.359	1.000
16	15	0.258	0.048	1.000
17	1	0.368	0.280	1.000
17	2	0.042	0.424	1.000
17	3	0.128	0.023	1.000
17	11	1.000	0.273	1.000
18	0	0.094	0.344	1.000
18	2	0.134	0.168	1.000
18	3	0.124	0.247	1.000
18	14	0.433	0.241	1.000
19	0	0.192	0.103	1.000
19	2	0.155	0.170	1.000
19	3	0.158	0.125	1.000
19	9	1.000	0.260	1.000
19	14	0.141	0.082	1.000
19	16	0.302	0.261	1.000
