-0.01164	0.06210	0.00000	0.00000	0.00734	-0.14866	0.00000	0.00000	0.00000	0.02635
-0.08239	-0.68915	0.00000	0.00000	0.02107	-0.42682	0.00000	0.00000	0.00000	0.02484
0.00000	0.00000	-0.24753	0.00000	0.00000	0.00000	0.02474	0.00000	0.00000	-0.59437
0.00000	0.00000	0.00000	-0.02975	0.00000	0.13812	0.00000	0.00000	0.00000	0.00000
0.00414	0.01846	0.00000	0.00000	-0.70436	-0.40157	0.00000	0.00000	0.00000	0.01657
0.01313	0.05853	0.00000	-0.08558	0.06287	-0.06562	0.00000	0.00000	0.00000	0.05255
0.00000	0.00000	0.00494	0.00000	0.00000	0.00000	-0.08793	0.00000	0.57614	-0.19999
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.18553	0.42612	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.72581	-0.04265	-1.41725	0.00000
-0.09304	0.02268	0.08756	0.00000	0.00153	-0.03098	0.14741	0.00000	0.00000	-0.06852
