#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.812	1.425	0.310	0.870	1.000	0.588
1	0.043	1.479	1.366	0.240	0.873	1.000	0.693
2	1.000	0.502	1.101	0.748	0.889	0.000	0.941
3	0.048	0.538	1.498	0.488	0.981	1.000	0.853
4	1.000	0.977	1.152	0.440	0.737	0.000	0.970
5	0.035	0.557	1.412	0.324	0.784	1.000	0.534
6	0.211	1.204	1.122	0.675	0.794	1.000	0.682
7	0.144	0.731	1.469	0.191	0.749	1.000	0.830
8	1.000	1.160	1.091	0.402	0.956	0.000	0.807
9	0.070	1.020	1.187	0.464	0.955	1.000	0.955
10	0.288	1.425	1.040	0.307	0.925	1.000	0.990
11	0.052	0.604	1.383	0.592	0.960	1.000	0.709
12	0.033	1.075	1.329	0.682	0.544	1.000	0.552
13	1.000	1.072	1.400	0.118	0.977	0.000	0.580
14	0.075	0.818	1.264	0.835	0.578	1.000	0.663
15	0.072	1.048	1.211	0.383	0.825	1.000	0.926
16	0.047	1.434	1.336	0.450	0.977	1.000	0.858
17	0.078	1.362	1.237	0.238	0.983	1.000	0.630
18	0.208	1.390	1.323	0.330	0.884	1.000	0.809
19	0.066	0.701	1.307	0.620	0.661	1.000	0.553
20	0.058	1.054	1.444	0.260	0.581	1.000	0.516
21	0.393	1.410	1.164	0.536	0.721	1.000	0.897
22	0.082	0.808	1.141	0.234	0.538	1.000	0.883
23	0.061	0.915	1.279	0.868	0.956	1.000	0.783
24	0.393	0.596	1.447	0.140	0.770	1.000	0.574
25	0.052	0.537	1.097	0.796	0.596	1.000	0.641
26	0.107	1.224	1.201	0.776	0.847	1.000	0.729
27	0.050	0.889	1.012	0.647	0.652	1.000	0.654
28	0.256	1.135	1.012	0.264	0.638	1.000	0.512
29	1.000	0.562	1.202	0.401	0.601	0.000	0.863
#From	To	chi[to]	beta[fr]	lambda
0	10	0.493	0.156	1.000
0	15	0.011	0.021	1.000
0	18	0.023	0.086	1.000
0	22	0.040	0.030	1.000
0	24	0.149	0.246	1.000
0	28	0.184	0.460	1.000
1	3	0.004	0.065	1.000
1	5	0.106	0.135	1.000
1	15	0.003	0.132	1.000
1	17	0.336	0.025	1.000
1	20	0.134	0.025	1.000
1	22	0.027	0.184	1.000
1	25	0.080	0.188	1.000
1	27	0.039	0.246	1.000
2	3	0.024	0.051	1.000
2	5	0.112	0.046	1.000
2	11	0.063	0.065	1.000
2	15	0.020	0.179	1.000
2	17	0.156	0.050	1.000
2	22	0.038	0.209	1.000
2	23	0.583	0.160	1.000
2	25	0.009	0.123	1.000
2	27	0.035	0.117	1.000
3	12	0.086	1.000	1.000
4	0	0.806	0.117	1.000
4	18	0.188	0.178	1.000
4	21	1.000	0.066	1.000
4	22	0.019	0.242	1.000
4	24	0.307	0.125	1.000
4	28	0.091	0.272	1.000
5	12	0.027	1.000	1.000
6	3	0.142	0.055	1.000
6	7	0.031	0.109	1.000
6	9	0.024	0.194	1.000
6	14	0.025	0.006	1.000
6	15	0.101	0.125	1.000
6	16	0.136	0.073	1.000
6	18	0.209	0.040	1.000
6	22	0.020	0.206	1.000
6	25	0.006	0.034	1.000
6	28	0.157	0.157	1.000
7	1	0.183	0.104	1.000
7	3	0.017	0.005	1.000
7	9	0.160	0.169	1.000
7	14	0.098	0.025	1.000
7	15	0.059	0.161	1.000
7	16	0.095	0.031	1.000
7	19	0.418	0.115	1.000
7	20	0.209	0.142	1.000
7	22	0.063	0.086	1.000
7	25	0.069	0.163	1.000
8	0	0.194	0.830	1.000
8	18	0.149	0.170	1.000
9	1	0.152	0.161	1.000
9	3	0.054	0.133	1.000
9	9	0.026	0.019	1.000
9	14	0.012	0.202	1.000
9	15	0.036	0.051	1.000
9	16	0.108	0.055	1.000
