#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.235	0.808	1.040	0.903	0.915	1.000	0.804
1	1.000	0.716	1.047	0.667	0.951	0.000	0.878
2	0.393	1.028	1.025	0.423	0.604	1.000	0.544
3	1.000	1.352	1.396	0.332	0.684	0.000	0.982
4	1.000	0.904	1.243	0.200	0.518	0.000	0.562
5	1.000	1.109	1.130	0.645	0.887	0.000	0.963
6	1.000	0.583	1.250	0.308	0.609	0.000	0.586
7	0.171	0.998	1.261	0.497	0.778	1.000	0.723
8	1.000	1.313	1.123	0.185	0.774	0.000	0.829
9	1.000	1.177	1.384	0.062	0.692	0.000	0.557
10	0.141	0.885	1.184	0.920	0.890	1.000	0.000
11	0.246	0.985	1.011	0.764	0.523	1.000	0.786
12	0.293	0.960	1.348	0.020	0.661	1.000	0.507
13	0.195	0.525	1.189	0.964	0.798	1.000	0.692
14	0.246	0.576	1.209	0.706	0.886	1.000	0.627
15	0.627	1.259	1.457	0.722	0.677	1.000	0.904
16	0.496	1.043	1.088	0.936	0.503	1.000	0.533
17	0.180	1.406	1.022	0.413	0.676	1.000	0.646
18	0.393	1.157	1.211	0.076	0.545	1.000	0.000
19	0.336	1.287	1.201	0.786	0.931	1.000	0.865
#From	To	chi[to]	beta[fr]	lambda
0	10	0.083	0.361	1.000
0	17	0.145	0.639	1.000
1	10	0.105	0.240	1.000
1	17	0.009	0.760	1.000
2	17	0.138	1.000	1.000
3	0	0.403	0.139	1.000
3	12	0.374	0.276	1.000
3	13	0.165	0.221	1.000
3	14	0.128	0.364	1.000
4	2	1.000	0.133	1.000
4	7	0.047	0.399	1.000
4	13	0.180	0.178	1.000
4	17	0.056	0.156	1.000
4	19	0.437	0.134	1.000
5	18	0.358	1.000	1.000
6	15	0.773	0.522	1.000
6	18	0.642	0.478	1.000
7	10	0.247	0.359	1.000
7	17	0.077	0.641	1.000
8	10	0.160	0.635	1.000
8	17	0.113	0.365	1.000
9	0	0.487	0.422	1.000
9	12	0.256	0.061	1.000
9	13	0.120	0.285	1.000
9	14	0.543	0.231	1.000
11	0	0.053	0.316	1.000
11	13	0.081	0.519	1.000
11	14	0.329	0.165	1.000
12	10	0.315	0.145	1.000
12	13	0.149	0.485	1.000
12	17	0.099	0.370	1.000
13	17	0.106	1.000	1.000
14	7	0.664	0.221	1.000
14	13	0.122	0.461	1.000
14	17	0.070	0.151	1.000
14	19	0.207	0.166	1.000
15	0	0.018	0.092	1.000
15	11	1.000	0.158	1.000
15	12	0.286	0.247	1.000
15	13	0.088	0.186	1.000
15	15	0.227	0.023	1.000
15	16	0.361	0.295	1.000
16	0	0.040	0.205	1.000
16	12	0.084	0.194	1.000
16	13	0.023	0.142	1.000
16	16	0.639	0.460	1.000
17	10	0.089	0.675	1.000
17	17	0.027	0.325	1.000
19	7	0.289	0.069	1.000
19	13	0.073	0.354	1.000
19	17	0.160	0.093	1.000
19	19	0.357	0.484	1.000
