#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.319	0.909	1.181	0.095	0.710	1.000	0.783
1	0.536	0.598	1.042	0.931	0.832	1.000	0.758
2	0.319	1.343	1.259	0.351	0.741	1.000	0.773
3	0.126	1.364	1.219	0.538	0.546	1.000	0.680
4	0.271	0.832	1.410	0.255	0.985	1.000	0.820
5	0.123	0.740	1.161	0.838	0.931	1.000	0.837
6	0.186	0.625	1.494	0.602	0.995	1.000	0.899
7	1.000	1.050	1.469	0.731	0.551	0.000	0.625
8	0.186	0.519	1.459	0.780	0.619	1.000	0.723
9	1.000	0.629	1.064	0.725	0.647	0.000	0.585
10	0.120	0.793	1.295	0.252	0.513	1.000	0.793
11	0.268	1.314	1.408	0.673	0.704	1.000	0.696
12	0.167	0.836	1.284	0.588	0.708	1.000	0.723
13	0.167	0.851	1.425	0.047	0.639	1.000	0.775
14	1.000	0.809	1.160	0.404	0.759	0.000	0.634
15	1.000	1.158	1.364	0.299	0.972	0.000	0.957
16	0.425	0.687	1.019	0.410	0.543	1.000	0.641
17	0.288	0.974	1.314	0.520	0.928	1.000	0.798
18	0.106	1.243	1.464	0.965	0.964	1.000	0.833
19	1.000	0.830	1.432	0.461	0.667	0.000	0.880
#From	To	chi[to]	beta[fr]	lambda
0	3	0.032	0.873	1.000
0	5	0.079	0.127	1.000
1	0	0.477	0.163	1.000
1	1	0.767	0.058	1.000
1	2	0.529	0.131	1.000
1	4	0.393	0.155	1.000
1	6	0.040	0.013	1.000
1	8	0.105	0.251	1.000
1	16	0.495	0.088	1.000
1	17	0.261	0.141	1.000
2	5	0.089	0.215	1.000
2	6	0.011	0.205	1.000
2	8	0.008	0.064	1.000
2	10	0.161	0.162	1.000
2	11	0.230	0.088	1.000
2	18	0.174	0.265	1.000
3	3	0.151	0.623	1.000
3	5	0.011	0.377	1.000
4	3	0.149	0.416	1.000
4	5	0.043	0.078	1.000
4	18	0.099	0.506	1.000
5	3	0.172	0.131	1.000
5	5	0.119	0.869	1.000
6	5	0.031	0.467	1.000
6	10	0.108	0.032	1.000
6	18	0.215	0.501	1.000
7	3	0.234	0.588	1.000
7	5	0.053	0.412	1.000
8	5	0.089	0.120	1.000
8	10	0.109	0.542	1.000
8	18	0.030	0.338	1.000
9	0	0.273	0.089	1.000
9	1	0.192	0.220	1.000
9	2	0.399	0.157	1.000
9	4	0.393	0.071	1.000
9	6	0.047	0.125	1.000
9	8	0.198	0.229	1.000
9	16	0.238	0.108	1.000
10	3	0.006	0.322	1.000
10	5	0.070	0.264	1.000
10	18	0.251	0.413	1.000
11	5	0.035	0.197	1.000
11	10	0.161	0.533	1.000
11	18	0.028	0.271	1.000
12	5	0.017	0.093	1.000
12	6	0.187	0.376	1.000
12	8	0.188	0.220	1.000
12	10	0.016	0.311	1.000
13	5	0.093	0.312	1.000
13	6	0.196	0.413	1.000
13	8	0.028	0.030	1.000
13	10	0.103	0.245	1.000
14	5	0.038	0.104	1.000
14	6	0.050	0.153	1.000
14	8	0.171	0.046	1.000
14	10	0.101	0.121	1.000
14	11	0.396	0.276	1.000
14	18	0.024	0.301	1.000
15	5	0.095	0.080	1.000
15	6	0.192	0.164	1.000
15	8	0.023	0.169	1.000
15	10	0.149	0.305	1.000
15	11	0.374	0.282	1.000
16	4	0.138	0.304	1.000
16	6	0.015	0.093	1.000
16	8	0.179	0.045	1.000
16	12	1.000	0.092	1.000
16	13	1.000	0.177	1.000
16	16	0.151	0.290	1.000
17	5	0.095	0.120	1.000
17	6	0.146	0.127	1.000
17	8	0.036	0.260	1.000
17	10	0.092	0.181	1.000
17	18	0.180	0.312	1.000
18	3	0.256	0.761	1.000
18	5	0.043	0.239	1.000
19	0	0.250	0.051	1.000
19	1	0.041	0.110	1.000
19	2	0.071	0.141	1.000
19	4	0.077	0.123	1.000
19	6	0.117	0.154	1.000
19	8	0.063	0.167	1.000
19	16	0.115	0.011	1.000
19	17	0.739	0.242	1.000
