#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.690	1.389	0.695	0.542	1.000	0.777
1	0.393	1.059	1.313	0.417	0.675	1.000	0.554
2	0.154	0.741	1.409	0.271	0.506	1.000	0.583
3	1.000	0.830	1.010	0.844	0.551	0.000	0.840
4	0.122	0.603	1.209	0.178	0.667	1.000	0.709
5	1.000	0.965	1.450	0.699	0.889	0.000	0.616
6	0.393	1.436	1.351	0.126	0.957	1.000	0.897
7	0.246	0.977	1.006	0.954	0.825	1.000	0.522
8	0.141	0.825	1.228	0.679	0.633	1.000	0.618
9	0.085	0.606	1.147	0.425	0.641	1.000	0.504
10	1.000	1.305	1.226	0.569	0.920	0.000	0.643
11	0.195	1.227	1.414	0.187	0.795	1.000	0.664
12	0.089	0.691	1.030	0.846	0.555	1.000	0.739
13	0.146	0.958	1.419	0.880	0.595	1.000	0.765
14	0.075	1.070	1.045	0.821	0.619	1.000	0.881
15	1.000	1.474	1.450	0.273	0.585	0.000	0.600
16	0.086	0.768	1.121	0.177	0.625	1.000	0.940
17	0.040	0.910	1.334	0.147	0.526	1.000	0.811
18	0.077	1.007	1.006	0.189	0.534	1.000	0.656
19	0.393	1.348	1.178	0.006	0.813	1.000	0.859
#From	To	chi[to]	beta[fr]	lambda
0	0	0.197	0.151	1.000
0	2	0.239	0.300	1.000
0	6	0.299	0.238	1.000
0	7	0.026	0.057	1.000
0	11	0.217	0.255	1.000
1	4	0.422	0.026	1.000
1	7	0.237	0.084	1.000
1	9	0.296	0.159	1.000
1	11	0.023	0.219	1.000
1	12	0.155	0.079	1.000
1	18	0.234	0.433	1.000
2	9	0.165	0.163	1.000
2	12	0.056	0.167	1.000
2	13	0.236	0.266	1.000
2	14	0.033	0.202	1.000
2	18	0.038	0.202	1.000
3	8	0.124	0.298	1.000
3	14	0.013	0.245	1.000
3	16	0.103	0.457	1.000
4	9	0.172	0.210	1.000
4	12	0.100	0.211	1.000
4	13	0.269	0.279	1.000
4	14	0.134	0.296	1.000
4	18	0.060	0.005	1.000
5	0	0.268	0.643	1.000
5	1	0.081	0.049	1.000
5	11	0.026	0.308	1.000
6	0	0.536	0.367	1.000
6	2	0.761	0.259	1.000
6	6	0.701	0.235	1.000
6	7	0.159	0.088	1.000
6	11	0.160	0.051	1.000
7	4	0.578	0.083	1.000
7	7	0.578	0.424	1.000
7	9	0.061	0.189	1.000
7	11	0.263	0.131	1.000
7	12	0.135	0.107	1.000
7	18	0.012	0.066	1.000
8	8	0.366	0.316	1.000
8	16	0.398	0.684	1.000
9	12	0.093	0.236	1.000
9	14	0.051	0.373	1.000
9	17	0.283	0.290	1.000
9	18	0.051	0.101	1.000
10	19	0.258	1.000	1.000
11	12	0.103	0.490	1.000
11	14	0.063	0.061	1.000
11	17	0.305	0.104	1.000
11	18	0.139	0.344	1.000
12	12	0.074	0.100	1.000
12	14	0.097	0.282	1.000
12	17	0.184	0.158	1.000
12	18	0.087	0.460	1.000
13	9	0.142	0.155	1.000
13	12	0.102	0.140	1.000
13	13	0.172	0.161	1.000
13	14	0.072	0.208	1.000
13	18	0.123	0.335	1.000
14	8	0.281	0.475	1.000
14	14	0.127	0.030	1.000
14	16	0.500	0.494	1.000
15	1	0.919	0.468	1.000
15	11	0.311	0.507	1.000
15	19	0.742	0.024	1.000
16	8	0.229	1.000	1.000
17	14	0.153	0.354	1.000
17	18	0.022	0.646	1.000
18	12	0.086	0.158	1.000
18	14	0.110	0.333	1.000
18	17	0.228	0.465	1.000
18	18	0.078	0.044	1.000
19	9	0.164	0.059	1.000
19	12	0.097	0.249	1.000
19	13	0.323	0.436	1.000
19	14	0.147	0.205	1.000
19	18	0.155	0.050	1.000
