#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	1.374	1.138	0.126	0.907	1.000	0.790
1	0.246	1.221	1.080	0.327	0.888	1.000	0.973
2	0.045	0.779	1.473	0.569	0.907	1.000	0.708
3	0.097	0.573	1.030	0.053	0.841	1.000	0.763
4	0.116	0.872	1.163	0.784	0.753	1.000	0.966
5	0.035	0.930	1.154	0.617	0.925	1.000	0.963
6	0.099	0.503	1.100	0.074	0.850	1.000	0.905
7	0.095	0.958	1.490	0.230	0.983	1.000	0.971
8	0.116	0.820	1.202	0.587	0.893	1.000	0.968
9	0.058	0.918	1.468	0.630	0.789	1.000	0.593
10	0.052	1.029	1.172	0.818	0.779	1.000	0.572
11	1.000	0.772	1.058	0.176	0.537	0.000	0.883
12	1.000	0.742	1.087	0.091	0.787	0.000	0.684
13	1.000	1.182	1.447	0.792	0.940	0.000	0.672
14	0.044	0.686	1.162	0.419	0.884	1.000	0.762
15	1.000	1.496	1.294	0.272	0.518	0.000	0.502
16	1.000	1.447	1.211	0.347	0.549	0.000	0.800
17	1.000	0.642	1.016	0.020	0.777	0.000	0.707
18	0.118	1.032	1.111	0.540	0.857	1.000	0.505
19	0.052	0.599	1.399	0.194	0.823	1.000	0.615
20	1.000	0.561	1.095	0.488	0.542	0.000	0.666
21	0.068	1.032	1.315	0.863	0.632	1.000	0.923
22	0.113	1.174	1.409	0.031	0.698	1.000	0.988
23	0.039	0.748	1.069	0.034	0.725	1.000	0.522
24	0.121	0.560	1.342	0.617	0.714	1.000	0.978
25	0.393	1.006	1.406	0.929	0.528	1.000	0.820
26	0.132	1.355	1.457	0.995	0.857	1.000	0.725
27	0.094	0.789	1.419	0.902	0.981	1.000	0.801
28	0.058	1.255	1.395	0.899	0.988	1.000	0.793
29	0.133	1.414	1.475	0.433	0.985	1.000	0.772
#From	To	chi[to]	beta[fr]	lambda
0	0	0.078	0.058	1.000
0	7	0.125	0.166	1.000
0	9	0.558	0.067	1.000
0	19	0.354	0.155	1.000
0	21	0.049	0.187	1.000
0	23	0.023	0.091	1.000
0	27	0.025	0.169	1.000
0	28	0.570	0.107	1.000
1	3	1.000	0.409	1.000
1	6	0.151	0.167	1.000
1	18	0.015	0.019	1.000
1	22	0.006	0.199	1.000
1	27	0.040	0.135	1.000
1	29	0.210	0.070	1.000
2	5	0.021	0.702	1.000
2	23	0.032	0.298	1.000
3	4	0.109	0.121	1.000
3	6	0.106	0.050	1.000
3	7	0.025	0.161	1.000
3	8	0.193	0.066	1.000
3	18	0.032	0.136	1.000
3	22	0.153	0.102	1.000
3	24	0.159	0.186	1.000
3	26	0.275	0.033	1.000
3	27	0.067	0.042	1.000
3	29	0.052	0.103	1.000
4	2	0.298	0.046	1.000
4	7	0.057	0.053	1.000
4	19	0.025	0.073	1.000
4	21	0.065	0.131	1.000
4	23	0.092	0.343	1.000
4	27	0.049	0.354	1.000
5	5	0.203	0.325	1.000
5	23	0.064	0.675	1.000
6	0	0.170	0.104	1.000
6	7	0.132	0.199	1.000
6	18	0.140	0.034	1.000
6	21	0.102	0.168	1.000
6	24	0.145	0.220	1.000
6	27	0.064	0.243	1.000
6	29	0.091	0.033	1.000
7	5	0.007	0.223	1.000
7	21	0.063	0.366	1.000
7	23	0.079	0.411	1.000
8	0	0.053	0.058	1.000
8	7	0.042	0.010	1.000
8	18	0.181	0.275	1.000
8	21	0.114	0.111	1.000
8	24	0.174	0.186	1.000
8	27	0.050	0.172	1.000
8	29	0.019	0.188	1.000
9	5	0.003	0.197	1.000
9	23	0.078	0.803	1.000
10	4	0.221	0.142	1.000
10	6	0.226	0.055	1.000
10	7	0.082	0.145	1.000
10	8	0.032	0.020	1.000
10	18	0.088	0.126	1.000
10	22	0.172	0.145	1.000
