#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.066	1.415	1.450	0.640	0.730	1.000	0.747
1	0.078	1.032	1.409	0.976	0.544	1.000	0.000
2	0.055	1.141	1.058	0.886	0.899	1.000	0.000
3	0.167	0.995	1.110	0.734	0.636	1.000	0.799
4	0.259	1.147	1.163	0.492	0.596	1.000	0.781
5	0.121	0.608	1.144	0.939	0.654	1.000	0.724
6	1.000	0.560	1.141	0.992	0.627	0.000	0.781
7	1.000	0.595	1.196	0.105	0.729	0.000	0.774
8	0.259	0.915	1.144	0.676	0.719	1.000	0.935
9	0.154	1.014	1.321	0.799	0.888	1.000	0.000
10	1.000	0.611	1.482	0.641	0.596	0.000	0.957
11	0.288	1.326	1.127	0.564	0.634	1.000	0.531
12	0.298	1.269	1.183	0.486	0.681	1.000	0.798
13	0.167	1.458	1.216	0.062	0.873	1.000	0.865
14	0.086	1.168	1.477	0.474	0.721	1.000	0.775
15	1.000	1.168	1.427	0.019	0.968	0.000	0.969
16	1.000	0.910	1.466	0.150	0.677	0.000	0.536
17	0.167	1.352	1.186	0.998	0.851	1.000	0.617
18	0.288	1.149	1.108	0.859	0.794	1.000	0.941
19	0.393	0.849	1.068	0.180	0.866	1.000	0.876
#From	To	chi[to]	beta[fr]	lambda
0	1	0.135	1.000	1.000
1	1	0.061	1.000	1.000
3	1	0.086	1.000	1.000
4	0	0.171	0.318	1.000
4	1	0.069	0.483	1.000
4	2	0.182	0.056	1.000
4	5	0.323	0.144	1.000
5	0	0.081	0.222	1.000
5	1	0.179	0.191	1.000
5	2	0.497	0.170	1.000
5	5	0.358	0.418	1.000
6	11	0.277	0.511	1.000
6	18	0.125	0.454	1.000
6	19	1.000	0.035	1.000
7	3	0.262	0.534	1.000
7	12	0.075	0.122	1.000
7	13	0.337	0.084	1.000
7	17	0.336	0.261	1.000
8	3	0.437	0.144	1.000
8	12	0.254	0.344	1.000
8	13	0.639	0.321	1.000
8	17	0.344	0.191	1.000
10	11	0.438	0.572	1.000
10	18	0.656	0.428	1.000
11	4	0.273	0.437	1.000
11	8	0.397	0.206	1.000
11	12	0.095	0.357	1.000
12	3	0.301	0.522	1.000
12	12	0.298	0.277	1.000
12	13	0.024	0.088	1.000
12	17	0.320	0.113	1.000
13	1	0.194	1.000	1.000
14	0	0.278	0.111	1.000
14	1	0.276	0.193	1.000
14	2	0.321	0.407	1.000
14	5	0.151	0.289	1.000
15	4	0.285	0.729	1.000
15	8	0.207	0.237	1.000
15	12	0.126	0.033	1.000
16	4	0.442	0.030	1.000
16	8	0.396	0.451	1.000
16	12	0.151	0.519	1.000
17	0	0.295	0.120	1.000
17	5	0.154	0.467	1.000
17	14	0.225	0.413	1.000
18	0	0.175	0.220	1.000
18	5	0.014	0.510	1.000
18	14	0.775	0.270	1.000
19	9	1.000	0.193	1.000
19	11	0.286	0.154	1.000
19	18	0.219	0.654	1.000
