-0.22510	0.00000	-0.02525	0.00000	0.00889	0.22189	0.00069	0.03772	0.00701	0.00000
0.00000	-0.88426	0.00000	0.16658	-0.77619	0.00000	0.00000	0.04975	0.07297	0.02718
0.03829	0.00000	-0.15714	0.00000	0.00448	0.03860	0.05720	0.01569	0.02249	0.00000
0.00000	0.11038	0.00000	-0.23118	-0.73802	0.00000	0.00000	0.04731	0.06938	0.02585
-0.09869	0.04828	-0.05047	0.06927	-0.09773	0.00599	0.00138	0.02193	0.03104	0.01130
-0.39176	0.00000	-0.09071	0.00000	0.00099	-0.84408	0.00249	0.00407	0.00159	0.00000
0.00286	0.00000	-0.15565	0.00000	0.00033	0.00288	-0.03097	0.03933	0.10810	0.03255
-0.02732	0.03019	-0.15646	0.04331	-0.20143	0.00443	-0.25533	-0.54974	0.08506	0.02675
-0.11060	0.01460	-0.05952	0.02095	-0.09725	0.00677	-0.03472	0.01090	-0.06412	0.24370
0.00000	0.01258	0.00000	0.01805	-0.08413	0.00000	-0.35317	0.03679	-0.21076	-0.55797
