#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.077	0.666	1.343	0.556	0.746	1.000	0.796
1	0.136	0.863	1.050	0.163	0.847	1.000	0.970
2	1.000	1.369	1.080	0.306	0.784	0.000	0.534
3	1.000	1.487	1.380	0.567	0.609	0.000	0.737
4	0.393	1.267	1.298	0.806	0.514	1.000	0.593
5	0.109	1.150	1.061	0.462	0.531	1.000	0.786
6	0.195	1.277	1.344	0.079	0.956	1.000	0.795
7	0.393	0.595	1.217	0.915	0.673	1.000	0.709
8	0.089	1.486	1.106	0.245	0.769	1.000	0.688
9	1.000	1.107	1.241	0.085	0.877	0.000	0.599
10	1.000	0.683	1.274	0.530	0.635	0.000	0.885
11	0.154	0.739	1.438	0.623	0.598	1.000	0.572
12	0.179	0.641	1.168	0.519	0.959	1.000	0.999
13	0.102	0.704	1.128	0.084	0.653	1.000	0.541
14	0.081	0.642	1.488	0.033	0.614	1.000	0.926
15	0.393	0.847	1.396	0.322	0.790	1.000	0.942
16	0.278	1.179	1.020	0.787	0.561	1.000	0.828
17	0.393	1.199	1.384	0.281	0.942	1.000	0.753
18	0.393	0.897	1.457	0.841	0.958	1.000	0.903
19	0.146	1.196	1.186	0.557	0.583	1.000	0.941
#From	To	chi[to]	beta[fr]	lambda
0	5	0.023	0.330	1.000
0	13	0.086	0.209	1.000
0	14	0.085	0.461	1.000
1	5	0.063	0.205	1.000
1	13	0.017	0.326	1.000
1	14	0.063	0.132	1.000
1	19	0.046	0.338	1.000
2	1	0.230	0.108	1.000
2	5	0.163	0.070	1.000
2	12	0.023	0.132	1.000
2	13	0.145	0.160	1.000
2	16	0.163	0.202	1.000
2	17	0.676	0.134	1.000
2	19	0.250	0.193	1.000
3	4	0.310	0.252	1.000
3	12	0.173	0.258	1.000
3	15	1.000	0.279	1.000
3	18	0.353	0.211	1.000
4	4	0.130	0.133	1.000
4	7	0.837	0.262	1.000
4	11	0.649	0.466	1.000
4	12	0.090	0.139	1.000
5	5	0.084	0.371	1.000
5	13	0.002	0.336	1.000
5	14	0.101	0.293	1.000
6	0	1.000	0.041	1.000
6	1	0.196	0.273	1.000
6	6	0.305	0.317	1.000
6	8	0.090	0.130	1.000
6	12	0.194	0.239	1.000
7	4	0.560	0.056	1.000
7	6	0.413	0.362	1.000
7	7	0.163	0.261	1.000
7	11	0.013	0.295	1.000
7	12	0.191	0.026	1.000
8	5	0.163	0.192	1.000
8	13	0.122	0.314	1.000
8	14	0.083	0.494	1.000
9	1	0.049	0.081	1.000
9	5	0.023	0.283	1.000
9	12	0.213	0.037	1.000
9	13	0.103	0.113	1.000
9	16	0.210	0.199	1.000
9	17	0.324	0.164	1.000
9	19	0.222	0.124	1.000
10	18	0.647	1.000	1.000
11	1	0.147	0.046	1.000
11	6	0.082	0.306	1.000
11	8	0.495	0.590	1.000
11	12	0.100	0.058	1.000
12	1	0.058	0.200	1.000
12	5	0.081	0.169	1.000
12	13	0.008	0.246	1.000
12	14	0.101	0.141	1.000
12	16	0.204	0.003	1.000
12	19	0.216	0.241	1.000
13	13	0.127	0.211	1.000
13	14	0.039	0.789	1.000
14	5	0.085	0.141	1.000
14	13	0.108	0.702	1.000
14	14	0.109	0.157	1.000
15	1	0.188	0.172	1.000
15	6	0.200	0.205	1.000
15	8	0.415	0.014	1.000
15	11	0.338	0.314	1.000
15	12	0.016	0.295	1.000
16	1	0.132	0.262	1.000
16	5	0.154	0.221	1.000
16	13	0.092	0.192	1.000
16	14	0.073	0.021	1.000
16	16	0.194	0.295	1.000
16	19	0.010	0.009	1.000
17	5	0.012	0.077	1.000
17	13	0.016	0.229	1.000
17	14	0.174	0.286	1.000
17	16	0.229	0.264	1.000
17	19	0.256	0.143	1.000
18	5	0.091	0.857	1.000
18	13	0.124	0.121	1.000
18	14	0.011	0.023	1.000
19	5	0.057	0.064	1.000
19	13	0.050	0.576	1.000
19	14	0.161	0.359	1.000
