#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	1.029	1.188	0.414	0.507	1.000	0.505
1	1.000	0.660	1.176	0.367	0.680	0.000	0.545
2	0.459	1.251	1.190	0.043	0.888	1.000	0.545
3	0.154	1.446	1.091	0.699	0.543	1.000	0.662
4	0.062	1.026	1.210	0.996	0.965	1.000	0.688
5	0.154	1.154	1.077	0.142	0.792	1.000	0.519
6	0.266	1.003	1.380	0.992	0.616	1.000	0.771
7	1.000	1.374	1.358	0.825	0.759	0.000	0.766
8	1.000	0.779	1.137	0.038	0.864	0.000	0.877
9	0.071	0.509	1.462	0.624	0.910	1.000	0.525
10	0.108	1.315	1.160	0.599	0.940	1.000	0.614
11	0.045	1.245	1.295	0.680	0.639	1.000	0.768
12	0.062	0.862	1.359	0.332	0.673	1.000	0.954
13	0.111	0.727	1.097	0.851	0.702	1.000	0.630
14	0.180	1.051	1.136	0.233	0.689	1.000	0.944
15	0.061	1.407	1.177	0.170	0.869	1.000	0.633
16	0.056	1.272	1.011	0.138	0.531	1.000	0.709
17	0.055	0.887	1.330	0.466	0.530	1.000	0.000
18	0.075	0.592	1.274	0.496	0.915	1.000	0.649
19	0.266	1.408	1.170	0.848	0.552	1.000	0.523
20	0.057	0.700	1.302	0.795	0.702	1.000	0.680
21	0.154	1.076	1.152	0.458	0.891	1.000	0.843
22	1.000	0.986	1.101	0.614	0.953	0.000	0.696
23	0.627	0.584	1.157	0.470	0.608	1.000	0.859
24	0.049	1.340	1.266	0.758	0.775	1.000	0.808
25	0.052	1.235	1.177	0.680	0.740	1.000	0.704
26	0.125	0.782	1.455	0.808	0.524	1.000	0.821
27	0.060	0.743	1.004	0.775	0.894	1.000	0.799
28	0.071	0.783	1.021	0.264	0.525	1.000	0.863
29	1.000	0.939	1.393	0.021	0.738	0.000	0.991
#From	To	chi[to]	beta[fr]	lambda
0	17	0.048	0.315	1.000
0	25	0.133	0.685	1.000
1	2	0.416	0.300	1.000
1	3	0.158	0.017	1.000
1	5	0.062	0.013	1.000
1	10	0.048	0.252	1.000
1	14	0.275	0.013	1.000
1	18	0.073	0.201	1.000
1	21	0.038	0.157	1.000
1	23	0.314	0.047	1.000
2	2	0.405	0.068	1.000
2	3	0.185	0.076	1.000
2	4	0.041	0.117	1.000
2	5	0.131	0.109	1.000
2	6	0.899	0.075	1.000
2	10	0.161	0.083	1.000
2	12	0.050	0.104	1.000
2	14	0.196	0.132	1.000
2	18	0.023	0.021	1.000
2	19	0.085	0.104	1.000
2	21	0.086	0.089	1.000
2	26	0.302	0.021	1.000
3	4	0.018	0.158	1.000
3	12	0.075	0.061	1.000
3	15	0.006	0.133	1.000
3	16	0.199	0.130	1.000
3	17	0.041	0.126	1.000
3	18	0.090	0.184	1.000
3	20	0.124	0.208	1.000
4	17	0.067	0.525	1.000
4	25	0.231	0.475	1.000
5	4	0.033	0.438	1.000
5	12	0.001	0.085	1.000
5	17	0.054	0.120	1.000
5	24	0.262	0.144	1.000
5	25	0.255	0.213	1.000
6	3	0.259	0.113	1.000
6	4	0.019	0.020	1.000
6	5	0.253	0.124	1.000
6	6	0.040	0.118	1.000
6	10	0.166	0.048	1.000
6	12	0.046	0.057	1.000
6	14	0.016	0.088	1.000
6	18	0.082	0.136	1.000
6	19	0.443	0.033	1.000
6	21	0.028	0.086	1.000
6	26	0.561	0.089	1.000
6	27	0.203	0.089	1.000
7	4	0.048	0.140	1.000
7	12	0.093	0.389	1.000
7	17	0.063	0.190	1.000
7	24	0.318	0.040	1.000
7	25	0.053	0.240	1.000
8	17	0.033	1.000	1.000
9	0	0.243	0.182	1.000
9	4	0.053	0.192	1.000
9	12	0.042	0.023	1.000
9	15	0.124	0.058	1.000
9	16	0.012	0.193	1.000
9	17	0.072	0.094	1.000
9	18	0.059	0.157	1.000
9	20	0.058	0.102	1.000
10	4	0.057	0.043	1.000
10	12	0.031	0.168	1.000
10	15	0.115	0.215	1.000
10	16	0.065	0.289	1.000
10	17	0.035	0.011	1.000
10	18	0.073	0.159	1.000
10	20	0.019	0.115	1.000
11	4	0.029	0.189	1.000
11	12	0.047	0.084	1.000
11	15	0.040	0.115	1.000
11	16	0.070	0.178	1.000
11	17	0.011	0.032	1.000
11	18	0.061	0.165	1.000
11	20	0.040	0.237	1.000
12	17	0.046	0.397	1.000
12	25	0.140	0.603	1.000
13	4	0.091	0.187	1.000
13	11	0.194	0.206	1.000
13	12	0.027	0.094	1.000
13	13	0.359	0.088	1.000
13	15	0.148	0.087	1.000
13	16	0.153	0.005	1.000
13	18	0.003	0.161	1.000
13	20	0.130	0.163	1.000
13	27	0.164	0.009	1.000
14	3	0.096	0.058	1.000
14	4	0.025	0.131	1.000
14	5	0.205	0.074	1.000
14	9	1.000	0.075	1.000
14	10	0.048	0.090	1.000
14	11	0.329	0.080	1.000
14	12	0.105	0.079	1.000
14	18	0.071	0.016	1.000
14	20	0.128	0.058	1.000
14	21	0.310	0.139	1.000
14	27	0.113	0.072	1.000
14	28	1.000	0.127	1.000
15	4	0.043	0.190	1.000
15	12	0.030	0.021	1.000
15	16	0.160	0.156	1.000
15	17	0.042	0.110	1.000
15	18	0.020	0.211	1.000
15	24	0.158	0.126	1.000
15	25	0.078	0.186	1.000
16	4	0.055	0.315	1.000
16	12	0.077	0.152	1.000
16	17	0.013	0.201	1.000
16	24	0.137	0.234	1.000
16	25	0.071	0.098	1.000
17	17	0.029	1.000	1.000
18	17	0.060	1.000	1.000
19	3	0.125	0.115	1.000
19	4	0.112	0.136	1.000
19	5	0.226	0.030	1.000
19	6	0.060	0.044	1.000
19	10	0.150	0.136	1.000
19	12	0.085	0.024	1.000
19	14	0.351	0.115	1.000
19	18	0.014	0.043	1.000
19	19	0.472	0.106	1.000
19	21	0.217	0.138	1.000
19	26	0.137	0.046	1.000
19	27	0.281	0.066	1.000
20	4	0.005	0.294	1.000
20	12	0.070	0.062	1.000
20	17	0.049	0.349	1.000
20	24	0.125	0.025	1.000
20	25	0.017	0.271	1.000
21	0	0.757	0.070	1.000
21	4	0.095	0.090	1.000
21	12	0.041	0.006	1.000
21	15	0.219	0.229	1.000
21	16	0.155	0.259	1.000
21	17	0.028	0.124	1.000
21	18	0.090	0.195	1.000
21	20	0.041	0.028	1.000
22	4	0.008	0.164	1.000
22	12	0.069	0.024	1.000
22	15	0.055	0.259	1.000
22	16	0.042	0.264	1.000
22	17	0.057	0.106	1.000
22	18	0.027	0.096	1.000
22	20	0.077	0.087	1.000
23	2	0.178	0.207	1.000
23	3	0.177	0.177	1.000
23	5	0.123	0.062	1.000
23	10	0.177	0.127	1.000
23	14	0.162	0.082	1.000
23	18	0.026	0.142	1.000
23	21	0.321	0.060	1.000
23	23	0.686	0.144	1.000
24	17	0.082	1.000	1.000
25	17	0.030	0.493	1.000
25	25	0.022	0.507	1.000
26	4	0.109	0.015	1.000
26	10	0.101	0.157	1.000
26	11	0.201	0.248	1.000
26	12	0.055	0.033	1.000
26	13	0.090	0.272	1.000
26	18	0.052	0.008	1.000
26	20	0.096	0.189	1.000
26	27	0.213	0.079	1.000
27	4	0.039	0.070	1.000
27	12	0.021	0.218	1.000
27	15	0.117	0.086	1.000
27	16	0.089	0.054	1.000
27	17	0.076	0.271	1.000
27	18	0.086	0.034	1.000
27	20	0.078	0.267	1.000
28	4	0.063	0.176	1.000
28	10	0.149	0.105	1.000
28	11	0.276	0.098	1.000
28	12	0.033	0.089	1.000
28	13	0.550	0.144	1.000
28	18	0.084	0.165	1.000
28	20	0.080	0.187	1.000
28	27	0.026	0.035	1.000
29	4	0.053	0.171	1.000
29	12	0.001	0.302	1.000
29	15	0.175	0.297	1.000
29	16	0.056	0.013	1.000
29	17	0.066	0.013	1.000
29	18	0.067	0.017	1.000
29	20	0.129	0.187	1.000
