-0.14444	-0.02600	0.00000	0.00000	0.43128	-0.01626	-0.16174	0.00963	-0.13330	0.00000
-0.00982	-0.41949	0.00000	0.00000	0.03319	-0.09691	-0.18184	-0.00150	-0.11642	-0.37778
0.00000	0.00000	-0.00405	0.00000	0.00000	0.00000	0.01457	0.00000	0.03943	0.04086
0.00000	0.00000	0.00000	-0.04129	0.00000	0.00000	0.09593	0.00000	0.00000	0.00000
-0.30951	0.00079	0.00000	0.00000	-0.38524	0.00318	-0.07475	0.00823	0.00000	0.00000
-0.01557	-0.07420	0.00000	0.00000	0.02472	-0.88795	-0.13543	-0.12505	-0.15424	-0.20663
0.01146	0.00500	-0.07905	-0.11172	0.08615	0.02010	0.00026	0.05194	0.00323	0.00334
-0.00719	-0.02836	0.00000	0.00000	0.01577	0.51209	-0.08639	-0.19650	-0.07595	-0.06393
0.07356	0.12509	-0.21863	0.00000	0.00000	0.10447	0.00330	0.03688	-0.07822	0.00925
0.00000	0.17776	-0.24301	0.00000	0.00000	0.18845	0.00367	0.03208	0.00992	-0.05752
