#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.319	0.794	1.027	0.175	0.687	1.000	0.745
1	0.536	0.866	1.136	0.815	0.657	1.000	0.775
2	0.319	0.975	1.179	0.335	0.833	1.000	0.700
3	0.126	1.267	1.121	0.047	0.853	1.000	0.609
4	0.271	1.048	1.258	0.274	0.683	1.000	0.772
5	0.123	0.884	1.222	0.676	0.623	1.000	0.620
6	0.186	0.686	1.326	0.768	0.723	1.000	0.713
7	1.000	1.220	1.312	0.602	0.925	0.000	0.546
8	0.186	1.003	1.247	0.221	0.763	1.000	0.505
9	1.000	1.452	1.017	0.127	0.610	0.000	0.965
10	0.120	1.346	1.134	0.499	0.529	1.000	0.848
11	0.268	1.121	1.090	0.140	0.860	1.000	0.534
12	0.167	0.994	1.057	0.304	0.805	1.000	0.598
13	0.167	1.379	1.035	0.070	0.983	1.000	0.598
14	1.000	0.779	1.292	0.563	0.930	0.000	0.591
15	1.000	1.464	1.260	0.679	0.914	0.000	0.831
16	0.425	0.925	1.182	0.997	0.853	1.000	0.920
17	0.288	1.086	1.344	0.627	0.731	1.000	0.734
18	0.106	1.481	1.130	0.927	0.648	1.000	0.544
19	1.000	0.736	1.075	0.559	0.874	0.000	0.824
#From	To	chi[to]	beta[fr]	lambda
0	3	0.228	0.232	1.000
0	5	0.093	0.768	1.000
1	0	0.119	0.064	1.000
1	1	0.581	0.190	1.000
1	2	0.033	0.003	1.000
1	4	0.287	0.006	1.000
1	6	0.134	0.274	1.000
1	8	0.036	0.166	1.000
1	16	0.349	0.118	1.000
1	17	0.171	0.179	1.000
2	5	0.109	0.090	1.000
2	6	0.128	0.308	1.000
2	8	0.172	0.046	1.000
2	10	0.031	0.014	1.000
2	11	0.281	0.293	1.000
2	18	0.098	0.249	1.000
3	3	0.132	0.452	1.000
3	5	0.069	0.548	1.000
4	3	0.278	0.537	1.000
4	5	0.100	0.319	1.000
4	18	0.361	0.145	1.000
5	3	0.014	0.701	1.000
5	5	0.051	0.299	1.000
6	5	0.063	0.437	1.000
6	10	0.039	0.324	1.000
6	18	0.081	0.239	1.000
7	3	0.036	0.784	1.000
7	5	0.099	0.216	1.000
8	5	0.024	0.359	1.000
8	10	0.314	0.294	1.000
8	18	0.211	0.346	1.000
9	0	0.526	0.157	1.000
9	1	0.328	0.196	1.000
9	2	0.371	0.120	1.000
9	4	0.346	0.239	1.000
9	6	0.181	0.071	1.000
9	8	0.194	0.208	1.000
9	16	0.250	0.009	1.000
10	3	0.195	0.038	1.000
10	5	0.109	0.757	1.000
10	18	0.041	0.206	1.000
11	5	0.020	0.507	1.000
11	10	0.062	0.168	1.000
11	18	0.025	0.325	1.000
12	5	0.013	0.298	1.000
12	6	0.089	0.232	1.000
12	8	0.074	0.198	1.000
12	10	0.083	0.272	1.000
13	5	0.030	0.141	1.000
13	6	0.016	0.358	1.000
13	8	0.098	0.312	1.000
13	10	0.085	0.188	1.000
14	5	0.111	0.282	1.000
14	6	0.102	0.203	1.000
14	8	0.188	0.284	1.000
14	10	0.081	0.022	1.000
14	11	0.041	0.136	1.000
14	18	0.036	0.073	1.000
15	5	0.053	0.192	1.000
15	6	0.012	0.042	1.000
15	8	0.025	0.170	1.000
15	10	0.229	0.234	1.000
15	11	0.678	0.362	1.000
16	4	0.112	0.089	1.000
16	6	0.146	0.070	1.000
16	8	0.103	0.293	1.000
16	12	1.000	0.144	1.000
16	13	1.000	0.148	1.000
16	16	0.154	0.257	1.000
17	5	0.039	0.090	1.000
17	6	0.175	0.194	1.000
17	8	0.043	0.235	1.000
17	10	0.076	0.173	1.000
17	18	0.147	0.309	1.000
18	3	0.116	0.617	1.000
18	5	0.016	0.383	1.000
19	0	0.355	0.291	1.000
19	1	0.091	0.044	1.000
19	2	0.596	0.153	1.000
19	4	0.255	0.205	1.000
19	6	0.017	0.008	1.000
19	8	0.067	0.230	1.000
19	16	0.247	0.014	1.000
19	17	0.829	0.056	1.000
