#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.858	1.098	0.906	0.842	0.000	0.818
1	0.039	0.930	1.425	0.021	0.890	1.000	0.864
2	0.136	0.826	1.385	0.432	0.602	1.000	0.761
3	0.082	0.761	1.210	0.974	0.869	1.000	0.575
4	0.270	0.627	1.496	0.433	0.515	1.000	0.733
5	0.177	0.666	1.431	0.337	0.868	1.000	0.660
6	1.000	0.793	1.118	0.614	0.534	0.000	0.578
7	1.000	1.117	1.252	0.929	0.940	0.000	0.834
8	0.393	1.404	1.017	0.658	0.548	1.000	0.862
9	0.047	1.105	1.357	0.471	0.713	1.000	0.839
10	0.080	0.731	1.242	0.948	0.526	1.000	0.862
11	1.000	1.164	1.276	0.899	0.788	0.000	0.781
12	1.000	0.997	1.113	0.236	0.577	0.000	0.840
13	1.000	1.088	1.423	0.699	0.648	0.000	0.828
14	0.093	1.074	1.458	0.704	0.802	1.000	0.000
15	1.000	0.503	1.057	0.721	0.789	0.000	0.675
16	0.076	1.147	1.385	0.136	0.718	1.000	0.685
17	0.393	0.910	1.452	0.013	0.735	1.000	0.939
18	0.173	1.418	1.306	0.340	0.911	1.000	0.678
19	0.393	0.873	1.327	0.461	0.545	1.000	0.893
#From	To	chi[to]	beta[fr]	lambda
0	8	0.009	1.000	1.000
1	14	0.008	1.000	1.000
2	1	0.029	0.559	1.000
2	3	0.134	0.269	1.000
2	14	0.293	0.046	1.000
2	16	0.163	0.125	1.000
3	1	0.281	0.088	1.000
3	3	0.114	0.258	1.000
3	10	0.179	0.251	1.000
3	16	0.065	0.404	1.000
4	2	0.577	0.235	1.000
4	3	0.109	0.093	1.000
4	4	0.325	0.541	1.000
4	16	0.146	0.051	1.000
4	18	0.295	0.081	1.000
5	1	0.243	0.005	1.000
5	3	0.099	0.304	1.000
5	5	0.244	0.161	1.000
5	9	0.381	0.157	1.000
5	10	0.295	0.182	1.000
5	16	0.154	0.191	1.000
6	8	0.442	1.000	1.000
7	14	0.089	1.000	1.000
8	4	0.110	0.017	1.000
8	18	0.160	0.983	1.000
9	1	0.146	0.493	1.000
9	3	0.017	0.278	1.000
9	10	0.242	0.034	1.000
9	16	0.038	0.195	1.000
10	1	0.130	0.294	1.000
10	3	0.174	0.096	1.000
10	5	0.756	0.233	1.000
10	9	0.619	0.230	1.000
10	10	0.283	0.027	1.000
10	16	0.145	0.121	1.000
11	8	0.527	1.000	1.000
12	19	0.825	1.000	1.000
13	4	0.010	0.537	1.000
13	17	1.000	0.056	1.000
13	18	0.258	0.219	1.000
13	19	0.175	0.188	1.000
14	14	0.277	1.000	1.000
15	8	0.022	1.000	1.000
16	1	0.062	0.253	1.000
16	3	0.174	0.307	1.000
16	14	0.296	0.187	1.000
16	16	0.063	0.253	1.000
17	2	0.315	0.275	1.000
17	3	0.033	0.139	1.000
17	4	0.308	0.292	1.000
17	18	0.261	0.295	1.000
18	1	0.109	0.525	1.000
18	14	0.038	0.475	1.000
19	2	0.108	0.133	1.000
19	3	0.146	0.282	1.000
19	4	0.245	0.277	1.000
19	16	0.226	0.175	1.000
19	18	0.027	0.133	1.000
