#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	0.839	1.408	0.783	0.537	1.000	0.680
1	0.042	0.792	1.256	0.919	0.906	1.000	0.901
2	1.000	1.032	1.392	0.556	0.959	0.000	0.997
3	0.211	1.352	1.064	0.624	0.764	1.000	0.573
4	0.204	1.357	1.194	0.562	0.615	1.000	0.662
5	1.000	0.969	1.314	0.846	0.852	0.000	0.631
6	0.173	1.275	1.490	0.748	0.942	1.000	0.712
7	0.158	1.215	1.293	0.867	0.631	1.000	0.725
8	0.072	1.311	1.232	0.217	0.902	1.000	0.911
9	0.061	1.235	1.378	0.803	0.534	1.000	0.663
10	1.000	1.048	1.319	0.452	0.736	0.000	0.827
11	0.082	0.585	1.124	0.129	0.946	1.000	0.526
12	0.058	1.330	1.176	0.838	0.666	1.000	0.973
13	0.319	0.513	1.420	0.213	0.651	1.000	0.967
14	0.293	0.887	1.469	0.971	0.553	1.000	0.524
15	0.234	1.038	1.198	0.195	0.671	1.000	0.649
16	0.100	1.246	1.260	0.091	0.975	1.000	0.872
17	1.000	0.623	1.435	0.765	0.941	0.000	0.593
18	0.205	1.069	1.327	0.189	0.936	1.000	0.622
19	0.536	0.729	1.217	0.128	0.809	1.000	0.809
20	0.116	1.066	1.436	0.538	0.752	1.000	0.722
21	0.104	0.909	1.259	0.646	0.529	1.000	0.546
22	1.000	0.832	1.384	0.909	0.690	0.000	0.748
23	0.094	0.871	1.349	0.364	0.663	1.000	0.589
24	0.114	0.699	1.276	0.135	0.556	1.000	0.771
25	1.000	1.322	1.428	0.052	0.788	0.000	0.945
26	0.254	0.950	1.416	0.412	0.584	1.000	0.743
27	0.083	0.626	1.011	0.935	0.880	1.000	0.827
28	0.217	1.268	1.152	0.788	0.660	1.000	0.779
29	0.082	1.304	1.126	0.416	0.699	1.000	0.531
#From	To	chi[to]	beta[fr]	lambda
0	1	0.117	0.317	1.000
0	9	0.033	0.511	1.000
0	12	0.016	0.173	1.000
1	9	0.072	0.759	1.000
1	12	0.024	0.241	1.000
2	0	0.087	0.022	1.000
2	6	0.156	0.078	1.000
2	7	0.050	0.042	1.000
2	13	0.358	0.284	1.000
2	19	0.498	0.329	1.000
2	24	0.081	0.094	1.000
2	26	0.113	0.151	1.000
3	0	0.107	0.193	1.000
3	4	0.204	0.124	1.000
3	6	0.134	0.153	1.000
3	7	0.062	0.141	1.000
3	14	0.123	0.018	1.000
3	20	0.037	0.199	1.000
3	24	0.008	0.064	1.000
3	26	0.339	0.107	1.000
4	6	0.038	0.066	1.000
4	7	0.042	0.166	1.000
4	8	0.022	0.118	1.000
4	11	0.247	0.118	1.000
4	18	0.239	0.093	1.000
4	20	0.107	0.040	1.000
4	23	0.032	0.175	1.000
4	24	0.034	0.009	1.000
4	27	0.326	0.154	1.000
4	29	0.136	0.061	1.000
5	0	0.154	0.192	1.000
5	4	0.271	0.058	1.000
5	6	0.078	0.142	1.000
5	7	0.061	0.081	1.000
5	14	0.247	0.128	1.000
5	18	0.070	0.020	1.000
5	20	0.004	0.069	1.000
5	24	0.047	0.148	1.000
5	28	0.350	0.164	1.000
6	1	0.158	0.225	1.000
6	9	0.012	0.306	1.000
6	12	0.063	0.469	1.000
7	1	0.137	0.264	1.000
7	8	0.063	0.192	1.000
7	12	0.054	0.308	1.000
7	20	0.045	0.025	1.000
7	24	0.045	0.212	1.000
8	1	0.080	0.278	1.000
8	9	0.092	0.169	1.000
8	12	0.023	0.553	1.000
9	9	0.297	0.614	1.000
9	12	0.065	0.386	1.000
10	7	0.041	0.079	1.000
10	8	0.094	0.137	1.000
10	12	0.116	0.135	1.000
10	15	0.514	0.133	1.000
10	20	0.103	0.180	1.000
10	21	0.365	0.172	1.000
10	23	0.189	0.109	1.000
10	24	0.014	0.056	1.000
11	1	0.029	0.037	1.000
11	8	0.068	0.040	1.000
11	12	0.102	0.482	1.000
11	24	0.042	0.440	1.000
12	1	0.068	0.431	1.000
12	9	0.266	0.213	1.000
12	12	0.044	0.356	1.000
13	0	0.154	0.027	1.000
13	4	0.202	0.042	1.000
13	6	0.017	0.177	1.000
13	7	0.002	0.148	1.000
13	8	0.102	0.164	1.000
13	14	0.006	0.119	1.000
13	18	0.025	0.066	1.000
13	20	0.024	0.179	1.000
13	24	0.042	0.061	1.000
13	28	0.046	0.016	1.000
14	0	0.140	0.036	1.000
14	4	0.063	0.010	1.000
14	6	0.023	0.078	1.000
14	7	0.083	0.091	1.000
14	8	0.035	0.140	1.000
14	14	0.235	0.091	1.000
14	18	0.116	0.086	1.000
14	20	0.007	0.237	1.000
14	24	0.063	0.141	1.000
14	28	0.111	0.089	1.000
15	7	0.030	0.093	1.000
15	8	0.054	0.153	1.000
15	12	0.095	0.131	1.000
15	15	0.436	0.265	1.000
15	20	0.080	0.045	1.000
15	21	0.340	0.241	1.000
15	24	0.080	0.072	1.000
16	1	0.119	0.268	1.000
16	8	0.012	0.360	1.000
16	12	0.025	0.175	1.000
16	24	0.085	0.197	1.000
17	0	0.086	0.093	1.000
17	4	0.198	0.170	1.000
17	6	0.118	0.206	1.000
17	7	0.047	0.031	1.000
17	14	0.327	0.089	1.000
17	20	0.030	0.192	1.000
17	24	0.020	0.087	1.000
17	26	0.065	0.131	1.000
18	6	0.135	0.162	1.000
18	7	0.111	0.089	1.000
18	8	0.087	0.141	1.000
18	11	0.391	0.095	1.000
18	18	0.438	0.139	1.000
18	20	0.111	0.134	1.000
18	23	0.294	0.019	1.000
18	24	0.048	0.077	1.000
18	29	0.580	0.144	1.000
19	0	0.181	0.103	1.000
19	3	1.000	0.017	1.000
19	6	0.029	0.274	1.000
19	7	0.082	0.135	1.000
19	13	0.318	0.008	1.000
19	19	0.468	0.195	1.000
19	24	0.034	0.205	1.000
19	26	0.201	0.064	1.000
20	1	0.150	0.387	1.000
20	12	0.032	0.613	1.000
21	1	0.036	0.227	1.000
21	8	0.133	0.242	1.000
21	12	0.084	0.205	1.000
21	24	0.032	0.326	1.000
22	0	0.079	0.170	1.000
22	4	0.062	0.203	1.000
22	6	0.102	0.113	1.000
22	7	0.111	0.028	1.000
22	14	0.062	0.071	1.000
22	18	0.066	0.147	1.000
22	20	0.085	0.101	1.000
22	24	0.085	0.049	1.000
22	28	0.494	0.117	1.000
23	1	0.037	0.625	1.000
23	12	0.022	0.375	1.000
24	9	0.228	0.386	1.000
24	12	0.099	0.614	1.000
25	0	0.014	0.107	1.000
25	6	0.004	0.200	1.000
25	7	0.052	0.052	1.000
25	13	0.325	0.156	1.000
25	19	0.034	0.090	1.000
25	24	0.072	0.152	1.000
25	26	0.283	0.243	1.000
26	6	0.050	0.071	1.000
26	7	0.093	0.067	1.000
26	8	0.118	0.149	1.000
26	12	0.048	0.228	1.000
26	16	1.000	0.240	1.000
26	20	0.139	0.057	1.000
26	21	0.274	0.053	1.000
26	23	0.138	0.111	1.000
26	24	0.028	0.025	1.000
27	7	0.102	0.110	1.000
