#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.822	1.288	0.298	0.957	0.000	0.607
1	0.039	1.105	1.023	0.837	0.812	1.000	0.806
2	0.136	0.618	1.258	0.078	0.873	1.000	0.950
3	0.082	0.986	1.174	0.495	0.711	1.000	0.751
4	0.270	1.138	1.494	0.456	0.720	1.000	0.558
5	0.177	0.854	1.205	0.263	0.992	1.000	0.769
6	1.000	1.062	1.134	0.986	0.615	0.000	0.575
7	1.000	1.179	1.128	0.386	0.929	0.000	0.992
8	0.393	0.692	1.161	0.627	0.522	1.000	0.552
9	0.047	0.969	1.145	0.609	0.659	1.000	0.845
10	0.080	1.109	1.100	0.052	0.589	1.000	0.538
11	1.000	1.301	1.126	0.198	0.724	0.000	0.933
12	1.000	0.693	1.189	0.515	0.689	0.000	0.784
13	1.000	1.231	1.143	0.301	0.941	0.000	0.581
14	0.093	0.576	1.238	0.046	0.823	1.000	0.000
15	1.000	0.750	1.006	0.092	0.625	0.000	0.609
16	0.076	0.791	1.218	0.843	0.665	1.000	0.717
17	0.393	0.615	1.296	0.899	0.716	1.000	0.945
18	0.173	1.121	1.250	0.114	0.875	1.000	0.858
19	0.393	1.480	1.076	0.771	0.864	1.000	0.596
#From	To	chi[to]	beta[fr]	lambda
0	8	0.089	1.000	1.000
1	14	0.146	1.000	1.000
2	1	0.079	0.281	1.000
2	3	0.177	0.192	1.000
2	14	0.231	0.222	1.000
2	16	0.067	0.304	1.000
3	1	0.064	0.238	1.000
3	3	0.186	0.422	1.000
3	10	0.298	0.180	1.000
3	16	0.179	0.160	1.000
4	2	0.194	0.346	1.000
4	3	0.097	0.255	1.000
4	4	0.272	0.058	1.000
4	16	0.089	0.244	1.000
4	18	0.124	0.098	1.000
5	1	0.235	0.169	1.000
5	3	0.078	0.148	1.000
5	5	0.499	0.221	1.000
5	9	0.871	0.149	1.000
5	10	0.259	0.276	1.000
5	16	0.052	0.037	1.000
6	8	0.184	1.000	1.000
7	14	0.040	1.000	1.000
8	4	0.160	0.894	1.000
8	18	0.389	0.106	1.000
9	1	0.169	0.149	1.000
9	3	0.028	0.173	1.000
9	10	0.165	0.354	1.000
9	16	0.152	0.324	1.000
10	1	0.029	0.273	1.000
10	3	0.087	0.249	1.000
10	5	0.501	0.170	1.000
10	9	0.129	0.013	1.000
10	10	0.278	0.009	1.000
10	16	0.136	0.287	1.000
11	8	0.477	1.000	1.000
12	19	0.600	1.000	1.000
13	4	0.144	0.007	1.000
13	17	1.000	0.307	1.000
13	18	0.174	0.380	1.000
13	19	0.400	0.306	1.000
14	14	0.064	1.000	1.000
15	8	0.251	1.000	1.000
16	1	0.260	0.182	1.000
16	3	0.191	0.389	1.000
16	14	0.259	0.242	1.000
16	16	0.151	0.186	1.000
17	2	0.355	0.159	1.000
17	3	0.110	0.337	1.000
17	4	0.146	0.074	1.000
17	18	0.188	0.429	1.000
18	1	0.163	0.290	1.000
18	14	0.259	0.710	1.000
19	2	0.450	0.033	1.000
19	3	0.046	0.352	1.000
19	4	0.279	0.128	1.000
19	16	0.174	0.320	1.000
19	18	0.125	0.168	1.000
