#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.949	1.204	0.590	0.804	1.000	0.635
1	0.393	1.196	1.026	0.505	0.618	1.000	0.942
2	0.393	1.152	1.479	0.182	0.977	1.000	0.859
3	0.154	0.508	1.002	0.066	0.539	1.000	0.000
4	0.393	0.853	1.102	0.801	0.752	1.000	0.881
5	0.393	1.052	1.064	0.623	0.516	1.000	0.560
6	0.150	1.296	1.343	0.041	0.927	1.000	0.887
7	0.195	0.838	1.296	0.544	0.593	1.000	0.857
8	0.393	1.280	1.213	0.749	0.647	1.000	0.728
9	0.270	1.235	1.251	0.901	0.651	1.000	0.851
10	1.000	0.586	1.404	0.657	0.839	0.000	0.718
11	1.000	0.834	1.343	0.165	0.635	0.000	0.648
12	1.000	0.512	1.221	0.581	0.569	0.000	0.629
13	0.246	1.158	1.155	0.614	0.773	1.000	0.925
14	0.059	1.172	1.383	0.761	0.918	1.000	0.000
15	0.224	0.627	1.361	0.057	0.725	1.000	0.919
16	1.000	0.537	1.480	0.606	0.583	0.000	0.910
17	0.131	0.652	1.045	0.754	0.746	1.000	0.617
18	1.000	0.661	1.489	0.558	0.554	0.000	0.707
19	1.000	1.336	1.364	0.934	0.942	0.000	0.999
#From	To	chi[to]	beta[fr]	lambda
0	3	0.143	1.000	1.000
1	8	0.439	0.631	1.000
1	15	0.029	0.369	1.000
2	6	0.083	0.024	1.000
2	9	0.272	0.495	1.000
2	13	0.850	0.442	1.000
2	17	0.255	0.039	1.000
3	3	0.146	1.000	1.000
4	3	0.148	0.227	1.000
4	6	0.297	0.315	1.000
4	7	0.244	0.289	1.000
4	17	0.007	0.169	1.000
5	9	0.304	0.234	1.000
5	15	0.341	0.766	1.000
6	14	1.000	1.000	1.000
7	3	0.151	0.575	1.000
7	6	0.061	0.352	1.000
7	7	0.148	0.024	1.000
7	17	0.137	0.049	1.000
8	8	0.561	0.686	1.000
8	15	0.119	0.314	1.000
9	6	0.064	0.294	1.000
9	7	0.036	0.291	1.000
9	17	0.179	0.415	1.000
10	3	0.097	0.034	1.000
10	6	0.122	0.352	1.000
10	7	0.060	0.274	1.000
10	17	0.115	0.340	1.000
11	9	0.226	0.804	1.000
11	15	0.211	0.196	1.000
12	1	0.917	1.000	1.000
13	3	0.144	0.020	1.000
13	6	0.208	0.405	1.000
13	7	0.235	0.371	1.000
13	17	0.194	0.203	1.000
15	3	0.013	0.210	1.000
15	6	0.027	0.034	1.000
15	7	0.277	0.324	1.000
15	17	0.113	0.432	1.000
16	0	0.690	0.258	1.000
16	2	1.000	0.300	1.000
16	4	0.301	0.186	1.000
16	9	0.189	0.256	1.000
17	3	0.158	1.000	1.000
18	1	0.083	0.239	1.000
18	5	1.000	0.663	1.000
18	15	0.301	0.098	1.000
19	0	0.310	0.406	1.000
19	4	0.699	0.081	1.000
19	6	0.139	0.407	1.000
19	9	0.009	0.039	1.000
19	13	0.150	0.067	1.000
