#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.034	1.393	1.337	0.292	0.914	1.000	0.504
1	0.026	1.379	1.494	0.231	0.820	1.000	0.534
2	0.105	1.234	1.452	0.808	0.643	1.000	0.757
3	0.024	1.225	1.441	0.036	0.858	1.000	0.625
4	0.138	1.026	1.203	0.105	0.777	1.000	0.541
5	0.049	0.805	1.263	0.021	0.861	1.000	0.801
6	1.000	1.450	1.220	0.084	0.741	0.000	0.591
7	0.035	0.817	1.478	0.682	0.539	1.000	0.899
8	0.102	0.568	1.101	0.035	0.635	1.000	0.593
9	1.000	0.721	1.217	0.106	0.563	0.000	0.528
10	0.035	1.268	1.414	0.981	0.858	1.000	0.842
11	0.181	0.754	1.285	0.082	0.765	1.000	0.611
12	0.080	0.685	1.290	0.089	0.989	1.000	0.605
13	0.042	1.023	1.418	0.107	0.541	1.000	0.991
14	0.071	0.732	1.450	0.380	0.968	1.000	0.664
15	0.195	1.051	1.291	0.041	0.821	1.000	0.699
16	0.102	1.109	1.446	0.646	0.805	1.000	0.888
17	0.038	0.837	1.190	0.030	0.507	1.000	0.821
18	0.157	0.620	1.420	0.578	0.870	1.000	0.995
19	0.128	1.285	1.128	0.243	0.621	1.000	0.729
20	0.102	1.090	1.014	0.068	0.607	1.000	0.650
21	0.246	0.947	1.223	0.050	0.957	1.000	0.897
22	0.393	1.338	1.129	0.356	0.662	1.000	0.688
23	0.023	0.642	1.436	0.452	0.534	1.000	0.889
24	0.097	0.740	1.328	0.338	0.798	1.000	0.613
25	1.000	0.787	1.133	0.691	0.928	0.000	0.938
26	0.025	0.955	1.357	0.214	0.692	1.000	0.865
27	1.000	0.801	1.067	0.269	0.921	0.000	0.520
28	1.000	0.661	1.044	0.271	0.823	0.000	0.541
29	0.393	1.474	1.259	0.449	0.573	1.000	0.636
#From	To	chi[to]	beta[fr]	lambda
0	0	0.014	0.422	1.000
0	17	0.082	0.578	1.000
1	0	0.033	0.006	1.000
1	3	0.012	0.246	1.000
1	7	0.048	0.173	1.000
1	10	0.134	0.115	1.000
1	17	0.024	0.163	1.000
1	23	0.236	0.042	1.000
1	26	0.003	0.256	1.000
2	0	0.056	0.066	1.000
2	3	0.230	0.151	1.000
2	7	0.080	0.093	1.000
2	10	0.010	0.054	1.000
2	17	0.067	0.316	1.000
2	26	0.030	0.320	1.000
3	0	0.118	1.000	1.000
4	2	0.005	0.081	1.000
4	5	0.221	0.033	1.000
4	10	0.136	0.123	1.000
4	13	0.222	0.146	1.000
4	14	0.132	0.140	1.000
4	17	0.066	0.109	1.000
4	23	0.121	0.208	1.000
4	26	0.076	0.161	1.000
5	2	0.045	0.171	1.000
5	5	0.074	0.059	1.000
5	10	0.056	0.019	1.000
5	13	0.209	0.194	1.000
5	14	0.011	0.122	1.000
5	17	0.036	0.127	1.000
5	23	0.078	0.148	1.000
5	26	0.083	0.160	1.000
6	2	0.004	0.124	1.000
6	4	0.234	0.036	1.000
6	8	0.107	0.127	1.000
6	11	0.188	0.146	1.000
6	14	0.056	0.190	1.000
6	16	0.233	0.178	1.000
6	18	0.142	0.066	1.000
6	19	0.172	0.126	1.000
6	20	0.238	0.008	1.000
7	0	0.194	0.020	1.000
7	7	0.164	0.018	1.000
7	10	0.079	0.218	1.000
7	17	0.061	0.310	1.000
7	23	0.148	0.262	1.000
7	26	0.151	0.172	1.000
8	2	0.005	0.225	1.000
8	5	0.117	0.237	1.000
8	11	0.205	0.170	1.000
8	13	0.473	0.034	1.000
8	14	0.016	0.068	1.000
8	19	0.031	0.265	1.000
9	0	0.016	0.394	1.000
9	12	0.422	0.352	1.000
9	17	0.101	0.254	1.000
10	5	0.083	0.239	1.000
10	7	0.007	0.071	1.000
10	10	0.079	0.171	1.000
10	14	0.130	0.005	1.000
10	17	0.056	0.297	1.000
10	23	0.093	0.201	1.000
10	26	0.090	0.017	1.000
11	2	0.108	0.042	1.000
11	4	0.018	0.100	1.000
11	8	0.722	0.201	1.000
11	11	0.084	0.170	1.000
11	14	0.043	0.028	1.000
11	16	0.614	0.191	1.000
11	18	0.023	0.110	1.000
11	19	0.043	0.062	1.000
11	20	0.346	0.098	1.000
12	0	0.130	0.263	1.000
12	3	0.118	0.008	1.000
12	12	0.148	0.568	1.000
12	17	0.086	0.161	1.000
13	1	0.576	0.110	1.000
13	5	0.057	0.130	1.000
13	7	0.080	0.193	1.000
13	10	0.091	0.181	1.000
13	14	0.069	0.031	1.000
13	17	0.042	0.119	1.000
13	23	0.124	0.079	1.000
13	26	0.057	0.157	1.000
14	5	0.033	0.105	1.000
14	7	0.172	0.064	1.000
14	10	0.044	0.301	1.000
14	17	0.076	0.215	1.000
14	23	0.024	0.054	1.000
14	26	0.122	0.261	1.000
15	2	0.041	0.272	1.000
15	5	0.080	0.206	1.000
15	13	0.095	0.158	1.000
15	14	0.075	0.051	1.000
15	17	0.027	0.123	1.000
15	19	0.019	0.190	1.000
16	5	0.170	0.184	1.000
16	7	0.170	0.067	1.000
16	10	0.110	0.267	1.000
16	14	0.062	0.076	1.000
16	17	0.004	0.124	1.000
16	23	0.140	0.174	1.000
16	26	0.050	0.107	1.000
17	0	0.054	0.517	1.000
17	3	0.140	0.118	1.000
17	12	0.045	0.122	1.000
17	17	0.027	0.243	1.000
18	0	0.072	0.033	1.000
18	3	0.221	0.060	1.000
18	7	0.048	0.022	1.000
