#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.778	1.037	0.674	0.682	0.000	0.974
1	0.039	0.670	1.335	0.128	0.605	1.000	0.765
2	0.136	0.656	1.335	0.937	0.694	1.000	0.728
3	0.082	0.605	1.008	0.848	0.554	1.000	0.913
4	0.270	0.985	1.444	0.352	0.627	1.000	0.861
5	0.177	0.839	1.173	0.899	0.794	1.000	0.615
6	1.000	0.545	1.228	0.918	0.950	0.000	0.635
7	1.000	1.070	1.418	0.238	0.500	0.000	0.706
8	0.393	1.430	1.315	0.616	0.701	1.000	0.621
9	0.047	0.861	1.005	0.028	0.764	1.000	0.667
10	0.080	1.416	1.291	0.485	0.803	1.000	0.725
11	1.000	1.252	1.385	0.863	0.581	0.000	0.960
12	1.000	1.289	1.348	0.910	0.985	0.000	0.978
13	1.000	1.103	1.320	0.037	0.624	0.000	0.982
14	0.093	1.348	1.473	0.740	0.727	1.000	0.000
15	1.000	1.490	1.411	0.898	0.825	0.000	0.697
16	0.076	1.227	1.040	0.813	0.941	1.000	0.792
17	0.393	1.033	1.443	0.472	0.904	1.000	0.823
18	0.173	0.992	1.488	0.068	0.859	1.000	0.747
19	0.393	0.811	1.379	0.807	0.635	1.000	0.501
#From	To	chi[to]	beta[fr]	lambda
0	8	0.327	1.000	1.000
1	14	0.063	1.000	1.000
2	1	0.124	0.063	1.000
2	3	0.108	0.043	1.000
2	14	0.024	0.452	1.000
2	16	0.172	0.441	1.000
3	1	0.209	0.186	1.000
3	3	0.066	0.303	1.000
3	10	0.006	0.206	1.000
3	16	0.007	0.305	1.000
4	2	0.413	0.166	1.000
4	3	0.006	0.106	1.000
4	4	0.248	0.216	1.000
4	16	0.139	0.235	1.000
4	18	0.013	0.277	1.000
5	1	0.219	0.114	1.000
5	3	0.130	0.223	1.000
5	5	0.805	0.054	1.000
5	9	0.506	0.262	1.000
5	10	0.056	0.118	1.000
5	16	0.107	0.229	1.000
6	8	0.136	1.000	1.000
7	14	0.248	1.000	1.000
8	4	0.117	0.218	1.000
8	18	0.199	0.782	1.000
9	1	0.283	0.501	1.000
9	3	0.130	0.264	1.000
9	10	0.482	0.177	1.000
9	16	0.232	0.058	1.000
10	1	0.056	0.129	1.000
10	3	0.101	0.222	1.000
10	5	0.195	0.055	1.000
10	9	0.494	0.014	1.000
10	10	0.455	0.281	1.000
10	16	0.225	0.300	1.000
11	8	0.319	1.000	1.000
12	19	0.355	1.000	1.000
13	4	0.212	0.210	1.000
13	17	1.000	0.300	1.000
13	18	0.146	0.150	1.000
13	19	0.645	0.341	1.000
14	14	0.267	1.000	1.000
15	8	0.218	1.000	1.000
16	1	0.007	0.311	1.000
16	3	0.160	0.106	1.000
16	14	0.173	0.220	1.000
16	16	0.081	0.364	1.000
17	2	0.513	0.007	1.000
17	3	0.119	0.178	1.000
17	4	0.221	0.409	1.000
17	18	0.241	0.406	1.000
18	1	0.103	0.393	1.000
18	14	0.225	0.607	1.000
19	2	0.074	0.238	1.000
19	3	0.180	0.193	1.000
19	4	0.203	0.303	1.000
19	16	0.037	0.250	1.000
19	18	0.401	0.016	1.000
