#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.143	1.292	0.738	0.843	1.000	0.635
1	0.393	1.372	1.007	0.412	0.840	1.000	0.914
2	1.000	0.527	1.385	0.950	0.814	0.000	0.585
3	1.000	1.369	1.050	0.605	0.852	0.000	0.714
4	0.148	0.691	1.225	0.845	0.525	1.000	0.821
5	1.000	0.860	1.208	0.581	0.987	0.000	0.872
6	0.260	1.093	1.008	0.455	0.898	1.000	0.816
7	0.135	0.824	1.443	0.897	0.727	1.000	0.871
8	1.000	1.114	1.082	0.186	0.816	0.000	0.989
9	0.236	1.415	1.304	0.272	0.910	1.000	0.943
10	1.000	1.216	1.422	0.237	0.640	0.000	0.998
11	0.152	1.326	1.127	0.603	0.817	1.000	0.640
12	0.393	1.414	1.204	0.659	0.655	1.000	0.850
13	1.000	0.522	1.067	0.128	0.915	0.000	0.674
14	1.000	0.808	1.017	0.261	0.811	0.000	0.646
15	0.251	1.058	1.263	0.403	0.535	1.000	0.505
16	1.000	0.547	1.308	0.401	0.505	0.000	0.937
17	0.288	0.973	1.253	0.547	0.687	1.000	0.893
18	0.326	0.587	1.228	0.189	0.928	1.000	0.862
19	0.235	1.079	1.105	0.731	0.939	1.000	0.972
#From	To	chi[to]	beta[fr]	lambda
0	4	0.065	0.176	1.000
0	7	0.191	0.824	1.000
1	6	0.160	0.174	1.000
1	9	0.148	0.566	1.000
1	19	0.062	0.260	1.000
2	0	1.000	0.066	1.000
2	9	0.098	0.580	1.000
2	15	0.210	0.212	1.000
2	19	0.014	0.142	1.000
3	6	0.095	0.474	1.000
3	9	0.132	0.283	1.000
3	18	0.012	0.243	1.000
4	4	0.067	0.387	1.000
4	7	0.012	0.270	1.000
4	11	0.194	0.343	1.000
5	1	0.511	0.530	1.000
5	12	1.000	0.470	1.000
6	4	0.069	0.080	1.000
6	7	0.041	0.579	1.000
6	9	0.087	0.233	1.000
6	15	0.328	0.107	1.000
7	4	0.066	0.749	1.000
7	7	0.028	0.251	1.000
8	1	0.489	0.314	1.000
8	9	0.076	0.159	1.000
8	17	0.458	0.435	1.000
8	18	0.214	0.092	1.000
9	4	0.166	0.213	1.000
9	7	0.206	0.318	1.000
9	11	0.264	0.469	1.000
10	4	0.040	0.570	1.000
10	7	0.084	0.430	1.000
11	4	0.173	0.396	1.000
11	7	0.006	0.362	1.000
11	11	0.226	0.241	1.000
12	9	0.048	0.307	1.000
12	17	0.528	0.301	1.000
12	18	0.237	0.392	1.000
13	6	0.295	0.393	1.000
13	9	0.130	0.312	1.000
13	17	0.015	0.106	1.000
13	18	0.271	0.189	1.000
14	6	0.137	0.538	1.000
14	9	0.125	0.259	1.000
14	18	0.265	0.203	1.000
15	4	0.103	0.276	1.000
15	7	0.134	0.707	1.000
15	11	0.317	0.017	1.000
16	4	0.099	0.532	1.000
16	9	0.033	0.213	1.000
16	15	0.463	0.185	1.000
16	19	0.803	0.070	1.000
17	4	0.060	0.370	1.000
17	7	0.219	0.160	1.000
17	9	0.027	0.470	1.000
18	6	0.313	0.376	1.000
18	9	0.097	0.499	1.000
18	19	0.121	0.125	1.000
19	4	0.093	0.614	1.000
19	7	0.080	0.386	1.000
