#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.241	1.320	0.424	0.746	1.000	0.550
1	1.000	1.066	1.394	0.737	0.563	0.000	0.698
2	0.060	1.029	1.370	0.328	0.512	1.000	0.000
3	0.311	1.468	1.192	0.873	0.583	1.000	0.855
4	0.288	1.213	1.459	0.585	0.800	1.000	0.615
5	0.204	1.009	1.053	0.089	0.611	1.000	0.532
6	1.000	0.803	1.499	0.524	0.985	0.000	0.698
7	0.288	0.869	1.232	0.556	0.994	1.000	0.963
8	1.000	1.114	1.135	0.816	0.556	0.000	0.907
9	1.000	0.913	1.172	0.990	0.842	0.000	0.907
10	0.115	0.528	1.334	0.259	0.982	1.000	0.781
11	0.336	1.157	1.109	0.460	0.826	1.000	0.995
12	1.000	0.872	1.147	0.999	0.906	0.000	0.988
13	0.036	1.188	1.273	0.336	0.695	1.000	0.774
14	0.393	1.227	1.144	0.863	0.780	1.000	0.848
15	1.000	0.546	1.251	0.844	0.867	0.000	0.545
16	1.000	1.021	1.076	0.298	0.606	0.000	0.809
17	1.000	1.074	1.188	0.709	0.646	0.000	0.669
18	0.098	1.422	1.399	0.896	0.511	1.000	0.869
19	0.393	0.526	1.413	0.283	0.962	1.000	0.747
20	0.037	1.424	1.103	0.930	0.792	1.000	0.580
21	0.177	0.658	1.477	0.311	0.612	1.000	0.966
22	0.393	1.368	1.241	0.378	0.953	1.000	0.737
23	0.108	0.537	1.162	0.374	0.607	1.000	0.621
24	0.131	1.392	1.117	0.466	0.672	1.000	0.000
25	0.078	0.558	1.482	0.522	0.816	1.000	0.663
26	0.064	0.513	1.402	0.872	0.563	1.000	0.727
27	0.039	1.234	1.036	0.399	0.726	1.000	0.771
28	0.036	0.576	1.157	0.796	0.621	1.000	0.848
29	0.137	1.364	1.092	0.979	0.759	1.000	0.908
#From	To	chi[to]	beta[fr]	lambda
0	2	0.058	0.225	1.000
0	10	0.149	0.138	1.000
0	18	0.017	0.055	1.000
0	21	0.034	0.305	1.000
0	29	0.293	0.278	1.000
1	24	0.086	0.140	1.000
1	25	0.070	0.860	1.000
3	2	0.112	0.274	1.000
3	10	0.141	0.269	1.000
3	18	0.122	0.157	1.000
3	20	0.239	0.199	1.000
3	23	0.248	0.101	1.000
4	2	0.131	0.140	1.000
4	5	0.168	0.202	1.000
4	10	0.232	0.206	1.000
4	18	0.085	0.247	1.000
4	21	0.196	0.036	1.000
4	29	0.354	0.169	1.000
5	2	0.120	0.162	1.000
5	20	0.122	0.439	1.000
5	25	0.113	0.131	1.000
5	27	0.175	0.236	1.000
5	28	0.005	0.032	1.000
6	24	0.105	0.352	1.000
6	25	0.168	0.358	1.000
6	27	0.127	0.290	1.000
7	2	0.125	0.529	1.000
7	10	0.118	0.118	1.000
7	18	0.012	0.090	1.000
7	21	0.063	0.263	1.000
8	24	0.120	1.000	1.000
9	0	1.000	0.230	1.000
9	3	0.254	0.005	1.000
9	4	0.311	0.283	1.000
9	7	0.249	0.086	1.000
9	11	0.112	0.115	1.000
9	22	0.026	0.281	1.000
10	2	0.097	0.215	1.000
10	13	0.352	0.246	1.000
10	18	0.149	0.210	1.000
10	20	0.100	0.031	1.000
10	23	0.582	0.054	1.000
10	26	0.309	0.086	1.000
10	27	0.151	0.036	1.000
10	28	0.096	0.121	1.000
11	2	0.021	0.046	1.000
11	5	0.026	0.045	1.000
11	10	0.187	0.134	1.000
11	11	0.248	0.314	1.000
11	18	0.094	0.122	1.000
11	21	0.071	0.106	1.000
11	29	0.053	0.232	1.000
12	3	0.322	0.092	1.000
12	4	0.253	0.122	1.000
12	5	0.056	0.207	1.000
12	7	0.473	0.111	1.000
12	11	0.190	0.189	1.000
12	14	0.532	0.161	1.000
12	21	0.180	0.055	1.000
