#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.470	1.389	0.833	0.624	0.000	0.666
1	0.169	0.626	1.428	0.561	0.943	1.000	0.866
2	0.393	0.545	1.020	0.003	0.997	1.000	0.691
3	0.101	1.279	1.250	0.488	0.617	1.000	0.621
4	0.050	0.926	1.218	0.348	0.861	1.000	0.885
5	0.179	0.929	1.156	0.728	0.862	1.000	0.952
6	0.393	1.037	1.179	0.106	0.587	1.000	0.682
7	0.031	1.402	1.483	0.486	0.513	1.000	0.841
8	0.095	1.040	1.196	0.418	0.793	1.000	0.561
9	0.246	0.892	1.053	0.811	0.867	1.000	0.630
10	0.132	0.649	1.045	0.780	0.566	1.000	0.519
11	0.067	0.806	1.190	0.975	0.727	1.000	0.521
12	1.000	1.008	1.291	0.293	0.905	0.000	0.974
13	1.000	0.738	1.037	0.373	0.598	0.000	0.526
14	0.047	1.384	1.012	0.772	0.613	1.000	0.627
15	0.074	0.907	1.234	0.935	0.607	1.000	0.947
16	0.336	0.717	1.070	0.412	0.982	1.000	0.789
17	0.127	1.309	1.489	0.192	0.677	1.000	0.593
18	0.113	1.468	1.043	0.234	0.730	1.000	0.643
19	0.246	1.143	1.452	0.206	0.559	1.000	0.684
20	0.079	0.666	1.451	0.380	0.711	1.000	0.665
21	1.000	0.627	1.207	0.585	0.770	0.000	0.871
22	0.288	1.446	1.120	0.336	0.661	1.000	0.886
23	0.124	1.292	1.469	0.377	0.933	1.000	0.752
24	0.122	1.322	1.166	0.530	0.730	1.000	0.788
25	0.050	0.771	1.262	0.304	0.694	1.000	0.790
26	0.393	1.419	1.284	0.345	0.573	1.000	0.746
27	0.122	0.664	1.057	0.889	0.529	1.000	0.545
28	1.000	0.938	1.431	0.444	0.608	0.000	0.616
29	1.000	1.197	1.289	0.334	0.675	0.000	0.897
#From	To	chi[to]	beta[fr]	lambda
0	9	0.227	1.000	1.000
1	1	0.206	0.106	1.000
1	3	0.274	0.069	1.000
1	5	0.179	0.179	1.000
1	8	0.195	0.142	1.000
1	17	0.089	0.121	1.000
1	23	0.331	0.072	1.000
1	24	0.219	0.214	1.000
1	27	0.122	0.097	1.000
2	1	0.334	0.223	1.000
2	3	0.159	0.082	1.000
2	5	0.082	0.025	1.000
2	8	0.343	0.224	1.000
2	17	0.133	0.056	1.000
2	23	0.091	0.210	1.000
2	24	0.064	0.060	1.000
2	27	0.244	0.119	1.000
3	4	0.087	0.373	1.000
3	14	0.160	0.276	1.000
3	25	0.116	0.351	1.000
4	4	0.044	0.221	1.000
4	14	0.015	0.383	1.000
4	25	0.029	0.396	1.000
5	1	0.350	0.022	1.000
5	3	0.133	0.043	1.000
5	5	0.234	0.206	1.000
5	8	0.201	0.029	1.000
5	17	0.054	0.118	1.000
5	23	0.483	0.149	1.000
5	24	0.152	0.261	1.000
5	27	0.142	0.172	1.000
6	9	0.279	0.750	1.000
6	19	0.485	0.250	1.000
7	4	0.034	0.344	1.000
7	14	0.165	0.370	1.000
7	25	0.036	0.286	1.000
8	4	0.085	0.680	1.000
8	25	0.034	0.320	1.000
9	1	0.046	0.038	1.000
9	3	0.116	0.181	1.000
9	5	0.159	0.024	1.000
9	16	0.351	0.215	1.000
9	17	0.054	0.007	1.000
9	18	0.536	0.144	1.000
9	23	0.028	0.175	1.000
9	24	0.115	0.059	1.000
9	27	0.022	0.158	1.000
10	4	0.107	0.248	1.000
10	11	0.293	0.262	1.000
10	15	0.173	0.094	1.000
10	17	0.120	0.043	1.000
10	20	0.341	0.353	1.000
11	4	0.022	0.410	1.000
11	14	0.050	0.269	1.000
11	25	0.035	0.321	1.000
12	4	0.085	0.020	1.000
12	11	0.007	0.224	1.000
12	15	0.134	0.160	1.000
12	17	0.124	0.243	1.000
12	20	0.007	0.128	1.000
12	25	0.153	0.224	1.000
13	2	1.000	0.077	1.000
13	6	1.000	0.146	1.000
13	9	0.300	0.373	1.000
13	19	0.515	0.223	1.000
13	26	1.000	0.181	1.000
14	4	0.090	0.347	1.000
14	14	0.174	0.576	1.000
14	25	0.095	0.077	1.000
15	4	0.041	0.143	1.000
15	25	0.111	0.857	1.000
16	1	0.064	0.007	1.000
16	3	0.193	0.177	1.000
16	5	0.120	0.066	1.000
16	10	1.000	0.085	1.000
16	16	0.589	0.055	1.000
16	17	0.046	0.073	1.000
16	18	0.464	0.154	1.000
16	23	0.035	0.021	1.000
16	24	0.150	0.218	1.000
16	27	0.128	0.144	1.000
17	4	0.009	0.280	1.000
17	11	0.288	0.068	1.000
17	15	0.194	0.044	1.000
17	17	0.129	0.397	1.000
17	20	0.142	0.170	1.000
17	25	0.019	0.041	1.000
18	4	0.105	0.217	1.000
18	11	0.160	0.310	1.000
18	15	0.261	0.016	1.000
18	17	0.049	0.158	1.000
18	20	0.263	0.299	1.000
19	4	0.003	0.171	1.000
19	14	0.110	0.475	1.000
19	25	0.084	0.354	1.000
20	4	0.007	0.073	1.000
20	7	1.000	0.264	1.000
20	11	0.251	0.308	1.000
20	25	0.044	0.355	1.000
21	5	0.137	0.284	1.000
21	16	0.060	0.192	1.000
21	17	0.124	0.235	1.000
21	23	0.031	0.145	1.000
21	24	0.089	0.103	1.000
21	27	0.286	0.041	1.000
22	3	0.125	0.169	1.000
22	5	0.089	0.346	1.000
22	8	0.260	0.179	1.000
22	17	0.012	0.179	1.000
22	20	0.065	0.033	1.000
22	24	0.211	0.070	1.000
22	27	0.056	0.024	1.000
23	4	0.090	0.310	1.000
23	14	0.193	0.312	1.000
23	25	0.187	0.379	1.000
24	4	0.067	0.113	1.000
24	15	0.238	0.489	1.000
24	17	0.066	0.234	1.000
24	20	0.183	0.164	1.000
25	4	0.047	0.114	1.000
25	14	0.052	0.631	1.000
25	25	0.019	0.256	1.000
26	9	0.195	0.365	1.000
26	22	0.527	0.635	1.000
27	4	0.077	0.544	1.000
27	14	0.080	0.405	1.000
27	25	0.036	0.051	1.000
28	22	0.134	1.000	1.000
29	22	0.339	1.000	1.000
