#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	0.739	1.426	0.562	0.705	1.000	0.885
1	0.288	1.046	1.008	0.918	0.563	1.000	0.670
2	0.236	1.026	1.367	0.689	0.605	1.000	0.556
3	0.086	0.807	1.348	0.994	0.649	1.000	0.637
4	1.000	1.262	1.237	0.469	0.677	0.000	0.758
5	0.246	0.698	1.134	0.769	0.864	1.000	0.538
6	0.288	0.854	1.496	0.829	0.806	1.000	0.516
7	1.000	0.933	1.151	0.414	0.515	0.000	0.634
8	0.211	1.106	1.290	0.704	0.951	1.000	0.645
9	0.179	0.996	1.455	0.250	0.597	1.000	0.916
10	0.143	0.833	1.070	0.197	0.847	1.000	0.806
11	1.000	0.802	1.033	0.468	0.777	0.000	0.976
12	0.204	1.056	1.272	0.010	0.895	1.000	0.956
13	0.393	1.122	1.462	0.586	0.798	1.000	0.572
14	1.000	0.892	1.018	0.655	0.595	0.000	0.848
15	0.288	1.494	1.287	0.510	0.733	1.000	0.897
16	0.393	1.445	1.376	0.504	0.969	1.000	0.651
17	1.000	0.799	1.011	0.825	0.587	0.000	0.635
18	1.000	1.156	1.468	0.752	0.665	0.000	0.945
19	1.000	0.707	1.170	0.301	0.647	0.000	0.615
#From	To	chi[to]	beta[fr]	lambda
0	2	0.207	0.213	1.000
0	8	0.212	0.174	1.000
0	10	0.050	0.440	1.000
0	12	0.164	0.173	1.000
1	8	0.290	0.776	1.000
1	10	0.058	0.224	1.000
2	2	0.061	0.488	1.000
2	3	0.482	0.016	1.000
2	10	0.099	0.267	1.000
2	12	0.050	0.229	1.000
3	9	0.121	0.221	1.000
3	10	0.095	0.779	1.000
4	2	0.239	0.132	1.000
4	8	0.152	0.303	1.000
4	10	0.003	0.300	1.000
4	12	0.121	0.265	1.000
5	10	0.086	1.000	1.000
6	2	0.089	0.520	1.000
6	8	0.026	0.146	1.000
6	10	0.014	0.149	1.000
6	12	0.266	0.184	1.000
7	13	0.075	0.796	1.000
7	16	0.510	0.204	1.000
8	8	0.283	0.458	1.000
8	10	0.010	0.542	1.000
9	9	0.074	0.561	1.000
9	10	0.113	0.439	1.000
10	9	0.225	0.385	1.000
10	10	0.118	0.615	1.000
11	13	0.925	0.560	1.000
11	16	0.490	0.440	1.000
12	2	0.019	0.488	1.000
12	3	0.518	0.483	1.000
12	10	0.090	0.009	1.000
12	12	0.216	0.020	1.000
13	8	0.037	0.518	1.000
13	10	0.032	0.076	1.000
13	12	0.183	0.406	1.000
14	0	0.539	0.039	1.000
14	1	0.546	0.316	1.000
14	2	0.134	0.385	1.000
14	6	0.412	0.040	1.000
14	15	0.156	0.221	1.000
15	9	0.132	0.829	1.000
15	10	0.107	0.171	1.000
16	0	0.445	0.088	1.000
16	1	0.384	0.190	1.000
16	2	0.065	0.139	1.000
16	5	0.039	0.215	1.000
16	6	0.462	0.182	1.000
16	15	0.394	0.185	1.000
17	9	0.425	0.804	1.000
17	10	0.053	0.196	1.000
18	0	0.017	0.439	1.000
18	1	0.070	0.225	1.000
18	2	0.185	0.044	1.000
18	5	0.961	0.008	1.000
18	6	0.126	0.119	1.000
18	15	0.450	0.165	1.000
19	9	0.024	0.493	1.000
19	10	0.072	0.507	1.000
