#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.717	1.118	0.700	0.796	0.000	0.720
1	0.165	1.137	1.175	0.042	0.632	1.000	0.911
2	0.311	1.178	1.386	0.578	0.631	1.000	0.646
3	1.000	0.938	1.394	0.618	0.653	0.000	0.684
4	0.121	0.945	1.100	0.090	0.921	1.000	0.845
5	1.000	0.799	1.081	0.498	0.565	0.000	0.639
6	0.203	0.577	1.279	0.120	0.818	1.000	0.789
7	0.083	1.309	1.209	0.440	0.726	1.000	0.904
8	0.137	1.287	1.474	0.681	0.998	1.000	0.825
9	0.070	1.098	1.280	0.566	0.877	1.000	0.795
10	0.627	0.933	1.371	0.627	0.905	1.000	0.705
11	1.000	1.408	1.006	0.132	0.720	0.000	0.806
12	0.146	1.047	1.067	0.486	0.820	1.000	0.560
13	0.067	1.391	1.061	0.814	0.909	1.000	0.000
14	0.393	0.668	1.281	0.486	0.919	1.000	0.991
15	1.000	0.586	1.227	0.351	0.717	0.000	0.907
16	0.349	1.345	1.407	0.298	0.643	1.000	0.508
17	0.060	1.307	1.295	0.389	0.599	1.000	0.963
18	0.103	0.629	1.499	0.556	0.873	1.000	0.722
19	0.393	1.255	1.011	0.195	0.711	1.000	0.915
20	1.000	0.775	1.106	0.280	0.774	0.000	0.529
21	0.153	0.664	1.042	0.004	0.667	1.000	0.993
22	0.131	0.726	1.219	0.851	0.741	1.000	0.838
23	0.137	0.569	1.257	0.267	0.502	1.000	0.688
24	0.131	0.703	1.434	0.806	0.860	1.000	0.833
25	0.086	0.925	1.196	0.378	0.541	1.000	0.734
26	0.281	0.541	1.213	0.752	0.909	1.000	0.949
27	0.094	1.276	1.065	0.547	0.776	1.000	0.716
28	0.087	1.049	1.224	0.036	0.562	1.000	0.973
29	0.067	0.979	1.354	0.737	0.666	1.000	0.749
#From	To	chi[to]	beta[fr]	lambda
0	12	0.550	0.598	1.000
0	13	0.023	0.402	1.000
1	4	0.228	0.077	1.000
1	9	0.310	0.051	1.000
1	21	0.109	0.049	1.000
1	22	0.221	0.231	1.000
1	24	0.101	0.229	1.000
1	26	0.411	0.266	1.000
1	27	0.112	0.096	1.000
2	7	0.511	0.056	1.000
2	18	0.231	0.085	1.000
2	23	0.128	0.089	1.000
2	27	0.114	0.473	1.000
2	28	0.129	0.297	1.000
3	13	0.090	0.292	1.000
3	17	0.240	0.233	1.000
3	27	0.001	0.137	1.000
3	28	0.155	0.180	1.000
3	29	0.114	0.158	1.000
4	9	0.348	0.135	1.000
4	21	0.038	0.030	1.000
4	22	0.219	0.279	1.000
4	23	0.135	0.193	1.000
4	24	0.288	0.150	1.000
4	25	0.877	0.041	1.000
4	27	0.092	0.135	1.000
4	28	0.009	0.038	1.000
5	6	0.420	0.080	1.000
5	21	0.121	0.321	1.000
5	23	0.327	0.374	1.000
5	27	0.127	0.122	1.000
5	28	0.129	0.103	1.000
6	13	0.045	0.379	1.000
6	29	0.290	0.621	1.000
7	13	0.106	0.151	1.000
7	17	0.125	0.192	1.000
7	27	0.057	0.229	1.000
7	28	0.015	0.201	1.000
7	29	0.052	0.227	1.000
8	12	0.450	0.338	1.000
8	13	0.044	0.662	1.000
9	13	0.071	0.443	1.000
9	29	0.116	0.557	1.000
10	1	0.499	0.019	1.000
10	2	0.561	0.130	1.000
10	4	0.587	0.041	1.000
10	10	0.908	0.097	1.000
10	16	0.218	0.103	1.000
10	21	0.234	0.160	1.000
10	22	0.088	0.083	1.000
10	24	0.134	0.157	1.000
10	26	0.178	0.051	1.000
10	27	0.025	0.160	1.000
11	16	0.504	1.000	1.000
12	13	0.123	1.000	1.000
13	13	0.082	1.000	1.000
14	6	0.276	0.039	1.000
14	21	0.136	0.090	1.000
14	22	0.279	0.050	1.000
