#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.157	1.383	0.901	0.517	1.000	0.521
1	0.234	1.150	1.353	0.375	0.911	1.000	0.952
2	0.149	1.003	1.341	0.559	0.774	1.000	0.863
3	0.018	0.741	1.368	0.487	0.545	1.000	0.735
4	0.042	0.589	1.315	0.174	0.647	1.000	0.646
5	0.043	1.436	1.138	0.779	0.958	1.000	0.884
6	0.050	0.510	1.145	0.364	0.625	1.000	0.719
7	0.027	0.733	1.190	0.315	0.884	1.000	0.674
8	0.027	1.113	1.246	0.086	0.763	1.000	0.809
9	0.104	1.325	1.162	0.221	0.705	1.000	0.965
10	0.047	1.470	1.051	0.586	0.614	1.000	0.795
11	0.088	1.230	1.459	0.372	0.923	1.000	0.502
12	0.211	1.497	1.438	0.158	0.703	1.000	0.690
13	0.028	0.936	1.191	0.990	0.917	1.000	0.617
14	0.165	0.611	1.191	0.097	0.737	1.000	0.850
15	0.393	0.700	1.009	0.162	0.899	1.000	0.914
16	0.046	1.430	1.211	0.864	0.620	1.000	0.863
17	1.000	0.677	1.444	0.604	0.541	0.000	0.627
18	0.051	0.817	1.179	0.630	0.837	1.000	0.612
19	0.096	1.264	1.264	0.598	0.656	1.000	0.637
20	0.088	0.992	1.040	0.012	0.994	1.000	0.872
21	0.115	0.507	1.032	0.133	0.675	1.000	0.651
22	0.393	0.606	1.258	0.423	0.520	1.000	0.746
23	0.042	0.749	1.174	0.871	0.697	1.000	0.948
24	1.000	1.165	1.119	0.639	0.504	0.000	0.746
25	0.046	0.981	1.108	0.073	0.685	1.000	0.718
26	0.022	1.100	1.089	0.385	0.510	1.000	0.905
27	1.000	1.313	1.149	0.153	0.677	0.000	0.539
28	1.000	0.971	1.288	0.760	0.998	0.000	0.688
29	0.105	0.937	1.113	0.193	0.654	1.000	0.848
#From	To	chi[to]	beta[fr]	lambda
0	0	0.169	0.105	1.000
0	1	0.102	0.067	1.000
0	9	0.308	0.120	1.000
0	11	0.035	0.099	1.000
0	12	0.163	0.081	1.000
0	14	0.222	0.122	1.000
0	19	0.176	0.115	1.000
0	20	0.007	0.117	1.000
0	21	0.297	0.108	1.000
0	29	0.136	0.067	1.000
1	2	0.382	0.006	1.000
1	11	0.005	0.238	1.000
1	14	0.244	0.037	1.000
1	19	0.197	0.169	1.000
1	20	0.071	0.297	1.000
1	29	0.123	0.253	1.000
2	2	0.204	0.173	1.000
2	5	0.037	0.067	1.000
2	6	0.223	0.077	1.000
2	11	0.096	0.015	1.000
2	16	0.015	0.124	1.000
2	18	0.080	0.128	1.000
2	19	0.074	0.106	1.000
2	20	0.300	0.153	1.000
2	25	0.374	0.157	1.000
3	5	0.017	0.074	1.000
3	7	0.041	0.195	1.000
3	8	0.086	0.135	1.000
3	10	0.020	0.113	1.000
3	13	0.111	0.130	1.000
3	23	0.148	0.156	1.000
3	26	0.094	0.198	1.000
4	13	0.087	0.259	1.000
4	26	0.107	0.741	1.000
5	5	0.084	0.132	1.000
5	7	0.205	0.080	1.000
5	8	0.134	0.214	1.000
5	10	0.236	0.210	1.000
5	13	0.056	0.200	1.000
5	23	0.065	0.141	1.000
5	26	0.115	0.022	1.000
6	5	0.080	0.228	1.000
6	7	0.070	0.174	1.000
6	8	0.168	0.044	1.000
6	10	0.134	0.130	1.000
6	13	0.038	0.065	1.000
6	23	0.169	0.273	1.000
6	26	0.030	0.087	1.000
7	13	0.035	0.435	1.000
7	26	0.100	0.565	1.000
8	13	0.034	0.788	1.000
8	26	0.159	0.212	1.000
9	4	0.031	0.037	1.000
9	5	0.137	0.018	1.000
9	6	0.242	0.182	1.000
9	11	0.147	0.157	1.000
9	13	0.052	0.228	1.000
9	16	0.165	0.183	1.000
9	25	0.206	0.196	1.000
