-1.09242	0.00000	-0.03871	0.00000	0.00000	-0.53377	0.00000	0.00000	0.00000	0.00000
0.00000	-0.03605	0.00000	0.02372	0.00480	0.01146	0.05257	0.01516	0.01658	0.01419
0.15518	0.00000	0.12184	-0.09902	0.00000	-0.08499	0.00000	0.00000	0.00000	0.00000
0.00000	-0.04237	0.21632	-0.10943	-0.03699	-0.00043	-0.05026	-0.04097	-0.00442	-0.00053
0.00000	-0.05106	0.00000	0.10066	-0.12359	-0.00051	-0.00235	-0.02855	0.08481	-0.00063
0.42239	-0.16572	0.02888	-0.00344	-0.00070	-0.12663	-0.00763	-0.00220	-0.00241	-0.00206
0.00000	-0.04525	0.00000	0.11027	-0.00019	-0.00045	-0.01352	-0.00060	-0.00066	-0.00056
0.00000	-0.07341	0.00000	0.10024	0.06362	-0.00074	-0.00338	-0.04420	0.08918	-0.00091
0.00000	-0.09418	0.00000	-0.04123	-0.11103	-0.00095	-0.00434	-0.21620	-1.04917	-0.00117
0.00000	-0.40548	0.00000	-0.00843	-0.00171	-0.00407	-0.01868	-0.00539	-0.00589	-0.39602
