#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	0.611	1.452	0.998	0.790	1.000	0.876
1	0.152	0.521	1.399	0.978	0.940	1.000	0.645
2	0.296	0.981	1.227	0.264	0.770	1.000	0.751
3	0.145	1.063	1.008	0.902	0.963	1.000	0.547
4	0.038	1.306	1.210	0.135	0.866	1.000	0.775
5	0.168	1.097	1.088	0.675	0.987	1.000	0.947
6	0.154	1.450	1.498	0.223	0.637	1.000	0.935
7	0.246	0.846	1.049	0.565	0.571	1.000	0.995
8	1.000	1.092	1.451	0.034	0.998	0.000	0.704
9	0.058	0.595	1.487	0.622	0.906	1.000	0.835
10	0.154	0.686	1.445	0.950	0.781	1.000	0.663
11	0.066	0.922	1.337	0.871	0.969	1.000	0.996
12	0.050	0.954	1.378	0.510	0.733	1.000	0.000
13	0.393	0.573	1.114	0.195	0.738	1.000	0.742
14	0.627	0.604	1.151	0.108	0.590	1.000	0.941
15	0.114	1.069	1.170	0.823	0.868	1.000	0.589
16	1.000	0.507	1.197	0.498	0.997	0.000	0.538
17	1.000	0.763	1.418	0.472	0.828	0.000	0.809
18	0.061	1.250	1.408	0.306	0.863	1.000	0.663
19	0.161	1.174	1.158	0.600	0.642	1.000	0.666
20	0.184	1.483	1.324	0.073	0.928	1.000	0.627
21	1.000	0.761	1.208	0.965	0.669	0.000	0.668
22	0.184	0.848	1.457	0.480	0.971	1.000	0.745
23	0.103	1.492	1.484	0.059	0.762	1.000	0.597
24	0.195	1.268	1.445	0.871	0.846	1.000	0.752
25	0.154	1.223	1.376	0.022	0.778	1.000	0.845
26	0.077	1.083	1.105	0.434	0.620	1.000	0.629
27	0.311	1.305	1.407	0.227	0.775	1.000	0.577
28	0.068	1.034	1.246	0.823	0.938	1.000	0.572
29	0.088	0.739	1.101	0.856	0.710	1.000	0.846
#From	To	chi[to]	beta[fr]	lambda
0	11	0.073	0.169	1.000
0	12	0.010	0.323	1.000
0	28	0.042	0.508	1.000
1	12	0.026	0.286	1.000
1	28	0.019	0.714	1.000
2	0	0.114	0.229	1.000
2	2	0.136	0.141	1.000
2	3	0.847	0.022	1.000
2	9	0.070	0.430	1.000
2	15	0.050	0.007	1.000
2	23	0.208	0.008	1.000
2	28	0.083	0.154	1.000
2	29	0.102	0.010	1.000
3	12	0.094	0.737	1.000
3	28	0.082	0.263	1.000
4	12	0.078	1.000	1.000
5	0	0.082	0.018	1.000
5	2	0.293	0.087	1.000
5	3	0.035	0.203	1.000
5	9	0.110	0.045	1.000
5	15	0.027	0.115	1.000
5	19	0.546	0.219	1.000
5	23	0.045	0.159	1.000
5	28	0.051	0.027	1.000
5	29	0.085	0.128	1.000
6	12	0.049	1.000	1.000
7	11	0.046	0.344	1.000
7	12	0.067	0.172	1.000
7	28	0.088	0.484	1.000
8	0	0.303	0.145	1.000
8	1	0.013	0.102	1.000
8	15	0.040	0.077	1.000
8	20	0.282	0.145	1.000
8	22	0.309	0.134	1.000
8	23	0.262	0.196	1.000
8	29	0.020	0.201	1.000
9	11	0.095	0.247	1.000
9	12	0.073	0.434	1.000
9	28	0.016	0.319	1.000
10	0	0.121	0.202	1.000
10	4	0.772	0.110	1.000
10	9	0.191	0.197	1.000
10	12	0.027	0.015	1.000
10	15	0.096	0.121	1.000
10	18	1.000	0.020	1.000
10	23	0.130	0.026	1.000
10	28	0.069	0.199	1.000
10	29	0.024	0.110	1.000
11	11	0.137	0.406	1.000
11	12	0.065	0.068	1.000
11	28	0.097	0.526	1.000
12	12	0.040	1.000	1.000
13	6	0.176	0.180	1.000
13	7	0.445	0.189	1.000
13	10	1.000	0.332	1.000
13	24	0.707	0.158	1.000
13	25	1.000	0.141	1.000
14	7	0.188	0.355	1.000
14	14	0.247	0.005	1.000
14	24	0.293	0.346	1.000
14	27	0.460	0.294	1.000
15	11	0.079	0.380	1.000
15	12	0.049	0.341	1.000
15	28	0.080	0.210	1.000
15	29	0.124	0.069	1.000
16	0	0.182	0.047	1.000
16	2	0.570	0.085	1.000
16	3	0.118	0.065	1.000
16	5	0.438	0.278	1.000
16	15	0.119	0.064	1.000
16	19	0.454	0.125	1.000
16	23	0.189	0.267	1.000
16	28	0.026	0.047	1.000
16	29	0.136	0.022	1.000
17	7	0.367	0.235	1.000
17	13	1.000	0.665	1.000
17	14	0.753	0.015	1.000
17	27	0.540	0.085	1.000
18	4	0.228	0.054	1.000
18	9	0.629	0.349	1.000
18	12	0.055	0.096	1.000
18	15	0.116	0.030	1.000
18	23	0.120	0.134	1.000
18	28	0.034	0.023	1.000
18	29	0.166	0.313	1.000
19	11	0.113	0.032	1.000
19	12	0.073	0.504	1.000
19	28	0.009	0.463	1.000
20	0	0.198	0.359	1.000
20	1	0.535	0.145	1.000
20	5	0.562	0.081	1.000
20	15	0.174	0.052	1.000
20	23	0.045	0.196	1.000
20	29	0.064	0.168	1.000
21	1	0.146	0.043	1.000
21	6	0.177	0.171	1.000
21	15	0.168	0.251	1.000
21	20	0.378	0.202	1.000
21	22	0.250	0.333	1.000
22	11	0.144	0.119	1.000
22	12	0.057	0.130	1.000
22	28	0.045	0.460	1.000
22	29	0.132	0.291	1.000
23	12	0.061	0.808	1.000
23	28	0.105	0.192	1.000
24	11	0.111	0.226	1.000
24	12	0.050	0.236	1.000
24	26	1.000	0.208	1.000
24	28	0.004	0.086	1.000
24	29	0.104	0.244	1.000
25	1	0.016	0.158	1.000
25	6	0.647	0.156	1.000
25	15	0.089	0.128	1.000
25	20	0.284	0.200	1.000
25	22	0.164	0.157	1.000
25	29	0.028	0.202	1.000
26	12	0.052	1.000	1.000
27	1	0.289	0.149	1.000
27	15	0.122	0.100	1.000
27	20	0.055	0.092	1.000
27	22	0.277	0.361	1.000
27	29	0.014	0.298	1.000
28	11	0.084	0.386	1.000
28	12	0.017	0.461	1.000
28	28	0.065	0.152	1.000
29	11	0.118	0.353	1.000
29	12	0.059	0.052	1.000
29	28	0.087	0.595	1.000
