#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.105	1.317	1.236	0.145	0.929	1.000	0.611
1	0.211	0.528	1.370	0.722	0.880	1.000	0.755
2	0.211	1.228	1.297	0.981	0.637	1.000	0.533
3	0.204	1.480	1.253	0.749	0.826	1.000	0.788
4	0.393	1.242	1.470	0.633	0.561	1.000	0.649
5	0.393	0.803	1.325	0.953	0.789	1.000	0.540
6	0.190	1.489	1.267	0.063	0.972	1.000	0.903
7	0.231	1.159	1.049	0.619	0.972	1.000	0.596
8	0.057	1.180	1.046	0.708	0.842	1.000	0.668
9	1.000	0.617	1.088	0.694	0.658	0.000	0.668
10	0.270	1.042	1.491	0.744	0.707	1.000	0.500
11	0.393	1.385	1.049	0.380	0.789	1.000	0.618
12	0.096	1.375	1.407	0.258	0.915	1.000	0.649
13	1.000	0.762	1.214	0.050	0.958	0.000	0.913
14	0.151	0.893	1.293	0.028	0.787	1.000	0.517
15	1.000	1.482	1.069	0.255	0.779	0.000	0.607
16	1.000	1.389	1.284	0.611	0.868	0.000	0.985
17	0.150	0.938	1.142	0.690	0.624	1.000	0.696
18	0.393	1.323	1.150	0.959	0.552	1.000	0.566
19	0.119	1.475	1.215	0.071	0.785	1.000	0.000
#From	To	chi[to]	beta[fr]	lambda
0	0	0.125	0.483	1.000
0	8	0.219	0.517	1.000
1	0	0.057	0.470	1.000
1	8	0.216	0.530	1.000
2	0	0.115	0.260	1.000
2	8	0.170	0.740	1.000
3	6	0.442	0.392	1.000
3	14	0.152	0.229	1.000
3	17	0.241	0.378	1.000
4	1	0.380	0.420	1.000
4	2	0.320	0.165	1.000
4	7	0.159	0.063	1.000
4	10	0.308	0.079	1.000
4	18	0.134	0.273	1.000
5	19	0.314	1.000	1.000
6	19	0.076	1.000	1.000
7	19	0.179	1.000	1.000
8	19	0.335	1.000	1.000
9	3	0.209	0.309	1.000
9	6	0.059	0.250	1.000
9	7	0.316	0.342	1.000
9	14	0.375	0.028	1.000
9	17	0.435	0.071	1.000
10	3	0.791	0.254	1.000
10	6	0.068	0.097	1.000
10	7	0.172	0.151	1.000
10	14	0.110	0.247	1.000
10	17	0.324	0.251	1.000
11	0	0.041	0.631	1.000
11	12	0.035	0.329	1.000
11	14	0.363	0.040	1.000
12	0	0.256	0.428	1.000
12	8	0.178	0.572	1.000
13	1	0.566	0.202	1.000
13	2	0.476	0.173	1.000
13	6	0.431	0.254	1.000
13	7	0.089	0.212	1.000
13	10	0.039	0.051	1.000
13	11	1.000	0.107	1.000
14	0	0.310	0.477	1.000
14	12	0.965	0.523	1.000
15	4	1.000	0.352	1.000
15	5	1.000	0.108	1.000
15	7	0.105	0.261	1.000
15	10	0.013	0.279	1.000
16	10	0.407	1.000	1.000
17	0	0.095	0.465	1.000
17	8	0.216	0.535	1.000
18	1	0.054	0.071	1.000
18	2	0.204	0.184	1.000
18	7	0.159	0.363	1.000
18	10	0.233	0.375	1.000
18	18	0.866	0.007	1.000
19	19	0.096	1.000	1.000
