#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.034	1.004	1.212	0.264	0.878	1.000	0.658
1	0.026	0.796	1.104	0.122	0.575	1.000	0.830
2	0.105	0.954	1.340	0.909	0.659	1.000	0.814
3	0.024	1.016	1.460	0.645	0.861	1.000	0.849
4	0.138	1.467	1.288	0.435	0.619	1.000	0.847
5	0.049	1.347	1.257	0.950	0.889	1.000	0.599
6	1.000	1.253	1.072	0.873	0.845	0.000	0.578
7	0.035	1.183	1.175	0.465	0.877	1.000	0.965
8	0.102	1.217	1.219	0.470	0.884	1.000	0.952
9	1.000	1.089	1.436	0.467	0.962	0.000	0.601
10	0.035	1.316	1.320	0.323	0.757	1.000	0.561
11	0.181	1.327	1.305	0.570	0.829	1.000	0.736
12	0.080	0.913	1.145	0.956	0.862	1.000	0.555
13	0.042	1.321	1.231	0.016	0.884	1.000	0.749
14	0.071	1.386	1.155	0.989	0.816	1.000	0.874
15	0.195	0.738	1.331	0.826	0.856	1.000	0.987
16	0.102	1.110	1.137	0.711	0.586	1.000	0.551
17	0.038	0.582	1.375	0.220	0.866	1.000	0.887
18	0.157	0.776	1.402	0.835	0.827	1.000	0.548
19	0.128	1.273	1.278	0.415	0.553	1.000	0.625
20	0.102	0.853	1.022	0.350	0.894	1.000	0.879
21	0.246	1.454	1.254	0.837	0.664	1.000	0.784
22	0.393	0.776	1.217	0.006	0.925	1.000	0.629
23	0.023	0.806	1.412	0.862	0.951	1.000	0.638
24	0.097	1.206	1.252	0.608	0.618	1.000	0.665
25	1.000	1.093	1.156	0.359	0.924	0.000	0.749
26	0.025	1.043	1.138	0.449	0.918	1.000	0.567
27	1.000	1.212	1.198	0.284	0.851	0.000	0.966
28	1.000	1.311	1.220	0.923	0.631	0.000	0.931
29	0.393	0.930	1.236	0.756	0.745	1.000	0.682
#From	To	chi[to]	beta[fr]	lambda
0	0	0.113	0.348	1.000
0	17	0.117	0.652	1.000
1	0	0.116	0.075	1.000
1	3	0.234	0.291	1.000
1	7	0.064	0.144	1.000
1	10	0.107	0.079	1.000
1	17	0.067	0.203	1.000
1	23	0.130	0.055	1.000
1	26	0.103	0.152	1.000
2	0	0.116	0.170	1.000
2	3	0.140	0.104	1.000
2	7	0.180	0.136	1.000
2	10	0.039	0.230	1.000
2	17	0.057	0.341	1.000
2	26	0.089	0.019	1.000
3	0	0.046	1.000	1.000
4	2	0.087	0.049	1.000
4	5	0.045	0.123	1.000
4	10	0.047	0.154	1.000
4	13	0.014	0.205	1.000
4	14	0.048	0.196	1.000
4	17	0.023	0.093	1.000
4	23	0.050	0.032	1.000
4	26	0.095	0.147	1.000
5	2	0.060	0.154	1.000
5	5	0.008	0.204	1.000
5	10	0.060	0.208	1.000
5	13	0.132	0.141	1.000
5	14	0.096	0.051	1.000
5	17	0.098	0.025	1.000
5	23	0.076	0.051	1.000
5	26	0.063	0.166	1.000
6	2	0.105	0.179	1.000
6	4	0.152	0.125	1.000
6	8	0.332	0.049	1.000
6	11	0.090	0.193	1.000
6	14	0.078	0.113	1.000
6	16	0.401	0.163	1.000
6	18	0.148	0.056	1.000
6	19	0.120	0.022	1.000
6	20	0.137	0.099	1.000
7	0	0.044	0.315	1.000
7	7	0.107	0.045	1.000
7	10	0.085	0.076	1.000
7	17	0.085	0.338	1.000
7	23	0.126	0.187	1.000
7	26	0.035	0.039	1.000
8	2	0.059	0.115	1.000
8	5	0.158	0.188	1.000
8	11	0.117	0.136	1.000
8	13	0.277	0.146	1.000
8	14	0.077	0.201	1.000
8	19	0.095	0.215	1.000
9	0	0.139	0.370	1.000
9	12	0.188	0.187	1.000
9	17	0.055	0.443	1.000
10	5	0.195	0.178	1.000
10	7	0.023	0.087	1.000
10	10	0.018	0.066	1.000
10	14	0.096	0.267	1.000
10	17	0.020	0.267	1.000
10	23	0.099	0.040	1.000
10	26	0.101	0.096	1.000
11	2	0.065	0.110	1.000
11	4	0.108	0.200	1.000
11	8	0.033	0.080	1.000
11	11	0.169	0.082	1.000
11	14	0.075	0.045	1.000
11	16	0.530	0.039	1.000
11	18	0.044	0.221	1.000
11	19	0.130	0.151	1.000
11	20	0.412	0.073	1.000
12	0	0.099	0.238	1.000
12	3	0.186	0.321	1.000
12	12	0.258	0.243	1.000
12	17	0.085	0.198	1.000
13	1	0.270	0.152	1.000
13	5	0.075	0.155	1.000
13	7	0.150	0.270	1.000
13	10	0.073	0.038	1.000
13	14	0.012	0.094	1.000
13	17	0.059	0.047	1.000
13	23	0.134	0.180	1.000
13	26	0.052	0.064	1.000
14	5	0.040	0.342	1.000
14	7	0.029	0.182	1.000
14	10	0.141	0.084	1.000
14	17	0.009	0.017	1.000
14	23	0.121	0.258	1.000
14	26	0.092	0.117	1.000
15	2	0.034	0.055	1.000
15	5	0.119	0.019	1.000
15	13	0.576	0.337	1.000
15	14	0.068	0.133	1.000
15	17	0.005	0.169	1.000
15	19	0.059	0.286	1.000
16	5	0.217	0.026	1.000
16	7	0.038	0.052	1.000
16	10	0.031	0.069	1.000
16	14	0.034	0.018	1.000
16	17	0.108	0.158	1.000
16	23	0.122	0.404	1.000
16	26	0.013	0.273	1.000
