#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.830	1.109	0.760	0.798	1.000	0.547
1	1.000	0.724	1.429	0.527	0.648	0.000	0.713
2	0.214	0.897	1.309	0.781	0.634	1.000	0.593
3	0.158	1.335	1.234	0.824	0.686	1.000	0.679
4	0.106	0.848	1.160	0.903	0.504	1.000	0.000
5	1.000	0.901	1.163	0.938	0.526	0.000	0.568
6	0.249	0.986	1.187	0.806	0.732	1.000	0.997
7	1.000	1.197	1.166	0.712	0.990	0.000	0.694
8	0.210	0.902	1.092	0.560	0.851	1.000	0.563
9	0.277	0.850	1.412	0.450	0.803	1.000	0.695
10	0.393	1.245	1.167	0.127	0.521	1.000	0.618
11	0.246	1.255	1.172	0.250	0.548	1.000	0.869
12	1.000	1.145	1.135	0.731	0.870	0.000	0.575
13	0.122	1.348	1.356	0.641	0.694	1.000	0.733
14	0.246	0.941	1.450	0.238	0.914	1.000	0.813
15	1.000	1.104	1.490	0.775	0.853	0.000	0.717
16	0.160	0.826	1.187	0.157	0.942	1.000	0.708
17	0.210	0.788	1.370	0.938	0.955	1.000	0.502
18	1.000	1.110	1.484	0.097	0.968	0.000	0.758
19	1.000	0.760	1.442	0.359	0.715	0.000	0.851
#From	To	chi[to]	beta[fr]	lambda
0	6	0.038	0.251	1.000
0	9	0.144	0.158	1.000
0	11	0.213	0.212	1.000
0	14	0.202	0.193	1.000
0	17	0.110	0.186	1.000
1	0	0.571	0.369	1.000
1	9	0.049	0.244	1.000
1	14	0.133	0.116	1.000
1	17	0.044	0.271	1.000
2	3	0.095	0.056	1.000
2	4	0.003	0.238	1.000
2	13	0.235	0.706	1.000
3	3	0.126	0.222	1.000
3	4	0.109	0.495	1.000
3	13	0.164	0.284	1.000
4	4	0.252	1.000	1.000
5	2	0.205	0.205	1.000
5	3	0.016	0.220	1.000
5	6	0.013	0.045	1.000
5	8	0.090	0.300	1.000
5	10	0.444	0.230	1.000
6	2	0.078	0.234	1.000
6	3	0.094	0.381	1.000
6	6	0.176	0.304	1.000
6	8	0.170	0.081	1.000
7	2	0.032	0.246	1.000
7	6	0.065	0.084	1.000
7	8	0.115	0.004	1.000
7	9	0.208	0.219	1.000
7	16	0.564	0.184	1.000
7	17	0.192	0.263	1.000
8	3	0.072	0.124	1.000
8	4	0.021	0.474	1.000
8	13	0.075	0.403	1.000
9	2	0.023	0.203	1.000
9	6	0.010	0.244	1.000
9	8	0.181	0.205	1.000
9	9	0.151	0.117	1.000
9	16	0.098	0.126	1.000
9	17	0.186	0.104	1.000
10	3	0.115	0.259	1.000
10	4	0.074	0.338	1.000
10	8	0.204	0.403	1.000
11	2	0.096	0.410	1.000
11	6	0.188	0.015	1.000
11	9	0.004	0.070	1.000
11	14	0.334	0.458	1.000
11	17	0.124	0.046	1.000
12	2	0.096	0.169	1.000
12	3	0.104	0.379	1.000
12	8	0.052	0.355	1.000
12	10	0.312	0.097	1.000
13	3	0.060	0.372	1.000
13	4	0.225	0.201	1.000
13	13	0.167	0.427	1.000
14	2	0.040	0.203	1.000
14	6	0.110	0.196	1.000
14	8	0.135	0.100	1.000
14	9	0.172	0.204	1.000
14	16	0.338	0.105	1.000
14	17	0.014	0.192	1.000
15	2	0.214	0.067	1.000
15	3	0.125	0.237	1.000
15	8	0.053	0.177	1.000
15	10	0.245	0.519	1.000
16	3	0.128	0.401	1.000
16	4	0.252	0.324	1.000
16	13	0.359	0.276	1.000
17	3	0.064	0.523	1.000
17	4	0.065	0.477	1.000
18	0	0.429	0.004	1.000
18	6	0.225	0.108	1.000
18	9	0.062	0.307	1.000
18	11	0.787	0.139	1.000
18	14	0.009	0.324	1.000
18	17	0.141	0.119	1.000
19	2	0.214	0.365	1.000
19	6	0.175	0.053	1.000
19	9	0.211	0.053	1.000
19	14	0.321	0.275	1.000
19	17	0.189	0.254	1.000
