#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.510	1.276	0.078	0.766	0.000	0.562
1	0.393	0.888	1.200	0.109	0.687	1.000	0.717
2	0.040	1.278	1.017	0.861	0.811	1.000	0.887
3	0.083	1.479	1.366	0.291	0.901	1.000	0.822
4	1.000	1.284	1.321	0.997	0.885	0.000	0.913
5	0.211	1.154	1.402	0.511	0.636	1.000	0.679
6	0.083	1.274	1.440	0.427	0.701	1.000	0.744
7	0.393	1.464	1.023	0.670	0.641	1.000	0.589
8	0.051	1.071	1.433	0.836	0.891	1.000	0.652
9	0.175	1.498	1.253	0.516	0.677	1.000	0.560
10	0.081	1.473	1.040	0.342	0.607	1.000	0.862
11	1.000	0.910	1.086	0.125	0.524	0.000	0.507
12	0.075	0.929	1.226	0.125	0.886	1.000	0.636
13	0.034	1.414	1.170	0.035	0.750	1.000	0.720
14	0.075	1.222	1.277	0.491	0.953	1.000	0.525
15	0.288	0.993	1.421	0.715	0.759	1.000	0.556
16	0.154	1.258	1.439	0.317	0.674	1.000	0.716
17	0.393	1.214	1.144	0.006	0.976	1.000	0.989
18	0.032	1.053	1.333	0.134	0.998	1.000	0.725
19	0.023	0.854	1.366	0.887	0.702	1.000	0.858
#From	To	chi[to]	beta[fr]	lambda
0	7	0.341	0.097	1.000
0	15	0.630	0.687	1.000
0	17	0.216	0.215	1.000
1	1	0.223	0.254	1.000
1	5	0.317	0.168	1.000
1	9	0.029	0.173	1.000
1	10	0.083	0.066	1.000
1	12	0.058	0.065	1.000
1	14	0.040	0.274	1.000
2	8	0.285	0.391	1.000
2	13	0.162	0.091	1.000
2	18	0.067	0.486	1.000
2	19	0.282	0.033	1.000
3	2	0.283	0.235	1.000
3	8	0.190	0.108	1.000
3	10	0.101	0.339	1.000
3	12	0.128	0.224	1.000
3	13	0.061	0.058	1.000
3	14	0.129	0.036	1.000
4	7	0.322	0.402	1.000
4	15	0.146	0.161	1.000
4	17	0.292	0.437	1.000
5	3	1.000	0.123	1.000
5	5	0.276	0.208	1.000
5	6	1.000	0.217	1.000
5	10	0.025	0.024	1.000
5	12	0.079	0.214	1.000
5	14	0.133	0.214	1.000
6	2	0.232	0.245	1.000
6	8	0.041	0.185	1.000
6	10	0.134	0.189	1.000
6	12	0.115	0.132	1.000
6	13	0.003	0.095	1.000
6	14	0.167	0.155	1.000
7	1	0.777	0.033	1.000
7	5	0.176	0.179	1.000
7	9	0.294	0.008	1.000
7	10	0.143	0.031	1.000
7	12	0.140	0.331	1.000
7	14	0.181	0.417	1.000
8	8	0.077	0.067	1.000
8	13	0.088	0.049	1.000
8	18	0.099	0.360	1.000
8	19	0.150	0.523	1.000
9	9	0.267	0.339	1.000
9	10	0.150	0.246	1.000
9	12	0.139	0.157	1.000
9	14	0.148	0.258	1.000
10	8	0.118	0.304	1.000
10	13	0.111	0.207	1.000
10	18	0.006	0.209	1.000
10	19	0.348	0.280	1.000
11	7	0.337	0.385	1.000
11	17	0.492	0.615	1.000
12	8	0.123	0.139	1.000
12	13	0.171	0.266	1.000
12	18	0.073	0.340	1.000
12	19	0.220	0.254	1.000
13	13	0.065	0.643	1.000
13	18	0.353	0.357	1.000
14	13	0.092	0.917	1.000
14	18	0.200	0.083	1.000
15	5	0.142	0.202	1.000
15	9	0.124	0.201	1.000
15	10	0.046	0.218	1.000
15	12	0.163	0.165	1.000
15	14	0.090	0.213	1.000
16	2	0.485	0.113	1.000
16	8	0.167	0.068	1.000
16	9	0.285	0.127	1.000
16	10	0.161	0.177	1.000
16	12	0.178	0.140	1.000
16	13	0.122	0.236	1.000
16	14	0.113	0.139	1.000
17	5	0.089	0.032	1.000
17	10	0.155	0.068	1.000
17	15	0.225	0.471	1.000
17	16	1.000	0.429	1.000
18	13	0.081	0.616	1.000
18	18	0.040	0.384	1.000
19	13	0.043	0.891	1.000
19	18	0.163	0.109	1.000
