#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.804	1.016	0.594	0.822	1.000	0.796
1	1.000	0.530	1.230	0.667	0.862	0.000	0.943
2	0.060	1.227	1.096	0.675	0.831	1.000	0.000
3	0.311	0.861	1.142	0.479	0.926	1.000	0.806
4	0.288	0.953	1.132	0.267	0.808	1.000	0.707
5	0.204	0.976	1.226	0.109	0.886	1.000	0.556
6	1.000	0.796	1.181	0.447	0.618	0.000	0.948
7	0.288	1.099	1.068	0.448	0.512	1.000	0.967
8	1.000	0.879	1.221	0.233	0.814	0.000	0.895
9	1.000	1.480	1.056	0.097	0.762	0.000	0.618
10	0.115	0.541	1.336	0.023	0.800	1.000	0.657
11	0.336	1.465	1.039	0.831	0.596	1.000	0.791
12	1.000	1.207	1.000	0.848	0.876	0.000	0.600
13	0.036	0.531	1.366	0.256	0.638	1.000	0.695
14	0.393	0.545	1.272	0.923	0.552	1.000	0.953
15	1.000	1.163	1.390	0.221	0.601	0.000	0.679
16	1.000	0.822	1.151	0.042	0.933	0.000	0.877
17	1.000	1.186	1.349	0.254	0.527	0.000	0.672
18	0.098	0.788	1.115	0.694	0.963	1.000	0.601
19	0.393	0.725	1.359	0.423	0.959	1.000	0.925
20	0.037	0.537	1.262	0.433	0.640	1.000	0.987
21	0.177	0.615	1.071	0.051	0.713	1.000	0.829
22	0.393	1.228	1.121	0.095	0.847	1.000	0.726
23	0.108	0.695	1.347	0.138	0.507	1.000	0.952
24	0.131	1.096	1.456	0.581	0.715	1.000	0.000
25	0.078	0.824	1.361	0.599	0.760	1.000	0.694
26	0.064	0.525	1.193	0.531	0.968	1.000	0.569
27	0.039	0.881	1.460	0.066	0.506	1.000	0.844
28	0.036	0.633	1.150	0.955	0.896	1.000	0.925
29	0.137	1.383	1.216	0.178	0.533	1.000	0.828
#From	To	chi[to]	beta[fr]	lambda
0	2	0.012	0.046	1.000
0	10	0.226	0.257	1.000
0	18	0.111	0.290	1.000
0	21	0.085	0.192	1.000
0	29	0.232	0.215	1.000
1	24	0.110	0.801	1.000
1	25	0.035	0.199	1.000
3	2	0.124	0.484	1.000
3	10	0.177	0.080	1.000
3	18	0.172	0.334	1.000
3	20	0.246	0.082	1.000
3	23	0.149	0.020	1.000
4	2	0.023	0.264	1.000
4	5	0.052	0.149	1.000
4	10	0.156	0.104	1.000
4	18	0.124	0.216	1.000
4	21	0.166	0.202	1.000
4	29	0.290	0.064	1.000
5	2	0.058	0.363	1.000
5	20	0.185	0.139	1.000
5	25	0.070	0.334	1.000
5	27	0.176	0.152	1.000
5	28	0.146	0.013	1.000
6	24	0.185	0.131	1.000
6	25	0.156	0.713	1.000
6	27	0.128	0.155	1.000
7	2	0.013	0.282	1.000
7	10	0.008	0.402	1.000
7	18	0.055	0.063	1.000
7	21	0.066	0.254	1.000
8	24	0.004	1.000	1.000
9	0	1.000	0.291	1.000
9	3	0.378	0.263	1.000
9	4	0.166	0.049	1.000
9	7	0.445	0.302	1.000
9	11	0.089	0.079	1.000
9	22	0.416	0.018	1.000
10	2	0.082	0.247	1.000
10	13	0.476	0.054	1.000
10	18	0.040	0.259	1.000
10	20	0.047	0.019	1.000
10	23	0.342	0.060	1.000
10	26	0.251	0.004	1.000
10	27	0.167	0.160	1.000
10	28	0.199	0.197	1.000
11	2	0.124	0.209	1.000
11	5	0.014	0.157	1.000
11	10	0.006	0.047	1.000
11	11	0.106	0.072	1.000
11	18	0.134	0.187	1.000
11	21	0.015	0.180	1.000
11	29	0.360	0.148	1.000
12	3	0.404	0.126	1.000
12	4	0.265	0.017	1.000
12	5	0.375	0.011	1.000
12	7	0.341	0.192	1.000
12	11	0.268	0.224	1.000
12	14	0.538	0.233	1.000
12	21	0.274	0.130	1.000
