#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	1.481	1.242	0.029	0.525	1.000	0.710
1	0.152	1.294	1.124	0.345	0.587	1.000	0.634
2	0.296	0.720	1.226	0.539	0.629	1.000	0.976
3	0.145	0.512	1.488	0.476	0.527	1.000	0.872
4	0.038	1.064	1.250	0.084	0.550	1.000	0.684
5	0.168	1.162	1.162	0.591	0.626	1.000	0.576
6	0.154	1.475	1.089	0.547	0.804	1.000	0.749
7	0.246	0.728	1.065	0.854	0.598	1.000	0.951
8	1.000	0.864	1.027	0.337	0.701	0.000	0.952
9	0.058	1.173	1.349	0.454	0.516	1.000	0.938
10	0.154	1.128	1.158	0.047	0.762	1.000	0.540
11	0.066	0.820	1.306	0.137	0.706	1.000	0.964
12	0.050	0.636	1.326	0.671	0.733	1.000	0.000
13	0.393	1.468	1.105	0.838	0.898	1.000	0.774
14	0.627	0.987	1.179	0.477	0.704	1.000	0.919
15	0.114	1.014	1.241	0.125	0.875	1.000	0.578
16	1.000	1.346	1.126	0.514	0.818	0.000	0.673
17	1.000	1.298	1.177	0.010	0.952	0.000	0.719
18	0.061	1.403	1.054	0.350	0.658	1.000	0.718
19	0.161	1.066	1.129	0.629	0.777	1.000	0.963
20	0.184	0.781	1.152	0.649	0.983	1.000	0.615
21	1.000	1.486	1.015	0.594	0.936	0.000	0.920
22	0.184	0.808	1.427	0.084	0.613	1.000	0.986
23	0.103	1.344	1.114	0.873	0.664	1.000	0.674
24	0.195	0.668	1.288	0.370	0.994	1.000	0.702
25	0.154	1.485	1.011	0.967	0.548	1.000	0.710
26	0.077	1.041	1.266	0.045	0.901	1.000	0.941
27	0.311	1.342	1.275	0.954	0.923	1.000	0.888
28	0.068	0.715	1.084	0.820	0.583	1.000	0.926
29	0.088	0.841	1.460	0.821	0.601	1.000	0.719
#From	To	chi[to]	beta[fr]	lambda
0	11	0.123	0.285	1.000
0	12	0.078	0.290	1.000
0	28	0.091	0.425	1.000
1	12	0.036	0.519	1.000
1	28	0.089	0.481	1.000
2	0	0.135	0.207	1.000
2	2	0.328	0.246	1.000
2	3	0.409	0.037	1.000
2	9	0.011	0.036	1.000
2	15	0.065	0.015	1.000
2	23	0.099	0.168	1.000
2	28	0.044	0.104	1.000
2	29	0.144	0.186	1.000
3	12	0.092	0.342	1.000
3	28	0.027	0.658	1.000
4	12	0.043	1.000	1.000
5	0	0.257	0.185	1.000
5	2	0.325	0.064	1.000
5	3	0.349	0.127	1.000
5	9	0.176	0.117	1.000
5	15	0.025	0.176	1.000
5	19	0.321	0.096	1.000
5	23	0.190	0.100	1.000
5	28	0.022	0.066	1.000
5	29	0.007	0.070	1.000
6	12	0.096	1.000	1.000
7	11	0.051	0.437	1.000
7	12	0.045	0.096	1.000
7	28	0.022	0.468	1.000
8	0	0.248	0.023	1.000
8	1	0.036	0.040	1.000
8	15	0.123	0.152	1.000
8	20	0.389	0.165	1.000
8	22	0.160	0.148	1.000
8	23	0.081	0.219	1.000
8	29	0.065	0.253	1.000
9	11	0.161	0.399	1.000
9	12	0.013	0.245	1.000
9	28	0.022	0.355	1.000
10	0	0.136	0.088	1.000
10	4	0.115	0.147	1.000
10	9	0.411	0.142	1.000
10	12	0.005	0.133	1.000
10	15	0.140	0.003	1.000
10	18	1.000	0.008	1.000
10	23	0.138	0.129	1.000
10	28	0.021	0.172	1.000
10	29	0.111	0.177	1.000
11	11	0.020	0.357	1.000
11	12	0.007	0.188	1.000
11	28	0.035	0.455	1.000
12	12	0.045	1.000	1.000
13	6	0.446	0.274	1.000
13	7	0.102	0.222	1.000
13	10	1.000	0.154	1.000
13	24	0.632	0.186	1.000
13	25	1.000	0.164	1.000
14	7	0.333	0.247	1.000
14	14	0.253	0.353	1.000
14	24	0.368	0.066	1.000
14	27	0.517	0.334	1.000
15	11	0.206	0.257	1.000
15	12	0.088	0.279	1.000
15	28	0.087	0.065	1.000
15	29	0.015	0.399	1.000
16	0	0.190	0.194	1.000
16	2	0.347	0.204	1.000
16	3	0.242	0.087	1.000
16	5	0.411	0.151	1.000
16	15	0.079	0.019	1.000
16	19	0.679	0.089	1.000
16	23	0.072	0.184	1.000
16	28	0.031	0.015	1.000
16	29	0.116	0.056	1.000
17	7	0.565	0.295	1.000
17	13	1.000	0.079	1.000
17	14	0.747	0.330	1.000
17	27	0.483	0.296	1.000
18	4	0.885	0.239	1.000
18	9	0.402	0.126	1.000
18	12	0.082	0.202	1.000
18	15	0.119	0.027	1.000
18	23	0.199	0.126	1.000
18	28	0.091	0.103	1.000
18	29	0.039	0.177	1.000
19	11	0.018	0.533	1.000
19	12	0.093	0.083	1.000
19	28	0.096	0.383	1.000
20	0	0.035	0.252	1.000
20	1	0.409	0.223	1.000
20	5	0.589	0.207	1.000
20	15	0.112	0.177	1.000
20	23	0.222	0.083	1.000
20	29	0.104	0.058	1.000
21	1	0.335	0.098	1.000
21	6	0.454	0.277	1.000
21	15	0.102	0.272	1.000
21	20	0.317	0.077	1.000
21	22	0.151	0.276	1.000
22	11	0.069	0.197	1.000
22	12	0.083	0.238	1.000
22	28	0.076	0.230	1.000
22	29	0.105	0.335	1.000
23	12	0.048	0.887	1.000
23	28	0.063	0.113	1.000
24	11	0.213	0.176	1.000
24	12	0.020	0.126	1.000
24	26	1.000	0.072	1.000
24	28	0.099	0.275	1.000
24	29	0.041	0.351	1.000
25	1	0.043	0.011	1.000
25	6	0.100	0.240	1.000
25	15	0.112	0.134	1.000
25	20	0.189	0.098	1.000
25	22	0.153	0.191	1.000
25	29	0.144	0.326	1.000
26	12	0.005	1.000	1.000
27	1	0.177	0.151	1.000
27	15	0.124	0.141	1.000
27	20	0.105	0.225	1.000
27	22	0.536	0.234	1.000
27	29	0.106	0.248	1.000
28	11	0.105	0.284	1.000
28	12	0.039	0.296	1.000
28	28	0.027	0.419	1.000
29	11	0.032	0.283	1.000
29	12	0.080	0.502	1.000
29	28	0.057	0.215	1.000
