#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.884	1.168	0.201	0.818	0.000	0.513
1	0.158	1.105	1.342	0.140	0.884	1.000	0.776
2	0.153	1.083	1.062	0.878	0.894	1.000	0.837
3	0.134	1.422	1.257	0.836	0.661	1.000	0.678
4	0.627	1.354	1.433	0.791	0.528	1.000	0.980
5	0.279	1.184	1.111	0.199	0.578	1.000	0.959
6	0.393	1.069	1.343	0.778	0.823	1.000	0.761
7	1.000	0.589	1.129	0.984	0.572	0.000	0.978
8	1.000	0.847	1.479	0.426	0.855	0.000	0.933
9	0.393	1.413	1.257	0.740	0.669	1.000	0.732
10	1.000	0.738	1.441	0.986	0.617	0.000	0.997
11	0.154	1.001	1.027	0.655	0.979	1.000	0.837
12	1.000	0.597	1.170	0.816	0.673	0.000	0.998
13	1.000	1.295	1.300	0.618	0.989	0.000	0.567
14	0.091	1.177	1.469	0.979	0.929	1.000	0.712
15	0.192	0.736	1.333	0.337	0.897	1.000	0.917
16	0.336	0.509	1.459	0.773	0.508	1.000	0.744
17	0.134	1.127	1.081	0.358	0.980	1.000	0.689
18	0.110	0.674	1.414	0.054	0.962	1.000	0.512
19	0.209	1.140	1.042	0.464	0.554	1.000	0.502
#From	To	chi[to]	beta[fr]	lambda
0	1	0.017	0.087	1.000
0	4	0.307	0.151	1.000
0	5	0.097	0.258	1.000
0	15	0.141	0.234	1.000
0	16	0.640	0.269	1.000
1	14	0.163	0.645	1.000
1	18	0.110	0.355	1.000
2	1	0.089	0.119	1.000
2	2	0.334	0.294	1.000
2	3	0.182	0.039	1.000
2	15	0.004	0.334	1.000
2	17	0.132	0.031	1.000
2	18	0.059	0.013	1.000
2	19	0.468	0.169	1.000
3	14	0.086	0.474	1.000
3	18	0.068	0.526	1.000
4	1	0.031	0.324	1.000
4	4	0.693	0.096	1.000
4	5	0.090	0.261	1.000
4	15	0.056	0.264	1.000
4	16	0.227	0.055	1.000
5	1	0.156	0.075	1.000
5	2	0.172	0.171	1.000
5	3	0.121	0.175	1.000
5	15	0.119	0.143	1.000
5	17	0.264	0.030	1.000
5	18	0.033	0.197	1.000
5	19	0.164	0.209	1.000
6	1	0.054	0.452	1.000
6	5	0.066	0.372	1.000
6	15	0.105	0.176	1.000
7	5	0.166	0.271	1.000
7	6	0.915	0.461	1.000
7	15	0.144	0.268	1.000
8	5	0.158	0.338	1.000
8	6	0.085	0.181	1.000
8	15	0.017	0.481	1.000
9	1	0.006	0.054	1.000
9	2	0.116	0.197	1.000
9	3	0.154	0.188	1.000
9	5	0.171	0.037	1.000
9	11	1.000	0.156	1.000
9	15	0.083	0.049	1.000
9	17	0.087	0.014	1.000
9	18	0.121	0.275	1.000
9	19	0.102	0.030	1.000
10	1	0.100	0.027	1.000
10	3	0.099	0.198	1.000
10	5	0.075	0.009	1.000
10	15	0.035	0.300	1.000
10	17	0.270	0.426	1.000
10	18	0.071	0.009	1.000
10	19	0.103	0.032	1.000
11	1	0.141	0.081	1.000
11	2	0.289	0.063	1.000
11	3	0.017	0.260	1.000
11	15	0.126	0.090	1.000
11	17	0.058	0.266	1.000
11	18	0.041	0.240	1.000
12	5	0.070	0.406	1.000
12	15	0.010	0.481	1.000
12	16	0.133	0.112	1.000
13	1	0.170	0.201	1.000
13	3	0.142	0.175	1.000
13	5	0.063	0.142	1.000
13	9	1.000	0.160	1.000
13	15	0.065	0.106	1.000
13	17	0.102	0.091	1.000
13	18	0.015	0.125	1.000
14	14	0.096	0.488	1.000
14	18	0.134	0.512	1.000
15	14	0.164	0.710	1.000
15	18	0.143	0.290	1.000
16	1	0.141	0.403	1.000
16	5	0.045	0.265	1.000
16	15	0.059	0.333	1.000
17	14	0.330	0.705	1.000
17	18	0.029	0.295	1.000
18	14	0.162	0.419	1.000
18	18	0.081	0.581	1.000
19	1	0.094	0.064	1.000
19	2	0.089	0.071	1.000
19	3	0.285	0.233	1.000
19	15	0.036	0.124	1.000
19	17	0.088	0.104	1.000
19	18	0.094	0.207	1.000
19	19	0.164	0.197	1.000
