#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	0.626	1.307	0.511	0.582	1.000	0.672
1	0.288	0.507	1.270	0.037	0.778	1.000	0.766
2	0.236	1.445	1.459	0.997	0.930	1.000	0.923
3	0.086	1.141	1.204	0.757	0.551	1.000	0.893
4	1.000	1.232	1.170	0.553	0.545	0.000	0.604
5	0.246	1.181	1.189	0.109	0.571	1.000	0.586
6	0.288	1.256	1.015	0.448	0.518	1.000	0.514
7	1.000	1.321	1.005	0.932	0.651	0.000	0.996
8	0.211	0.997	1.466	0.378	0.775	1.000	0.908
9	0.179	0.957	1.439	0.186	0.723	1.000	0.720
10	0.143	1.342	1.254	0.834	0.936	1.000	0.877
11	1.000	0.679	1.481	0.967	0.843	0.000	0.502
12	0.204	0.767	1.409	0.396	0.535	1.000	0.588
13	0.393	0.712	1.365	0.839	0.779	1.000	0.940
14	1.000	1.218	1.337	0.752	0.782	0.000	0.680
15	0.288	1.465	1.206	0.256	0.946	1.000	0.600
16	0.393	0.557	1.125	0.794	0.713	1.000	0.571
17	1.000	1.356	1.116	0.487	0.544	0.000	0.717
18	1.000	1.073	1.347	0.887	0.805	0.000	0.547
19	1.000	1.341	1.061	0.171	0.586	0.000	0.976
#From	To	chi[to]	beta[fr]	lambda
0	2	0.015	0.149	1.000
0	8	0.275	0.021	1.000
0	10	0.125	0.491	1.000
0	12	0.194	0.339	1.000
1	8	0.343	0.764	1.000
1	10	0.089	0.236	1.000
2	2	0.286	0.343	1.000
2	3	0.728	0.122	1.000
2	10	0.012	0.204	1.000
2	12	0.251	0.330	1.000
3	9	0.040	0.337	1.000
3	10	0.068	0.663	1.000
4	2	0.024	0.257	1.000
4	8	0.051	0.216	1.000
4	10	0.086	0.291	1.000
4	12	0.062	0.236	1.000
5	10	0.006	1.000	1.000
6	2	0.070	0.445	1.000
6	8	0.050	0.178	1.000
6	10	0.127	0.257	1.000
6	12	0.138	0.120	1.000
7	13	0.057	0.863	1.000
7	16	0.944	0.137	1.000
8	8	0.123	0.724	1.000
8	10	0.113	0.276	1.000
9	9	0.068	0.061	1.000
9	10	0.023	0.939	1.000
10	9	0.213	0.480	1.000
10	10	0.042	0.520	1.000
11	13	0.943	0.335	1.000
11	16	0.056	0.665	1.000
12	2	0.201	0.302	1.000
12	3	0.272	0.216	1.000
12	10	0.066	0.413	1.000
12	12	0.141	0.070	1.000
13	8	0.158	0.283	1.000
13	10	0.079	0.539	1.000
13	12	0.214	0.179	1.000
14	0	0.512	0.161	1.000
14	1	0.211	0.281	1.000
14	2	0.089	0.324	1.000
14	6	0.318	0.209	1.000
14	15	0.182	0.026	1.000
15	9	0.030	0.360	1.000
15	10	0.029	0.640	1.000
16	0	0.241	0.193	1.000
16	1	0.545	0.190	1.000
16	2	0.176	0.140	1.000
16	5	0.953	0.172	1.000
16	6	0.132	0.118	1.000
16	15	0.417	0.188	1.000
17	9	0.307	0.536	1.000
17	10	0.077	0.464	1.000
18	0	0.247	0.060	1.000
18	1	0.244	0.059	1.000
18	2	0.139	0.174	1.000
18	5	0.047	0.119	1.000
18	6	0.550	0.173	1.000
18	15	0.401	0.415	1.000
19	9	0.342	0.523	1.000
19	10	0.057	0.477	1.000
