-0.43919	-0.01191	-0.02438	-0.02041	-0.55545	0.00000	-0.00748	-0.02564	0.00000	0.00000
-0.00468	-0.15832	0.08439	0.00183	-0.14567	0.00000	-0.00196	0.12339	0.00000	0.00000
-0.00285	-0.20349	-0.14113	-0.00135	-0.08860	0.24300	-0.00119	0.03046	0.22190	0.00000
-0.01052	-0.16562	0.00460	-0.21542	-0.32732	0.00000	-0.00441	0.01207	0.00000	0.00000
0.03602	0.02402	0.04918	0.04118	-0.06843	0.00000	-0.05046	0.05172	0.00000	0.00000
0.00000	0.00000	-0.06488	0.00000	0.00000	-0.97598	0.00000	0.00000	-0.03401	-0.46883
-0.00173	-0.00116	-0.00237	-0.00198	-0.00321	0.00000	-0.02852	-0.00249	0.00000	0.00000
-0.00850	-0.48461	0.04566	-0.00519	-0.26442	0.00000	-0.00356	-0.85320	0.00000	0.00000
0.00000	0.00000	-0.29800	0.00000	0.00000	-0.11113	0.00000	0.00000	-0.43207	-0.21773
0.00000	0.00000	0.00000	0.00000	0.00000	0.42047	0.00000	0.00000	0.07542	-0.14923
