#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.796	1.472	0.158	0.948	0.000	0.604
1	0.038	0.556	1.229	0.786	0.685	1.000	0.000
2	0.122	1.121	1.478	0.850	0.748	1.000	0.539
3	0.154	0.518	1.060	0.394	0.993	1.000	0.601
4	0.073	0.724	1.204	0.231	0.823	1.000	0.636
5	0.024	1.148	1.127	0.473	0.804	1.000	0.671
6	0.062	1.054	1.252	0.860	0.689	1.000	0.751
7	0.086	0.822	1.170	0.063	0.527	1.000	0.899
8	0.017	1.435	1.086	0.563	0.900	1.000	0.000
9	0.032	1.396	1.296	0.420	0.875	1.000	0.000
10	0.024	0.672	1.082	0.921	0.863	1.000	0.891
11	0.219	0.752	1.275	0.653	0.735	1.000	0.566
12	0.101	0.662	1.185	0.103	0.716	1.000	0.538
13	0.028	0.764	1.280	0.803	0.725	1.000	0.794
14	0.393	1.222	1.302	0.365	0.538	1.000	0.512
15	0.154	0.783	1.322	0.290	0.911	1.000	0.607
16	0.063	1.351	1.229	0.982	0.932	1.000	0.661
17	0.043	1.253	1.132	0.095	0.628	1.000	0.945
18	1.000	1.230	1.124	0.991	0.985	0.000	0.582
19	0.154	1.215	1.384	0.723	0.694	1.000	0.956
#From	To	chi[to]	beta[fr]	lambda
0	2	0.175	0.204	1.000
0	3	0.595	0.270	1.000
0	12	0.123	0.268	1.000
0	15	0.621	0.258	1.000
2	1	0.030	0.275	1.000
2	4	0.180	0.201	1.000
2	6	0.301	0.072	1.000
2	11	0.515	0.069	1.000
2	12	0.035	0.129	1.000
2	16	0.058	0.066	1.000
2	17	0.288	0.188	1.000
3	1	0.093	0.343	1.000
3	4	0.113	0.077	1.000
3	6	0.369	0.305	1.000
3	16	0.691	0.157	1.000
3	17	0.143	0.118	1.000
4	1	0.138	0.429	1.000
4	4	0.205	0.164	1.000
4	13	0.384	0.406	1.000
5	9	0.507	1.000	1.000
6	1	0.034	0.396	1.000
6	4	0.207	0.314	1.000
6	17	0.203	0.290	1.000
7	1	0.155	0.336	1.000
7	5	0.248	0.340	1.000
7	10	0.513	0.015	1.000
7	13	0.292	0.309	1.000
9	9	0.246	1.000	1.000
10	9	0.121	1.000	1.000
11	1	0.020	0.088	1.000
11	4	0.142	0.303	1.000
11	6	0.257	0.071	1.000
11	7	1.000	0.043	1.000
11	11	0.485	0.113	1.000
11	16	0.251	0.319	1.000
11	17	0.307	0.064	1.000
12	1	0.127	0.291	1.000
12	13	0.302	0.709	1.000
13	9	0.126	1.000	1.000
14	2	0.546	0.256	1.000
14	12	0.178	0.310	1.000
14	15	0.345	0.350	1.000
14	19	1.000	0.083	1.000
15	1	0.127	0.270	1.000
15	2	0.218	0.296	1.000
15	6	0.073	0.359	1.000
15	12	0.416	0.075	1.000
16	1	0.186	0.155	1.000
16	4	0.153	0.491	1.000
16	17	0.060	0.354	1.000
17	1	0.089	0.151	1.000
17	5	0.752	0.255	1.000
17	8	1.000	0.263	1.000
17	10	0.487	0.095	1.000
17	13	0.022	0.235	1.000
18	14	1.000	1.000	1.000
19	2	0.061	0.043	1.000
19	3	0.405	0.346	1.000
19	12	0.248	0.353	1.000
19	15	0.034	0.257	1.000
