-0.06095	0.00000	0.07549	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	-0.08669	0.00000	0.00000	0.03416	0.03447	0.04209	0.09112	0.00000	0.05334
-0.15248	0.00000	0.03287	0.00000	0.00000	0.00000	0.16121	0.00000	0.00000	0.18646
0.00000	0.00000	0.00000	-0.70594	-0.09732	0.00000	0.00000	0.00000	-0.18800	-0.29957
0.00000	-0.11544	0.00000	0.48449	-0.14640	-0.12144	-0.00345	-0.00746	0.00000	-0.00437
0.00000	-0.22367	0.00000	0.00000	0.12369	0.07463	-0.00668	-0.01446	0.00000	-0.00846
0.00000	-0.03429	-0.52059	0.00000	-0.00083	-0.00084	-0.97110	-0.00222	0.00000	-0.12561
0.00000	-0.72051	0.00000	0.00000	-0.01746	-0.01762	-0.02151	-0.15964	0.00000	-0.02726
0.00000	0.00000	0.00000	0.53892	0.00000	0.00000	0.00000	0.00000	-0.10578	0.00000
0.00000	-0.24213	-0.00595	0.41984	-0.00587	-0.00592	-0.00846	-0.01565	0.00000	-0.09934
