#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.192	1.312	0.649	0.836	0.000	0.671
1	0.039	0.634	1.158	0.017	0.866	1.000	0.777
2	0.136	1.490	1.451	0.701	0.563	1.000	0.545
3	0.082	1.494	1.375	0.992	0.729	1.000	0.634
4	0.270	0.622	1.211	0.115	0.844	1.000	0.633
5	0.177	0.722	1.414	0.258	0.609	1.000	0.637
6	1.000	0.540	1.443	0.126	0.508	0.000	0.988
7	1.000	1.402	1.347	0.832	0.785	0.000	0.856
8	0.393	0.578	1.373	0.439	0.930	1.000	0.669
9	0.047	1.354	1.496	0.999	0.980	1.000	0.586
10	0.080	0.782	1.074	0.558	0.845	1.000	0.529
11	1.000	0.892	1.395	0.826	0.744	0.000	0.736
12	1.000	0.871	1.346	0.773	0.633	0.000	0.925
13	1.000	0.641	1.403	0.659	0.518	0.000	0.601
14	0.093	1.186	1.078	0.646	0.916	1.000	0.000
15	1.000	0.771	1.127	0.613	0.728	0.000	0.788
16	0.076	1.106	1.055	0.550	0.660	1.000	0.999
17	0.393	0.841	1.171	0.292	0.890	1.000	0.680
18	0.173	0.700	1.127	0.246	0.710	1.000	0.809
19	0.393	1.295	1.332	0.272	0.632	1.000	0.930
#From	To	chi[to]	beta[fr]	lambda
0	8	0.034	1.000	1.000
1	14	0.222	1.000	1.000
2	1	0.069	0.307	1.000
2	3	0.085	0.306	1.000
2	14	0.082	0.158	1.000
2	16	0.126	0.229	1.000
3	1	0.047	0.286	1.000
3	3	0.139	0.407	1.000
3	10	0.131	0.298	1.000
3	16	0.184	0.009	1.000
4	2	0.134	0.289	1.000
4	3	0.070	0.298	1.000
4	4	0.280	0.153	1.000
4	16	0.136	0.193	1.000
4	18	0.025	0.067	1.000
5	1	0.259	0.211	1.000
5	3	0.081	0.102	1.000
5	5	0.256	0.226	1.000
5	9	0.583	0.195	1.000
5	10	0.016	0.162	1.000
5	16	0.112	0.103	1.000
6	8	0.331	1.000	1.000
7	14	0.338	1.000	1.000
8	4	0.135	0.971	1.000
8	18	0.356	0.029	1.000
9	1	0.187	0.219	1.000
9	3	0.121	0.181	1.000
9	10	0.247	0.475	1.000
9	16	0.134	0.126	1.000
10	1	0.088	0.295	1.000
10	3	0.100	0.168	1.000
10	5	0.744	0.064	1.000
10	9	0.417	0.015	1.000
10	10	0.605	0.195	1.000
10	16	0.109	0.262	1.000
11	8	0.450	1.000	1.000
12	19	0.912	1.000	1.000
13	4	0.141	0.206	1.000
13	17	1.000	0.170	1.000
13	18	0.331	0.175	1.000
13	19	0.088	0.449	1.000
14	14	0.138	1.000	1.000
15	8	0.184	1.000	1.000
16	1	0.191	0.308	1.000
16	3	0.251	0.318	1.000
16	14	0.182	0.051	1.000
16	16	0.051	0.322	1.000
17	2	0.718	0.233	1.000
17	3	0.102	0.235	1.000
17	4	0.130	0.472	1.000
17	18	0.133	0.060	1.000
18	1	0.159	0.919	1.000
18	14	0.037	0.081	1.000
19	2	0.148	0.135	1.000
19	3	0.052	0.028	1.000
19	4	0.313	0.279	1.000
19	16	0.147	0.142	1.000
19	18	0.155	0.417	1.000
