#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	1.058	1.320	0.204	0.728	1.000	0.609
1	0.111	0.699	1.390	0.885	0.773	1.000	0.727
2	1.000	1.043	1.211	0.222	0.876	0.000	0.617
3	0.393	0.514	1.029	0.224	0.713	1.000	0.534
4	1.000	0.751	1.181	0.953	0.634	0.000	0.748
5	1.000	1.448	1.325	0.709	0.783	0.000	0.590
6	0.135	1.179	1.117	0.983	0.833	1.000	0.977
7	0.627	1.144	1.269	0.460	0.927	1.000	0.741
8	0.097	1.052	1.487	0.179	0.615	1.000	0.679
9	0.084	1.095	1.327	0.622	0.832	1.000	0.699
10	0.180	0.753	1.329	0.243	0.590	1.000	0.697
11	0.120	1.481	1.451	0.341	0.886	1.000	0.559
12	0.120	0.698	1.153	0.169	0.720	1.000	0.706
13	1.000	1.054	1.065	0.539	0.504	0.000	0.571
14	0.393	1.487	1.182	0.366	0.776	1.000	0.503
15	1.000	0.784	1.475	0.337	0.616	0.000	0.839
16	0.195	1.338	1.045	0.083	0.910	1.000	0.809
17	0.101	1.381	1.163	0.086	0.944	1.000	0.957
18	1.000	1.412	1.481	0.302	0.556	0.000	0.587
19	1.000	1.253	1.439	0.823	0.649	0.000	0.694
20	0.131	0.853	1.436	0.448	0.866	1.000	0.578
21	0.095	1.440	1.219	0.705	0.818	1.000	0.000
22	0.311	0.704	1.274	0.302	0.928	1.000	0.628
23	0.061	1.231	1.341	0.053	0.569	1.000	0.706
24	0.154	0.536	1.428	0.650	0.890	1.000	0.735
25	1.000	0.912	1.254	0.346	0.652	0.000	0.820
26	0.082	0.783	1.208	0.024	0.954	1.000	0.999
27	0.195	0.670	1.375	0.264	0.563	1.000	0.590
28	0.108	0.791	1.310	0.023	0.786	1.000	0.874
29	0.164	0.859	1.099	0.453	0.613	1.000	0.751
#From	To	chi[to]	beta[fr]	lambda
0	6	0.031	0.173	1.000
0	11	0.079	0.078	1.000
0	12	0.133	0.011	1.000
0	17	0.072	0.306	1.000
0	23	1.000	0.062	1.000
0	24	0.211	0.125	1.000
0	28	0.055	0.246	1.000
1	21	0.049	1.000	1.000
2	1	0.067	0.166	1.000
2	3	1.000	0.038	1.000
2	10	0.252	0.471	1.000
2	20	0.009	0.326	1.000
3	1	0.036	0.191	1.000
3	20	0.122	0.809	1.000
4	1	0.068	0.520	1.000
4	21	0.066	0.480	1.000
5	1	0.100	0.364	1.000
5	10	0.357	0.448	1.000
5	20	0.203	0.188	1.000
6	21	0.123	1.000	1.000
7	6	0.259	0.123	1.000
7	7	0.312	0.078	1.000
7	11	0.003	0.174	1.000
7	12	0.044	0.031	1.000
7	16	0.507	0.163	1.000
7	22	0.313	0.199	1.000
7	27	0.763	0.020	1.000
7	28	0.129	0.213	1.000
8	1	0.063	0.445	1.000
8	10	0.392	0.180	1.000
8	20	0.370	0.375	1.000
9	21	0.022	1.000	1.000
10	1	0.042	0.983	1.000
10	21	0.109	0.017	1.000
11	1	0.029	0.360	1.000
11	21	0.080	0.640	1.000
12	21	0.141	1.000	1.000
13	1	0.015	0.263	1.000
13	6	0.080	0.075	1.000
13	11	0.011	0.156	1.000
13	12	0.065	0.065	1.000
13	17	0.302	0.190	1.000
13	24	0.108	0.184	1.000
13	28	0.014	0.067	1.000
14	0	1.000	0.008	1.000
14	6	0.142	0.247	1.000
14	11	0.060	0.055	1.000
14	12	0.113	0.219	1.000
14	16	0.493	0.236	1.000
14	27	0.237	0.175	1.000
14	28	0.077	0.060	1.000
15	1	0.109	0.636	1.000
15	21	0.113	0.364	1.000
16	1	0.035	0.208	1.000
16	6	0.007	0.039	1.000
16	8	0.237	0.144	1.000
16	11	0.033	0.160	1.000
16	12	0.101	0.170	1.000
16	17	0.219	0.061	1.000
16	26	0.313	0.116	1.000
16	28	0.029	0.042	1.000
16	29	0.184	0.061	1.000
17	21	0.054	1.000	1.000
18	6	0.152	0.184	1.000
18	11	0.127	0.073	1.000
18	12	0.068	0.285	1.000
18	17	0.182	0.273	1.000
18	28	0.087	0.185	1.000
19	6	0.034	0.095	1.000
19	7	0.688	0.150	1.000
19	11	0.063	0.255	1.000
19	12	0.107	0.238	1.000
19	14	1.000	0.044	1.000
19	22	0.687	0.218	1.000
20	21	0.012	1.000	1.000
21	21	0.026	1.000	1.000
22	1	0.076	0.129	1.000
22	8	0.763	0.189	1.000
22	9	0.285	0.112	1.000
22	11	0.038	0.125	1.000
22	12	0.069	0.114	1.000
22	26	0.179	0.013	1.000
22	28	0.167	0.150	1.000
22	29	0.392	0.169	1.000
23	1	0.019	0.121	1.000
23	6	0.212	0.156	1.000
23	11	0.127	0.111	1.000
23	12	0.102	0.116	1.000
23	17	0.202	0.202	1.000
23	24	0.302	0.065	1.000
23	28	0.043	0.229	1.000
24	1	0.079	0.151	1.000
24	6	0.082	0.198	1.000
24	11	0.227	0.337	1.000
24	12	0.112	0.129	1.000
24	17	0.024	0.061	1.000
24	24	0.378	0.115	1.000
24	28	0.097	0.008	1.000
25	1	0.033	0.297	1.000
25	21	0.085	0.703	1.000
26	1	0.053	0.565	1.000
26	21	0.121	0.435	1.000
27	1	0.094	0.052	1.000
27	9	0.320	0.112	1.000
27	11	0.191	0.110	1.000
27	12	0.066	0.196	1.000
27	26	0.218	0.140	1.000
27	28	0.160	0.138	1.000
27	29	0.073	0.251	1.000
28	1	0.070	0.695	1.000
28	20	0.296	0.305	1.000
29	1	0.010	0.019	1.000
29	9	0.395	0.092	1.000
29	11	0.040	0.286	1.000
29	12	0.022	0.254	1.000
29	26	0.290	0.165	1.000
29	28	0.141	0.046	1.000
29	29	0.351	0.138	1.000
