#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.140	1.450	0.693	0.573	0.000	0.750
1	0.169	0.587	1.348	0.590	0.669	1.000	0.556
2	0.393	1.156	1.473	0.262	0.701	1.000	0.751
3	0.101	1.180	1.471	0.253	0.607	1.000	0.898
4	0.050	1.209	1.386	0.459	0.695	1.000	0.705
5	0.179	1.440	1.148	0.271	0.802	1.000	0.999
6	0.393	0.861	1.495	0.278	0.517	1.000	0.874
7	0.031	1.228	1.272	0.144	0.988	1.000	0.905
8	0.095	0.877	1.059	0.036	0.515	1.000	0.694
9	0.246	1.183	1.166	0.383	0.756	1.000	0.783
10	0.132	1.476	1.183	0.365	0.787	1.000	0.766
11	0.067	0.999	1.389	0.701	0.793	1.000	0.623
12	1.000	1.168	1.392	0.858	0.802	0.000	0.650
13	1.000	1.230	1.342	0.167	0.620	0.000	0.902
14	0.047	1.485	1.096	0.481	0.571	1.000	0.777
15	0.074	0.854	1.204	0.367	0.944	1.000	0.572
16	0.336	0.587	1.022	1.000	0.696	1.000	0.811
17	0.127	1.370	1.343	0.356	0.566	1.000	0.952
18	0.113	1.156	1.042	0.658	0.884	1.000	0.763
19	0.246	0.539	1.107	0.738	0.709	1.000	0.600
20	0.079	0.641	1.175	0.711	0.829	1.000	0.816
21	1.000	1.057	1.076	0.507	0.913	0.000	0.822
22	0.288	0.970	1.193	0.192	0.912	1.000	0.738
23	0.124	1.017	1.208	0.740	0.643	1.000	0.893
24	0.122	1.264	1.269	0.451	0.529	1.000	0.768
25	0.050	1.278	1.112	0.842	0.850	1.000	0.741
26	0.393	1.363	1.201	0.345	0.932	1.000	0.972
27	0.122	0.748	1.326	0.090	0.773	1.000	0.757
28	1.000	1.086	1.458	0.389	0.886	0.000	0.948
29	1.000	1.480	1.163	0.483	0.807	0.000	0.627
#From	To	chi[to]	beta[fr]	lambda
0	9	0.260	1.000	1.000
1	1	0.197	0.145	1.000
1	3	0.008	0.149	1.000
1	5	0.226	0.163	1.000
1	8	0.436	0.081	1.000
1	17	0.005	0.052	1.000
1	23	0.055	0.134	1.000
1	24	0.163	0.104	1.000
1	27	0.287	0.173	1.000
2	1	0.149	0.065	1.000
2	3	0.020	0.024	1.000
2	5	0.096	0.085	1.000
2	8	0.299	0.236	1.000
2	17	0.011	0.032	1.000
2	23	0.054	0.290	1.000
2	24	0.070	0.147	1.000
2	27	0.166	0.122	1.000
3	4	0.023	0.452	1.000
3	14	0.043	0.285	1.000
3	25	0.072	0.263	1.000
4	4	0.042	0.404	1.000
4	14	0.026	0.379	1.000
4	25	0.072	0.217	1.000
5	1	0.077	0.175	1.000
5	3	0.341	0.051	1.000
5	5	0.024	0.037	1.000
5	8	0.062	0.074	1.000
5	17	0.022	0.209	1.000
5	23	0.210	0.173	1.000
5	24	0.164	0.201	1.000
5	27	0.127	0.080	1.000
6	9	0.268	0.453	1.000
6	19	0.713	0.547	1.000
7	4	0.043	0.446	1.000
7	14	0.167	0.183	1.000
7	25	0.125	0.371	1.000
8	4	0.036	0.476	1.000
8	25	0.080	0.524	1.000
9	1	0.247	0.010	1.000
9	3	0.408	0.149	1.000
9	5	0.203	0.132	1.000
9	16	0.396	0.207	1.000
9	17	0.112	0.012	1.000
9	18	0.953	0.124	1.000
9	23	0.331	0.125	1.000
9	24	0.202	0.050	1.000
9	27	0.083	0.191	1.000
10	4	0.064	0.193	1.000
10	11	0.245	0.076	1.000
10	15	0.426	0.214	1.000
10	17	0.003	0.302	1.000
10	20	0.036	0.216	1.000
11	4	0.088	0.237	1.000
11	14	0.149	0.292	1.000
11	25	0.098	0.471	1.000
12	4	0.076	0.062	1.000
12	11	0.237	0.348	1.000
12	15	0.200	0.017	1.000
12	17	0.078	0.148	1.000
12	20	0.009	0.278	1.000
12	25	0.063	0.146	1.000
13	2	1.000	0.225	1.000
13	6	1.000	0.198	1.000
13	9	0.161	0.392	1.000
13	19	0.287	0.168	1.000
13	26	1.000	0.017	1.000
14	4	0.119	0.307	1.000
14	14	0.144	0.556	1.000
14	25	0.023	0.137	1.000
15	4	0.058	0.577	1.000
15	25	0.080	0.423	1.000
16	1	0.330	0.095	1.000
16	3	0.140	0.179	1.000
16	5	0.037	0.008	1.000
16	10	1.000	0.057	1.000
