#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.105	1.429	1.377	0.861	0.946	1.000	0.855
1	0.211	1.127	1.308	0.368	0.507	1.000	0.887
2	0.211	0.679	1.385	0.631	0.609	1.000	0.659
3	0.204	0.569	1.322	0.186	0.882	1.000	0.794
4	0.393	1.431	1.215	0.793	0.903	1.000	0.828
5	0.393	0.631	1.192	0.644	0.587	1.000	0.652
6	0.190	1.453	1.340	0.927	0.526	1.000	0.527
7	0.231	0.752	1.445	0.077	0.882	1.000	0.503
8	0.057	1.100	1.314	0.623	0.706	1.000	0.528
9	1.000	0.639	1.022	0.178	0.553	0.000	0.558
10	0.270	0.502	1.274	0.947	0.673	1.000	0.839
11	0.393	1.245	1.139	0.499	0.695	1.000	0.939
12	0.096	1.486	1.141	0.488	0.563	1.000	0.954
13	1.000	1.224	1.246	0.869	0.732	0.000	0.734
14	0.151	0.798	1.257	0.170	0.887	1.000	0.642
15	1.000	1.440	1.496	0.881	0.887	0.000	0.535
16	1.000	1.255	1.441	0.674	0.524	0.000	0.791
17	0.150	0.857	1.071	0.813	0.786	1.000	0.998
18	0.393	0.623	1.176	0.327	0.866	1.000	0.805
19	0.119	0.642	1.326	0.734	0.927	1.000	0.000
#From	To	chi[to]	beta[fr]	lambda
0	0	0.053	0.475	1.000
0	8	0.175	0.525	1.000
1	0	0.108	0.747	1.000
1	8	0.167	0.253	1.000
2	0	0.275	0.409	1.000
2	8	0.205	0.591	1.000
3	6	0.375	0.325	1.000
3	14	0.257	0.576	1.000
3	17	0.060	0.099	1.000
4	1	0.319	0.086	1.000
4	2	0.453	0.277	1.000
4	7	0.114	0.266	1.000
4	10	0.296	0.255	1.000
4	18	0.559	0.115	1.000
5	19	0.065	1.000	1.000
6	19	0.064	1.000	1.000
7	19	0.134	1.000	1.000
8	19	0.423	1.000	1.000
9	3	0.644	0.317	1.000
9	6	0.249	0.143	1.000
9	7	0.145	0.009	1.000
9	14	0.356	0.182	1.000
9	17	0.400	0.349	1.000
10	3	0.356	0.234	1.000
10	6	0.004	0.236	1.000
10	7	0.215	0.206	1.000
10	14	0.296	0.206	1.000
10	17	0.540	0.119	1.000
11	0	0.108	0.235	1.000
11	12	0.971	0.448	1.000
11	14	0.092	0.316	1.000
12	0	0.164	0.534	1.000
12	8	0.262	0.466	1.000
13	1	0.492	0.232	1.000
13	2	0.262	0.141	1.000
13	6	0.372	0.265	1.000
13	7	0.200	0.140	1.000
13	10	0.295	0.187	1.000
13	11	1.000	0.035	1.000
14	0	0.248	0.421	1.000
14	12	0.029	0.579	1.000
15	4	1.000	0.108	1.000
15	5	1.000	0.375	1.000
15	7	0.194	0.101	1.000
15	10	0.290	0.416	1.000
16	10	0.024	1.000	1.000
17	0	0.043	0.642	1.000
17	8	0.191	0.358	1.000
18	1	0.188	0.278	1.000
18	2	0.285	0.027	1.000
18	7	0.132	0.234	1.000
18	10	0.094	0.121	1.000
18	18	0.441	0.340	1.000
19	19	0.314	1.000	1.000
