-0.00396	0.01450	-0.03185	0.00027	0.00000	0.00034	0.00000	0.04734	0.00000	0.02232
-0.02249	-0.05365	0.00000	0.00000	0.09610	-0.02150	0.03617	-0.00250	0.00213	-0.05291
0.07136	0.00000	-0.05959	0.01865	0.00000	0.02287	0.00000	0.00000	0.00000	0.00000
0.01687	0.00000	-0.51116	-0.62661	0.00000	0.00541	0.00000	0.00000	0.00000	0.00000
0.00000	-0.04668	0.00000	0.00000	-0.09141	0.00000	-0.04298	0.00000	0.51981	-0.06561
0.00108	0.05612	-0.03262	0.00028	0.00000	-0.02811	0.00000	0.00000	0.00000	0.00000
0.00000	-0.03546	0.00000	0.00000	0.33138	0.00000	-0.02405	0.00000	0.00577	-0.14040
-0.08053	-0.00274	0.00000	0.00000	0.00000	0.00000	0.00000	-0.09817	0.00000	0.20356
0.00000	0.00139	0.00000	0.00000	-0.42014	0.00000	0.00110	0.00000	-0.82185	-0.01519
-0.01149	0.02825	0.00000	0.00000	0.04473	0.00000	0.02272	-0.11539	0.01291	-0.01794
