#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.020	1.266	0.227	0.543	0.000	0.928
1	0.393	1.239	1.021	0.155	0.941	1.000	0.793
2	0.040	0.553	1.134	0.582	0.700	1.000	0.986
3	0.083	1.360	1.317	0.242	0.544	1.000	0.891
4	1.000	0.826	1.380	0.109	0.712	0.000	0.594
5	0.211	0.922	1.034	0.456	0.697	1.000	0.800
6	0.083	1.455	1.229	0.869	0.695	1.000	0.537
7	0.393	1.252	1.027	0.377	0.967	1.000	0.991
8	0.051	1.454	1.407	0.838	0.626	1.000	0.590
9	0.175	1.450	1.315	0.342	0.701	1.000	0.972
10	0.081	0.925	1.495	0.553	0.508	1.000	0.500
11	1.000	0.718	1.240	0.092	0.502	0.000	1.000
12	0.075	0.670	1.270	0.679	0.691	1.000	0.937
13	0.034	0.687	1.249	0.218	0.854	1.000	0.818
14	0.075	0.602	1.029	0.211	0.611	1.000	0.898
15	0.288	0.770	1.006	0.575	0.788	1.000	0.717
16	0.154	1.097	1.217	0.723	0.936	1.000	0.738
17	0.393	0.915	1.167	0.710	0.927	1.000	0.988
18	0.032	0.680	1.166	0.973	0.590	1.000	0.877
19	0.023	1.375	1.028	0.784	0.949	1.000	0.863
#From	To	chi[to]	beta[fr]	lambda
0	7	0.060	0.436	1.000
0	15	0.316	0.453	1.000
0	17	0.148	0.110	1.000
1	1	0.519	0.118	1.000
1	5	0.319	0.169	1.000
1	9	0.199	0.156	1.000
1	10	0.026	0.245	1.000
1	12	0.105	0.124	1.000
1	14	0.087	0.188	1.000
2	8	0.027	0.470	1.000
2	13	0.058	0.245	1.000
2	18	0.145	0.251	1.000
2	19	0.441	0.034	1.000
3	2	0.704	0.358	1.000
3	8	0.196	0.062	1.000
3	10	0.139	0.067	1.000
3	12	0.189	0.111	1.000
3	13	0.139	0.192	1.000
3	14	0.024	0.209	1.000
4	7	0.590	0.283	1.000
4	15	0.348	0.317	1.000
4	17	0.588	0.400	1.000
5	3	1.000	0.224	1.000
5	5	0.149	0.309	1.000
5	6	1.000	0.005	1.000
5	10	0.044	0.247	1.000
5	12	0.073	0.180	1.000
5	14	0.208	0.035	1.000
6	2	0.122	0.270	1.000
6	8	0.227	0.245	1.000
6	10	0.036	0.261	1.000
6	12	0.155	0.074	1.000
6	13	0.058	0.125	1.000
6	14	0.084	0.024	1.000
7	1	0.481	0.249	1.000
7	5	0.303	0.153	1.000
7	9	0.134	0.304	1.000
7	10	0.179	0.065	1.000
7	12	0.049	0.149	1.000
7	14	0.187	0.080	1.000
8	8	0.151	0.286	1.000
8	13	0.050	0.326	1.000
8	18	0.132	0.074	1.000
8	19	0.109	0.314	1.000
9	9	0.202	0.303	1.000
9	10	0.089	0.006	1.000
9	12	0.148	0.409	1.000
9	14	0.124	0.282	1.000
10	8	0.017	0.262	1.000
10	13	0.005	0.374	1.000
10	18	0.200	0.235	1.000
10	19	0.351	0.129	1.000
11	7	0.349	0.334	1.000
11	17	0.264	0.666	1.000
12	8	0.285	0.368	1.000
12	13	0.087	0.046	1.000
12	18	0.150	0.245	1.000
12	19	0.099	0.342	1.000
13	13	0.120	0.132	1.000
13	18	0.049	0.868	1.000
14	13	0.103	0.870	1.000
14	18	0.037	0.130	1.000
15	5	0.138	0.322	1.000
15	9	0.256	0.091	1.000
15	10	0.215	0.332	1.000
15	12	0.157	0.209	1.000
15	14	0.069	0.046	1.000
16	2	0.175	0.036	1.000
16	8	0.096	0.094	1.000
16	9	0.210	0.167	1.000
16	10	0.060	0.202	1.000
16	12	0.124	0.110	1.000
16	13	0.091	0.069	1.000
16	14	0.219	0.321	1.000
17	5	0.092	0.310	1.000
17	10	0.212	0.262	1.000
17	15	0.336	0.128	1.000
17	16	1.000	0.300	1.000
18	13	0.122	0.551	1.000
18	18	0.146	0.449	1.000
19	13	0.167	0.319	1.000
19	18	0.141	0.681	1.000
