-0.32695	0.00902	-0.01100	-0.13049	-0.01109	-0.06115	-0.00003	-0.09131	-0.00241	-0.06838
-0.00116	-0.03488	-0.00425	-0.03593	0.07702	-0.00392	-0.00000	-0.03522	-0.00348	-0.00001
-0.01556	-0.02700	-0.42935	0.00000	-0.17546	0.00000	0.00000	-0.36876	-0.04209	0.00000
0.02327	0.15612	0.00000	-0.06755	-0.00012	-0.09031	-0.00004	-0.00012	0.02432	-0.03799
-0.00203	-0.19885	0.43304	-0.00006	-0.06811	-0.05100	-0.00002	-0.04463	-0.00512	-0.00009
0.03705	0.03358	0.00000	0.01555	0.01657	-0.07997	0.00579	0.01779	0.00871	0.02296
-0.00156	-0.00142	0.00000	-0.00066	-0.00070	-0.54559	-0.47990	-0.00075	-0.00037	-0.00097
0.02881	0.05037	0.08365	-0.00020	0.08351	-0.16381	-0.00007	-0.01223	0.07907	-0.00029
0.02486	0.02091	-0.01271	-0.24156	-0.01281	-0.06386	-0.00003	-0.10553	-0.81196	-0.09865
0.08412	-0.00034	0.00000	0.05542	-0.00017	-0.12942	-0.00006	-0.00018	0.02648	-0.13680
