#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.105	0.697	1.013	0.896	0.952	1.000	0.649
1	0.211	1.075	1.362	0.050	0.799	1.000	0.535
2	0.211	1.313	1.114	0.900	0.638	1.000	0.561
3	0.204	0.544	1.273	0.742	0.581	1.000	0.533
4	0.393	0.578	1.190	0.254	0.610	1.000	0.724
5	0.393	1.234	1.386	0.867	0.787	1.000	0.696
6	0.190	0.953	1.207	0.952	0.934	1.000	0.694
7	0.231	1.197	1.062	0.345	0.643	1.000	0.643
8	0.057	0.709	1.231	0.561	0.992	1.000	0.639
9	1.000	1.348	1.408	0.760	0.524	0.000	0.840
10	0.270	1.109	1.495	0.124	0.813	1.000	0.531
11	0.393	0.820	1.023	0.656	0.745	1.000	0.858
12	0.096	0.728	1.122	0.647	0.956	1.000	0.823
13	1.000	1.010	1.079	0.520	0.822	0.000	0.903
14	0.151	1.081	1.487	0.046	0.793	1.000	0.894
15	1.000	1.175	1.371	0.010	0.545	0.000	0.936
16	1.000	0.819	1.076	0.708	0.711	0.000	0.587
17	0.150	0.636	1.298	0.604	0.804	1.000	0.753
18	0.393	0.861	1.172	0.021	0.576	1.000	0.703
19	0.119	0.512	1.371	0.033	0.970	1.000	0.000
#From	To	chi[to]	beta[fr]	lambda
0	0	0.217	0.122	1.000
0	8	0.206	0.878	1.000
1	0	0.145	0.634	1.000
1	8	0.176	0.366	1.000
2	0	0.035	0.922	1.000
2	8	0.207	0.078	1.000
3	6	0.108	0.491	1.000
3	14	0.269	0.300	1.000
3	17	0.377	0.210	1.000
4	1	0.045	0.252	1.000
4	2	0.264	0.155	1.000
4	7	0.146	0.293	1.000
4	10	0.097	0.205	1.000
4	18	0.040	0.095	1.000
5	19	0.020	1.000	1.000
6	19	0.233	1.000	1.000
7	19	0.290	1.000	1.000
8	19	0.142	1.000	1.000
9	3	0.958	0.280	1.000
9	6	0.412	0.133	1.000
9	7	0.197	0.244	1.000
9	14	0.339	0.266	1.000
9	17	0.296	0.077	1.000
10	3	0.042	0.301	1.000
10	6	0.089	0.184	1.000
10	7	0.225	0.111	1.000
10	14	0.365	0.098	1.000
10	17	0.327	0.306	1.000
11	0	0.103	0.567	1.000
11	12	0.510	0.317	1.000
11	14	0.027	0.116	1.000
12	0	0.144	0.770	1.000
12	8	0.322	0.230	1.000
13	1	0.734	0.079	1.000
13	2	0.349	0.119	1.000
13	6	0.392	0.229	1.000
13	7	0.050	0.097	1.000
13	10	0.160	0.244	1.000
13	11	1.000	0.231	1.000
14	0	0.162	0.104	1.000
14	12	0.490	0.896	1.000
15	4	1.000	0.113	1.000
15	5	1.000	0.390	1.000
15	7	0.111	0.134	1.000
15	10	0.309	0.363	1.000
16	10	0.013	1.000	1.000
17	0	0.194	0.708	1.000
17	8	0.088	0.292	1.000
18	1	0.220	0.202	1.000
18	2	0.387	0.292	1.000
18	7	0.270	0.235	1.000
18	10	0.422	0.153	1.000
18	18	0.960	0.118	1.000
19	19	0.314	1.000	1.000
