#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.206	0.948	1.333	0.721	0.714	1.000	0.794
1	0.036	1.300	1.073	0.306	0.944	1.000	0.891
2	1.000	1.247	1.489	0.831	0.620	0.000	0.720
3	0.190	1.230	1.313	0.131	0.964	1.000	0.889
4	0.393	1.205	1.063	0.568	0.602	1.000	0.717
5	0.393	0.644	1.131	0.690	0.694	1.000	0.733
6	0.288	1.368	1.212	0.710	0.675	1.000	0.745
7	0.246	1.336	1.136	0.284	0.627	1.000	0.531
8	0.077	1.332	1.392	0.819	0.799	1.000	0.636
9	0.154	1.445	1.388	0.171	0.649	1.000	0.826
10	1.000	1.006	1.310	0.272	0.908	0.000	0.993
11	1.000	0.513	1.231	0.768	0.851	0.000	0.679
12	1.000	0.751	1.271	0.655	0.937	0.000	0.757
13	0.075	1.154	1.176	0.300	0.756	1.000	0.967
14	0.393	1.392	1.367	0.917	0.535	1.000	0.979
15	0.067	0.730	1.450	0.024	0.924	1.000	0.848
16	0.200	0.561	1.453	0.780	0.765	1.000	0.741
17	0.103	1.272	1.342	0.730	0.959	1.000	0.758
18	0.057	1.310	1.024	0.198	0.749	1.000	0.000
19	0.190	1.011	1.241	0.279	0.945	1.000	0.652
#From	To	chi[to]	beta[fr]	lambda
0	0	0.146	0.276	1.000
0	8	0.109	0.032	1.000
0	17	0.044	0.692	1.000
1	18	0.210	1.000	1.000
2	0	0.179	0.356	1.000
2	7	0.034	0.197	1.000
2	16	0.151	0.288	1.000
2	17	0.071	0.159	1.000
3	0	0.075	0.243	1.000
3	8	0.487	0.369	1.000
3	17	0.230	0.388	1.000
4	4	0.137	0.302	1.000
4	6	0.608	0.126	1.000
4	9	0.287	0.193	1.000
4	16	0.271	0.378	1.000
5	4	0.406	0.217	1.000
5	6	0.298	0.320	1.000
5	9	0.713	0.433	1.000
5	16	0.272	0.030	1.000
6	0	0.212	0.386	1.000
6	3	0.309	0.077	1.000
6	6	0.094	0.039	1.000
6	16	0.006	0.469	1.000
6	19	0.159	0.028	1.000
7	18	0.190	1.000	1.000
8	1	0.339	0.545	1.000
8	18	0.029	0.455	1.000
9	1	0.438	0.249	1.000
9	15	0.637	0.346	1.000
9	17	0.207	0.268	1.000
9	18	0.032	0.137	1.000
10	5	0.412	1.000	1.000
11	4	0.457	0.492	1.000
11	5	0.588	0.508	1.000
12	0	0.034	0.355	1.000
12	3	0.426	0.022	1.000
12	14	1.000	0.194	1.000
12	16	0.032	0.160	1.000
12	17	0.088	0.091	1.000
12	19	0.490	0.178	1.000
13	18	0.114	1.000	1.000
14	0	0.221	0.083	1.000
14	3	0.265	0.019	1.000
14	7	0.966	0.143	1.000
14	16	0.268	0.164	1.000
14	17	0.103	0.275	1.000
14	19	0.351	0.316	1.000
15	1	0.223	0.254	1.000
15	17	0.109	0.645	1.000
15	18	0.080	0.101	1.000
16	0	0.133	0.180	1.000
16	8	0.107	0.275	1.000
16	17	0.022	0.545	1.000
17	18	0.137	1.000	1.000
18	18	0.014	1.000	1.000
19	8	0.297	0.212	1.000
19	13	1.000	0.252	1.000
19	15	0.363	0.171	1.000
19	17	0.125	0.276	1.000
19	18	0.193	0.089	1.000
