#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.228	0.575	1.112	0.829	0.501	1.000	0.940
1	0.060	0.781	1.060	0.160	0.527	1.000	0.514
2	0.393	1.197	1.421	0.240	0.967	1.000	0.912
3	1.000	1.238	1.480	0.002	0.846	0.000	0.522
4	0.122	0.883	1.134	0.423	0.975	1.000	0.792
5	0.076	1.391	1.478	0.611	0.931	1.000	0.000
6	1.000	0.803	1.048	0.060	0.942	0.000	0.870
7	0.393	1.203	1.254	0.611	0.945	1.000	0.851
8	0.311	0.777	1.054	0.249	0.697	1.000	0.768
9	0.084	0.511	1.151	0.733	0.837	1.000	0.640
10	0.085	0.666	1.497	0.791	0.971	1.000	0.731
11	0.137	0.627	1.335	0.290	0.879	1.000	0.895
12	0.311	1.264	1.002	0.416	0.504	1.000	0.794
13	1.000	0.885	1.096	0.560	0.654	0.000	0.859
14	0.083	0.603	1.036	0.989	0.923	1.000	0.528
15	0.137	0.799	1.134	0.919	0.929	1.000	0.709
16	0.195	0.595	1.110	0.272	0.807	1.000	0.794
17	0.118	0.628	1.162	0.448	0.587	1.000	0.834
18	1.000	1.175	1.395	0.047	0.703	0.000	0.795
19	0.048	1.355	1.283	0.001	0.805	1.000	0.640
#From	To	chi[to]	beta[fr]	lambda
0	5	0.084	1.000	1.000
1	5	0.094	0.342	1.000
1	10	0.101	0.090	1.000
1	14	0.152	0.499	1.000
1	17	0.072	0.069	1.000
2	0	0.122	0.036	1.000
2	5	0.009	0.005	1.000
2	8	0.230	0.036	1.000
2	12	0.086	0.188	1.000
2	15	0.492	0.281	1.000
2	16	0.259	0.156	1.000
2	17	0.140	0.297	1.000
3	0	0.178	0.236	1.000
3	7	0.225	0.160	1.000
3	8	0.200	0.030	1.000
3	12	0.210	0.196	1.000
3	17	0.023	0.378	1.000
4	5	0.086	0.055	1.000
4	10	0.166	0.222	1.000
4	14	0.043	0.159	1.000
4	17	0.118	0.034	1.000
4	19	1.000	0.530	1.000
5	5	0.087	1.000	1.000
6	0	0.233	0.016	1.000
6	2	1.000	0.068	1.000
6	7	0.071	0.040	1.000
6	8	0.285	0.422	1.000
6	12	0.498	0.131	1.000
6	16	0.419	0.088	1.000
6	17	0.122	0.235	1.000
7	5	0.056	0.216	1.000
7	9	0.209	0.213	1.000
7	10	0.039	0.228	1.000
7	14	0.156	0.296	1.000
7	17	0.012	0.046	1.000
8	0	0.135	0.237	1.000
8	1	0.442	0.192	1.000
8	4	1.000	0.060	1.000
8	5	0.012	0.290	1.000
8	9	0.237	0.007	1.000
8	10	0.074	0.185	1.000
8	17	0.075	0.029	1.000
9	5	0.017	0.369	1.000
9	10	0.116	0.329	1.000
9	14	0.223	0.212	1.000
9	17	0.002	0.090	1.000
10	1	0.236	0.006	1.000
10	5	0.059	0.251	1.000
10	9	0.176	0.206	1.000
10	10	0.011	0.246	1.000
10	14	0.078	0.244	1.000
10	17	0.038	0.048	1.000
11	5	0.031	0.199	1.000
11	11	0.475	0.801	1.000
12	0	0.266	0.089	1.000
12	5	0.016	0.462	1.000
12	9	0.258	0.043	1.000
12	15	0.508	0.027	1.000
12	16	0.323	0.350	1.000
12	17	0.112	0.028	1.000
13	0	0.067	0.267	1.000
13	7	0.704	0.221	1.000
13	8	0.285	0.212	1.000
13	12	0.207	0.246	1.000
13	17	0.076	0.054	1.000
14	5	0.089	0.327	1.000
14	10	0.148	0.204	1.000
14	14	0.082	0.383	1.000
14	17	0.078	0.086	1.000
15	1	0.322	0.155	1.000
15	5	0.091	0.220	1.000
15	9	0.119	0.146	1.000
15	10	0.077	0.013	1.000
15	14	0.036	0.241	1.000
15	17	0.015	0.225	1.000
16	5	0.055	0.281	1.000
16	10	0.098	0.400	1.000
16	17	0.057	0.319	1.000
17	5	0.093	0.345	1.000
17	10	0.100	0.228	1.000
17	14	0.190	0.285	1.000
17	17	0.052	0.142	1.000
18	5	0.071	0.453	1.000
18	10	0.071	0.101	1.000
18	14	0.041	0.023	1.000
18	17	0.010	0.424	1.000
19	5	0.050	0.357	1.000
19	11	0.525	0.643	1.000
