#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.976	1.261	0.634	0.539	0.000	0.724
1	0.020	0.954	1.094	0.105	0.523	1.000	0.572
2	0.051	1.290	1.348	0.199	0.969	1.000	0.850
3	0.393	1.330	1.309	0.408	0.654	1.000	0.805
4	1.000	0.798	1.150	0.268	0.819	0.000	0.504
5	0.097	1.218	1.100	0.375	0.812	1.000	0.689
6	0.126	1.433	1.481	0.335	0.584	1.000	0.727
7	0.126	0.512	1.284	0.019	0.551	1.000	0.913
8	1.000	1.304	1.285	0.498	0.952	0.000	0.727
9	0.246	1.193	1.029	0.867	0.644	1.000	0.929
10	0.098	0.530	1.464	0.165	0.533	1.000	0.857
11	1.000	0.583	1.441	0.981	0.571	0.000	0.745
12	0.136	1.358	1.460	0.525	0.584	1.000	0.637
13	0.038	0.754	1.285	0.511	0.750	1.000	0.740
14	0.098	1.184	1.159	0.970	0.934	1.000	0.816
15	0.126	0.982	1.026	0.821	0.530	1.000	0.000
16	1.000	0.842	1.366	0.255	0.899	0.000	0.937
17	0.128	1.124	1.329	0.224	0.578	1.000	0.975
18	0.122	1.259	1.345	0.073	0.515	1.000	0.766
19	0.088	0.718	1.182	0.634	0.561	1.000	0.000
#From	To	chi[to]	beta[fr]	lambda
0	6	0.042	0.094	1.000
0	7	0.073	0.045	1.000
0	10	0.182	0.230	1.000
0	14	0.147	0.195	1.000
0	15	0.112	0.037	1.000
0	17	0.191	0.238	1.000
0	18	0.239	0.021	1.000
0	19	0.109	0.140	1.000
1	19	0.050	1.000	1.000
2	1	1.000	0.687	1.000
2	19	0.019	0.313	1.000
3	9	0.219	1.000	1.000
4	3	1.000	0.633	1.000
4	9	0.781	0.367	1.000
5	6	0.036	0.118	1.000
5	7	0.226	0.078	1.000
5	10	0.031	0.229	1.000
5	13	1.000	0.153	1.000
5	14	0.010	0.036	1.000
5	15	0.119	0.010	1.000
5	17	0.333	0.207	1.000
5	18	0.233	0.168	1.000
6	2	0.311	0.206	1.000
6	10	0.073	0.069	1.000
6	12	0.233	0.230	1.000
6	14	0.062	0.273	1.000
6	19	0.136	0.222	1.000
7	2	0.259	0.041	1.000
7	10	0.011	0.203	1.000
7	12	0.094	0.341	1.000
7	14	0.091	0.107	1.000
7	19	0.019	0.308	1.000
8	6	0.112	0.203	1.000
8	7	0.040	0.008	1.000
8	10	0.165	0.019	1.000
8	14	0.127	0.234	1.000
8	15	0.214	0.096	1.000
8	17	0.132	0.163	1.000
8	18	0.128	0.157	1.000
8	19	0.070	0.120	1.000
9	5	1.000	0.173	1.000
9	6	0.068	0.218	1.000
9	7	0.239	0.212	1.000
9	10	0.011	0.222	1.000
9	15	0.084	0.107	1.000
9	18	0.190	0.069	1.000
10	19	0.099	1.000	1.000
11	6	0.120	0.100	1.000
11	7	0.231	0.147	1.000
11	10	0.059	0.141	1.000
11	14	0.191	0.144	1.000
11	15	0.023	0.152	1.000
11	17	0.313	0.156	1.000
11	18	0.008	0.091	1.000
11	19	0.124	0.069	1.000
12	2	0.430	0.237	1.000
12	10	0.063	0.051	1.000
12	12	0.235	0.369	1.000
12	14	0.084	0.288	1.000
12	19	0.073	0.055	1.000
13	6	0.277	0.165	1.000
13	7	0.017	0.216	1.000
13	10	0.182	0.252	1.000
13	14	0.121	0.051	1.000
13	15	0.084	0.137	1.000
13	17	0.031	0.066	1.000
13	18	0.201	0.113	1.000
14	19	0.008	1.000	1.000
16	6	0.154	0.153	1.000
16	7	0.051	0.124	1.000
16	10	0.167	0.122	1.000
16	12	0.199	0.042	1.000
16	14	0.083	0.205	1.000
16	15	0.202	0.165	1.000
16	19	0.075	0.188	1.000
17	19	0.075	1.000	1.000
18	6	0.190	0.178	1.000
18	7	0.122	0.076	1.000
18	10	0.055	0.074	1.000
18	12	0.238	0.134	1.000
18	14	0.085	0.203	1.000
18	15	0.162	0.227	1.000
18	19	0.028	0.107	1.000
19	19	0.115	1.000	1.000
