#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.774	1.361	0.110	0.988	0.000	0.691
1	0.169	1.126	1.019	0.406	0.617	1.000	0.660
2	0.393	1.105	1.410	0.040	0.833	1.000	0.707
3	0.101	1.086	1.004	0.084	0.690	1.000	0.659
4	0.050	1.032	1.304	0.222	0.700	1.000	0.598
5	0.179	1.110	1.260	0.511	0.602	1.000	0.860
6	0.393	0.827	1.280	0.148	0.965	1.000	0.897
7	0.031	0.752	1.028	0.758	0.793	1.000	0.866
8	0.095	0.701	1.278	0.647	0.853	1.000	0.941
9	0.246	1.329	1.167	0.003	0.833	1.000	0.746
10	0.132	0.892	1.325	0.009	0.935	1.000	0.722
11	0.067	0.540	1.420	0.496	0.850	1.000	0.745
12	1.000	0.567	1.151	0.025	0.548	0.000	0.858
13	1.000	1.301	1.189	0.969	0.714	0.000	0.517
14	0.047	0.505	1.346	0.111	0.544	1.000	0.528
15	0.074	1.238	1.200	0.845	0.998	1.000	0.622
16	0.336	0.605	1.019	0.121	0.803	1.000	0.712
17	0.127	0.630	1.057	0.785	0.970	1.000	0.975
18	0.113	1.464	1.324	0.357	0.617	1.000	0.957
19	0.246	0.945	1.119	0.292	0.622	1.000	0.557
20	0.079	1.458	1.455	0.873	0.820	1.000	0.804
21	1.000	1.047	1.169	0.134	0.810	0.000	0.871
22	0.288	0.641	1.210	0.877	0.619	1.000	0.603
23	0.124	1.010	1.269	0.816	0.917	1.000	0.570
24	0.122	0.554	1.033	0.583	0.566	1.000	0.747
25	0.050	0.721	1.105	0.994	0.681	1.000	0.799
26	0.393	0.529	1.189	0.538	0.587	1.000	0.976
27	0.122	0.923	1.109	0.960	0.911	1.000	0.940
28	1.000	0.575	1.119	0.078	0.844	0.000	0.997
29	1.000	1.018	1.296	0.840	0.731	0.000	0.596
#From	To	chi[to]	beta[fr]	lambda
0	9	0.310	1.000	1.000
1	1	0.244	0.091	1.000
1	3	0.505	0.142	1.000
1	5	0.221	0.122	1.000
1	8	0.038	0.161	1.000
1	17	0.011	0.024	1.000
1	23	0.211	0.026	1.000
1	24	0.186	0.211	1.000
1	27	0.329	0.223	1.000
2	1	0.151	0.260	1.000
2	3	0.195	0.277	1.000
2	5	0.254	0.027	1.000
2	8	0.492	0.061	1.000
2	17	0.044	0.058	1.000
2	23	0.227	0.046	1.000
2	24	0.015	0.124	1.000
2	27	0.161	0.147	1.000
3	4	0.062	0.520	1.000
3	14	0.176	0.321	1.000
3	25	0.028	0.158	1.000
4	4	0.021	0.677	1.000
4	14	0.163	0.307	1.000
4	25	0.043	0.016	1.000
5	1	0.118	0.245	1.000
5	3	0.162	0.123	1.000
5	5	0.091	0.065	1.000
5	8	0.015	0.231	1.000
5	17	0.034	0.181	1.000
5	23	0.174	0.091	1.000
5	24	0.137	0.019	1.000
5	27	0.126	0.044	1.000
6	9	0.075	0.347	1.000
6	19	0.946	0.653	1.000
7	4	0.118	0.593	1.000
7	14	0.138	0.135	1.000
7	25	0.053	0.272	1.000
8	4	0.009	0.435	1.000
8	25	0.100	0.565	1.000
9	1	0.249	0.079	1.000
9	3	0.010	0.092	1.000
9	5	0.156	0.036	1.000
9	16	0.207	0.188	1.000
9	17	0.139	0.089	1.000
9	18	0.849	0.012	1.000
9	23	0.098	0.227	1.000
9	24	0.135	0.242	1.000
9	27	0.009	0.034	1.000
10	4	0.076	0.256	1.000
10	11	0.088	0.027	1.000
10	15	0.052	0.248	1.000
10	17	0.104	0.272	1.000
10	20	0.263	0.197	1.000
11	4	0.056	0.365	1.000
11	14	0.049	0.119	1.000
11	25	0.006	0.515	1.000
12	4	0.069	0.116	1.000
12	11	0.255	0.274	1.000
12	15	0.310	0.258	1.000
12	17	0.152	0.191	1.000
