-0.81250	0.00000	-0.21087	0.00000	0.00000	0.00000	0.00000	-0.22974	0.00000	0.00000
0.00000	-0.80996	0.00000	0.03218	0.00000	0.02577	-0.29788	0.02421	-0.27337	0.00000
0.20381	0.00000	-0.17418	0.00000	0.01920	0.00000	0.00000	0.00000	0.00000	-0.22664
0.00000	0.03819	0.00000	-0.96649	0.00000	0.01612	0.03275	0.02089	-0.56773	0.00000
0.00000	0.00000	0.04935	0.00000	-0.53021	0.00000	0.00000	0.00000	0.00000	-0.58916
0.00000	0.03212	0.00000	0.01446	0.00000	-0.12499	-0.67263	0.03342	-0.07797	0.00000
0.00000	0.04251	0.00000	0.02022	0.00000	0.05356	-0.02160	0.04376	-0.11498	0.00000
0.24193	0.01862	0.00000	0.02471	0.00000	0.01162	-0.07967	-0.01810	-0.22225	0.00000
0.00000	0.06140	0.00000	0.09746	0.00000	0.02634	0.04161	0.03383	-0.24350	0.00000
0.00000	0.00000	0.11020	0.00000	0.11147	0.00000	0.00000	0.00000	0.00000	-0.14472
