#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.110	1.444	1.006	0.231	0.586	1.000	0.685
1	0.113	0.821	1.253	0.418	0.694	1.000	0.567
2	0.393	1.296	1.017	0.297	0.606	1.000	0.924
3	0.393	1.336	1.299	0.688	0.956	1.000	0.533
4	0.393	0.903	1.126	0.909	0.903	1.000	0.980
5	0.057	0.853	1.417	0.990	0.529	1.000	0.000
6	0.627	1.440	1.448	0.829	0.865	1.000	0.762
7	0.393	1.286	1.168	0.548	0.797	1.000	0.000
8	0.255	0.740	1.414	0.072	0.933	1.000	0.744
9	0.065	1.128	1.279	0.228	0.997	1.000	0.000
10	0.183	0.512	1.465	0.955	0.794	1.000	0.785
11	1.000	1.154	1.125	0.964	0.700	0.000	0.526
12	0.393	0.588	1.008	0.881	0.653	1.000	0.905
13	0.393	0.747	1.409	0.437	0.814	1.000	0.677
14	0.122	1.050	1.450	0.448	0.975	1.000	0.508
15	0.104	0.643	1.315	0.122	0.868	1.000	0.880
16	1.000	0.935	1.373	0.725	0.958	0.000	0.540
17	0.093	1.309	1.085	0.494	0.734	1.000	0.794
18	1.000	1.333	1.373	0.179	0.621	0.000	0.851
19	0.054	1.307	1.206	0.026	0.547	1.000	0.507
20	0.237	1.363	1.159	0.561	0.804	1.000	0.934
21	0.123	0.526	1.199	0.307	0.930	1.000	0.569
22	0.137	1.145	1.332	0.387	0.501	1.000	0.000
23	0.078	1.260	1.124	0.995	0.842	1.000	0.000
24	0.393	0.933	1.498	0.905	0.895	1.000	0.644
25	0.175	1.419	1.269	0.118	0.519	1.000	0.577
26	0.065	0.578	1.143	0.561	0.999	1.000	0.000
27	0.311	0.679	1.338	0.851	0.982	1.000	0.507
28	0.305	1.216	1.296	0.465	0.940	1.000	0.983
29	0.119	0.961	1.245	0.781	0.942	1.000	0.570
#From	To	chi[to]	beta[fr]	lambda
0	9	0.013	0.191	1.000
0	23	0.317	0.459	1.000
0	26	0.024	0.351	1.000
1	9	0.224	0.273	1.000
1	26	0.279	0.727	1.000
2	2	0.799	0.435	1.000
2	9	0.356	0.363	1.000
2	23	0.332	0.178	1.000
2	26	0.235	0.024	1.000
3	1	0.037	0.121	1.000
3	10	0.080	0.117	1.000
3	14	0.259	0.112	1.000
3	17	0.146	0.172	1.000
3	21	0.046	0.004	1.000
3	22	0.311	0.115	1.000
3	25	0.046	0.217	1.000
3	29	0.166	0.143	1.000
4	2	0.201	0.092	1.000
4	5	0.365	0.198	1.000
4	9	0.024	0.409	1.000
4	23	0.033	0.033	1.000
4	26	0.194	0.267	1.000
6	6	0.668	0.050	1.000
6	8	0.186	0.309	1.000
6	10	0.047	0.285	1.000
6	20	0.102	0.142	1.000
6	25	0.148	0.197	1.000
6	27	0.393	0.016	1.000
8	0	0.535	0.036	1.000
8	8	0.189	0.058	1.000
8	10	0.036	0.167	1.000
8	15	0.034	0.035	1.000
8	20	0.141	0.212	1.000
8	21	0.085	0.177	1.000
8	25	0.069	0.197	1.000
8	29	0.145	0.119	1.000
10	1	0.046	0.291	1.000
10	14	0.077	0.170	1.000
10	17	0.137	0.200	1.000
10	21	0.127	0.166	1.000
10	29	0.212	0.174	1.000
11	1	0.242	0.122	1.000
11	4	1.000	0.097	1.000
11	7	1.000	0.070	1.000
11	10	0.123	0.047	1.000
11	13	1.000	0.075	1.000
11	14	0.200	0.011	1.000
11	17	0.034	0.093	1.000
11	21	0.113	0.165	1.000
11	25	0.212	0.122	1.000
11	29	0.188	0.197	1.000
12	10	0.114	0.372	1.000
12	12	0.612	0.457	1.000
12	25	0.143	0.170	1.000
13	1	0.286	0.109	1.000
13	14	0.247	0.159	1.000
13	17	0.020	0.266	1.000
13	21	0.093	0.226	1.000
13	29	0.040	0.239	1.000
14	17	0.068	0.403	1.000
14	19	0.475	0.391	1.000
14	21	0.133	0.206	1.000
15	1	0.146	0.311	1.000
15	14	0.136	0.047	1.000
15	17	0.032	0.450	1.000
15	21	0.047	0.091	1.000
15	29	0.182	0.102	1.000
16	3	1.000	0.346	1.000
16	10	0.069	0.401	1.000
16	24	1.000	0.253	1.000
17	9	0.314	0.364	1.000
17	23	0.319	0.182	1.000
17	26	0.012	0.453	1.000
18	6	0.332	0.047	1.000
18	8	0.244	0.089	1.000
18	10	0.044	0.023	1.000
18	20	0.108	0.418	1.000
18	25	0.083	0.226	1.000
18	27	0.607	0.197	1.000
19	5	0.635	1.000	1.000
20	8	0.116	0.217	1.000
20	10	0.009	0.089	1.000
20	15	0.368	0.144	1.000
20	20	0.206	0.218	1.000
20	21	0.097	0.220	1.000
20	25	0.040	0.055	1.000
20	28	0.885	0.057	1.000
21	17	0.242	0.116	1.000
21	19	0.311	0.412	1.000
21	21	0.065	0.472	1.000
24	10	0.153	0.307	1.000
24	12	0.388	0.238	1.000
24	20	0.225	0.126	1.000
24	25	0.128	0.330	1.000
25	1	0.221	0.281	1.000
25	17	0.092	0.337	1.000
25	19	0.213	0.308	1.000
25	21	0.060	0.074	1.000
27	1	0.022	0.083	1.000
27	10	0.156	0.058	1.000
27	14	0.081	0.011	1.000
27	17	0.229	0.124	1.000
27	21	0.011	0.186	1.000
27	22	0.689	0.435	1.000
27	29	0.067	0.103	1.000
28	0	0.465	0.195	1.000
28	8	0.265	0.167	1.000
28	10	0.170	0.174	1.000
28	15	0.599	0.157	1.000
28	20	0.218	0.135	1.000
28	21	0.124	0.018	1.000
28	25	0.131	0.091	1.000
28	28	0.115	0.063	1.000
29	9	0.068	0.211	1.000
29	26	0.256	0.789	1.000
