#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.680	1.330	0.410	0.613	1.000	0.915
1	1.000	1.010	1.099	0.370	0.779	0.000	0.504
2	0.060	0.886	1.146	0.863	0.734	1.000	0.000
3	0.311	0.900	1.494	0.807	0.634	1.000	0.780
4	0.288	0.920	1.259	0.619	0.950	1.000	0.911
5	0.204	0.665	1.500	0.630	0.741	1.000	0.967
6	1.000	1.321	1.259	0.384	0.684	0.000	0.705
7	0.288	0.948	1.087	0.784	0.946	1.000	0.505
8	1.000	0.828	1.175	0.849	0.927	0.000	0.870
9	1.000	0.909	1.006	0.098	0.998	0.000	0.715
10	0.115	1.133	1.306	0.413	0.709	1.000	0.638
11	0.336	0.541	1.077	0.426	0.553	1.000	0.506
12	1.000	0.848	1.328	0.565	0.593	0.000	0.723
13	0.036	0.931	1.423	0.754	0.588	1.000	0.728
14	0.393	1.142	1.228	0.835	0.765	1.000	0.973
15	1.000	1.170	1.051	0.136	0.836	0.000	0.825
16	1.000	1.359	1.153	0.128	0.907	0.000	0.935
17	1.000	1.060	1.131	0.821	0.578	0.000	0.724
18	0.098	0.646	1.429	0.224	0.532	1.000	0.817
19	0.393	0.674	1.223	0.128	0.515	1.000	0.639
20	0.037	1.130	1.264	0.462	0.697	1.000	0.545
21	0.177	0.684	1.422	0.462	0.831	1.000	0.628
22	0.393	1.285	1.449	0.172	0.679	1.000	0.631
23	0.108	0.631	1.101	0.689	0.539	1.000	0.962
24	0.131	1.137	1.410	0.376	0.832	1.000	0.000
25	0.078	1.098	1.096	0.010	0.957	1.000	0.626
26	0.064	1.391	1.290	0.768	0.862	1.000	0.568
27	0.039	0.528	1.178	0.232	0.853	1.000	0.554
28	0.036	0.917	1.341	0.711	0.686	1.000	0.740
29	0.137	0.638	1.380	0.997	0.778	1.000	0.995
#From	To	chi[to]	beta[fr]	lambda
0	2	0.036	0.250	1.000
0	10	0.109	0.261	1.000
0	18	0.102	0.145	1.000
0	21	0.072	0.308	1.000
0	29	0.396	0.036	1.000
1	24	0.049	0.606	1.000
1	25	0.007	0.394	1.000
3	2	0.083	0.163	1.000
3	10	0.083	0.227	1.000
3	18	0.091	0.144	1.000
3	20	0.181	0.233	1.000
3	23	0.335	0.234	1.000
4	2	0.093	0.237	1.000
4	5	0.211	0.115	1.000
4	10	0.165	0.148	1.000
4	18	0.069	0.171	1.000
4	21	0.279	0.089	1.000
4	29	0.032	0.240	1.000
5	2	0.054	0.211	1.000
5	20	0.018	0.432	1.000
5	25	0.124	0.212	1.000
5	27	0.108	0.093	1.000
5	28	0.106	0.051	1.000
6	24	0.087	0.147	1.000
6	25	0.171	0.383	1.000
6	27	0.174	0.470	1.000
7	2	0.067	0.509	1.000
7	10	0.156	0.035	1.000
7	18	0.100	0.189	1.000
7	21	0.111	0.266	1.000
8	24	0.076	1.000	1.000
9	0	1.000	0.175	1.000
9	3	0.150	0.101	1.000
9	4	0.473	0.030	1.000
9	7	0.448	0.275	1.000
9	11	0.213	0.364	1.000
9	22	0.138	0.055	1.000
10	2	0.114	0.150	1.000
10	13	0.411	0.154	1.000
10	18	0.042	0.032	1.000
10	20	0.168	0.151	1.000
10	23	0.024	0.165	1.000
10	26	0.109	0.191	1.000
10	27	0.160	0.072	1.000
10	28	0.190	0.085	1.000
11	2	0.134	0.208	1.000
11	5	0.238	0.244	1.000
11	10	0.164	0.037	1.000
11	11	0.198	0.076	1.000
11	18	0.047	0.240	1.000
11	21	0.081	0.119	1.000
11	29	0.402	0.075	1.000
12	3	0.027	0.035	1.000
12	4	0.256	0.107	1.000
12	5	0.033	0.010	1.000
12	7	0.368	0.215	1.000
12	11	0.026	0.123	1.000
12	14	0.569	0.084	1.000
12	21	0.128	0.226	1.000
