#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	0.624	1.197	0.748	0.909	1.000	0.975
1	0.092	0.924	1.193	0.266	0.734	1.000	0.934
2	1.000	1.136	1.361	0.435	0.561	0.000	0.868
3	0.393	0.922	1.346	0.482	0.951	1.000	0.982
4	0.147	1.492	1.120	0.526	0.903	1.000	0.855
5	0.246	0.580	1.480	0.628	0.690	1.000	0.714
6	1.000	0.516	1.044	0.737	0.715	0.000	0.782
7	1.000	1.309	1.089	0.353	0.657	0.000	0.663
8	0.124	1.072	1.489	0.470	0.663	1.000	0.864
9	1.000	1.385	1.287	0.715	0.806	0.000	0.736
10	0.132	1.304	1.319	0.544	0.836	1.000	0.900
11	0.393	0.579	1.395	0.237	0.557	1.000	0.790
12	1.000	0.660	1.233	0.632	0.688	0.000	0.778
13	1.000	1.202	1.146	0.065	0.658	0.000	0.735
14	0.393	1.143	1.326	0.239	0.907	1.000	0.695
15	0.393	1.305	1.309	0.990	0.874	1.000	0.938
16	0.150	1.277	1.292	0.676	0.945	1.000	0.745
17	1.000	1.082	1.122	0.337	0.828	0.000	0.561
18	0.095	0.890	1.122	0.855	0.942	1.000	0.597
19	0.147	1.280	1.095	0.708	0.538	1.000	0.548
20	0.141	0.713	1.476	0.242	0.740	1.000	0.607
21	0.059	1.053	1.390	0.501	0.898	1.000	0.526
22	0.393	0.632	1.356	0.362	0.726	1.000	0.882
23	1.000	0.906	1.402	0.285	0.761	0.000	0.975
24	0.154	1.014	1.150	0.697	0.728	1.000	0.877
25	0.147	1.321	1.299	0.907	0.566	1.000	0.577
26	1.000	0.867	1.140	0.420	0.714	0.000	0.820
27	1.000	0.971	1.372	0.164	0.630	0.000	0.999
28	0.103	0.978	1.345	0.754	0.761	1.000	0.540
29	0.141	0.946	1.291	0.106	0.602	1.000	0.544
#From	To	chi[to]	beta[fr]	lambda
0	18	0.227	0.489	1.000
0	21	0.425	0.511	1.000
1	0	0.050	0.024	1.000
1	16	0.034	0.595	1.000
1	28	0.048	0.334	1.000
1	29	0.033	0.047	1.000
2	11	0.387	0.314	1.000
2	14	0.398	0.353	1.000
2	15	0.072	0.043	1.000
2	16	0.062	0.290	1.000
3	5	0.898	0.113	1.000
3	10	0.182	0.144	1.000
3	16	0.087	0.084	1.000
3	20	0.116	0.103	1.000
3	24	1.000	0.344	1.000
3	29	0.120	0.212	1.000
4	1	0.291	0.016	1.000
4	8	0.260	0.072	1.000
4	10	0.182	0.397	1.000
4	16	0.079	0.153	1.000
4	28	0.044	0.156	1.000
4	29	0.009	0.205	1.000
5	8	0.040	0.041	1.000
5	10	0.095	0.020	1.000
5	16	0.053	0.092	1.000
5	20	0.373	0.379	1.000
5	29	0.031	0.467	1.000
6	8	0.251	0.043	1.000
6	10	0.074	0.163	1.000
6	16	0.061	0.371	1.000
6	20	0.082	0.293	1.000
6	29	0.070	0.130	1.000
7	1	0.041	0.073	1.000
7	4	0.569	0.174	1.000
7	8	0.141	0.026	1.000
7	10	0.151	0.141	1.000
7	16	0.052	0.173	1.000
7	19	0.397	0.166	1.000
7	25	0.271	0.020	1.000
7	28	0.045	0.098	1.000
7	29	0.103	0.128	1.000
8	0	0.190	0.270	1.000
8	16	0.017	0.277	1.000
8	28	0.019	0.239	1.000
8	29	0.078	0.214	1.000
9	0	0.042	0.610	1.000
9	16	0.004	0.150	1.000
9	28	0.126	0.066	1.000
9	29	0.115	0.174	1.000
10	0	0.004	0.176	1.000
10	18	0.168	0.328	1.000
10	28	0.037	0.497	1.000
11	18	0.216	0.364	1.000
11	21	0.178	0.636	1.000
12	18	0.040	1.000	1.000
13	0	0.081	0.265	1.000
13	16	0.015	0.359	1.000
13	28	0.140	0.137	1.000
13	29	0.120	0.239	1.000
14	0	0.102	0.454	1.000
14	16	0.055	0.043	1.000
14	28	0.086	0.153	1.000
14	29	0.101	0.350	1.000
15	8	0.014	0.367	1.000
15	10	0.110	0.296	1.000
15	16	0.098	0.029	1.000
15	20	0.287	0.122	1.000
15	29	0.086	0.186	1.000
16	0	0.116	0.588	1.000
16	18	0.056	0.186	1.000
16	28	0.126	0.227	1.000
17	3	1.000	0.362	1.000
17	5	0.102	0.102	1.000
17	10	0.049	0.377	1.000
17	16	0.094	0.158	1.000
18	18	0.061	0.248	1.000
18	21	0.345	0.752	1.000
19	18	0.164	0.568	1.000
19	21	0.052	0.432	1.000
20	1	0.142	0.062	1.000
20	4	0.431	0.038	1.000
20	8	0.224	0.185	1.000
20	10	0.131	0.022	1.000
20	16	0.039	0.208	1.000
20	19	0.603	0.237	1.000
20	25	0.729	0.127	1.000
20	29	0.015	0.122	1.000
21	18	0.038	1.000	1.000
22	0	0.203	0.481	1.000
22	18	0.004	0.453	1.000
22	28	0.150	0.065	1.000
23	11	0.205	0.377	1.000
23	14	0.177	0.023	1.000
23	15	0.202	0.099	1.000
23	16	0.093	0.502	1.000
24	8	0.070	0.066	1.000
24	10	0.016	0.155	1.000
24	16	0.033	0.466	1.000
24	20	0.141	0.084	1.000
24	29	0.093	0.229	1.000
25	0	0.047	0.180	1.000
25	1	0.525	0.266	1.000
25	10	0.008	0.203	1.000
25	16	0.064	0.185	1.000
25	28	0.029	0.156	1.000
25	29	0.017	0.010	1.000
26	11	0.014	0.221	1.000
